sep=,
DeviceTag:,ST-1
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-04-30_20:54:26_869 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,3575554966,0.062074,0.405852,0.361594,0.837066,-0.493364,1.804242,0.402063
2,3575571633,0.056616,0.402388,0.339947,0.848123,-0.633811,1.687080,0.710699
3,3575588300,0.050362,0.399529,0.319867,0.857627,-0.549141,1.253073,0.292109
4,3575604967,0.045434,0.395992,0.305260,0.864836,-0.011639,0.328369,0.007010
5,3575621634,0.044256,0.389881,0.296357,0.870750,0.088314,0.262697,-0.463711
6,3575638301,0.045002,0.382646,0.290668,0.875825,0.397277,1.001811,-0.978249
7,3575654968,0.046134,0.374461,0.286337,0.880716,0.463180,1.366349,-0.934926
8,3575671635,0.046936,0.365600,0.283276,0.885374,0.402276,0.766945,-0.559899
9,3575688302,0.047733,0.356349,0.281725,0.889588,0.344711,0.106709,-0.372024
10,3575704969,0.049211,0.346785,0.280731,0.893592,0.326253,-0.282733,-0.677607
11,3575721636,0.051250,0.337882,0.280468,0.896965,0.527257,0.164780,-0.740575
12,3575738303,0.052873,0.329088,0.281333,0.899864,0.551769,0.540345,-0.707097
13,3575754970,0.053830,0.320577,0.283153,0.902306,0.676449,0.317531,-0.578845
14,3575771637,0.054418,0.312207,0.285936,0.904325,0.666384,0.045378,-0.469323
15,3575788304,0.054912,0.304210,0.289445,0.905904,0.781320,-0.445747,-0.288879
16,3575804971,0.055737,0.296609,0.293480,0.907075,0.769061,-0.672842,-0.031741
17,3575821638,0.056734,0.289442,0.297868,0.907898,0.807909,-0.623953,0.342576
18,3575838305,0.057537,0.282411,0.302402,0.908562,0.647336,-0.539026,0.576458
19,3575854972,0.058156,0.275606,0.306990,0.909074,0.690448,-0.767905,0.835765
20,3575871639,0.058488,0.268905,0.311104,0.909660,0.666402,-1.246261,0.847175
21,3575888306,0.059679,0.262453,0.313965,0.910484,0.906829,-0.813603,0.412298
22,3575904973,0.064700,0.258348,0.316536,0.910425,0.872929,-0.775460,0.497622
23,3575921640,0.068055,0.253904,0.319067,0.910547,1.081064,-1.022985,0.378518
24,3575938307,0.070446,0.249803,0.321566,0.910620,1.081255,-1.144028,0.390943
25,3575954974,0.072383,0.245836,0.324078,0.910658,1.143099,-1.130208,0.349607
26,3575971641,0.074035,0.242114,0.326619,0.910614,0.997083,-1.107879,0.370876
27,3575988308,0.075598,0.238604,0.328994,0.910558,0.968437,-1.164948,0.523637
28,3576004975,0.077227,0.235041,0.331016,0.910614,0.918074,-0.982255,0.418027
29,3576021642,0.078809,0.231704,0.332940,0.910633,0.865167,-0.607299,0.312719
30,3576038309,0.080111,0.228381,0.335013,0.910598,0.753865,-0.275566,0.227422
31,3576054976,0.081029,0.225284,0.337321,0.910437,0.649732,-0.351606,0.402896
32,3576071643,0.081686,0.222242,0.339582,0.910285,0.639439,-0.582451,0.411800
33,3576088310,0.081722,0.219211,0.341878,0.910158,0.619785,-0.700750,0.499283
34,3576104977,0.081789,0.216455,0.344047,0.909993,0.593546,-0.701527,0.564342
35,3576121644,0.081903,0.213871,0.346201,0.909777,0.532488,-0.736825,0.633257
36,3576138311,0.081972,0.211557,0.348195,0.909551,0.443854,-0.745201,0.755430
37,3576154978,0.082025,0.209285,0.350040,0.909364,0.403491,-1.011508,0.857334
38,3576171645,0.082271,0.207143,0.351340,0.909331,0.480277,-0.824674,0.784480
39,3576188312,0.082529,0.204820,0.352295,0.909464,0.432025,-0.772747,0.590972
40,3576204979,0.082802,0.202637,0.353016,0.909649,0.387525,-0.740572,0.484870
41,3576221646,0.083157,0.200547,0.353640,0.909837,0.488451,-0.753258,0.421361
42,3576238313,0.083688,0.198739,0.354179,0.909975,0.620906,-0.824156,0.473796
43,3576254980,0.084149,0.197113,0.354833,0.910032,0.511781,-0.823215,0.461218
44,3576271647,0.084528,0.195593,0.355326,0.910132,0.353634,-0.697435,0.287803
45,3576288314,0.084790,0.194161,0.355616,0.910301,0.337905,-0.766479,0.138313
46,3576304981,0.084914,0.193110,0.355936,0.910388,0.342636,-0.768996,0.130816
47,3576321648,0.084977,0.192342,0.356302,0.910401,0.364887,-0.714762,0.238985
48,3576338315,0.085010,0.191660,0.356734,0.910373,0.178758,-0.670441,0.297806
49,3576354982,0.084934,0.190945,0.357028,0.910415,0.046851,-0.620462,0.191291
50,3576371649,0.084710,0.190216,0.357228,0.910510,0.051784,-0.618206,0.156925
51,3576388316,0.084534,0.189414,0.357181,0.910712,0.058155,-0.624914,0.114793
52,3576404983,0.084532,0.188369,0.356866,0.911052,0.052040,-0.493839,-0.049150
53,3576421650,0.084338,0.187362,0.356810,0.911300,0.041147,-0.233620,-0.098207
54,3576438317,0.084042,0.186367,0.356844,0.911518,0.124911,-0.168362,0.018681
55,3576454984,0.083630,0.185252,0.357071,0.911695,0.065837,-0.146682,0.218489
56,3576471651,0.083084,0.183899,0.357215,0.911962,-0.069557,-0.200852,0.150960
57,3576488318,0.082338,0.182186,0.357276,0.912349,-0.111927,-0.167071,0.013313
58,3576504985,0.081475,0.180205,0.357287,0.912816,-0.079720,-0.178666,-0.129177
59,3576521652,0.080696,0.177933,0.357152,0.913384,-0.034713,-0.176597,-0.135339
60,3576538319,0.080071,0.175414,0.357138,0.913931,0.004818,-0.060138,-0.007617
61,3576554986,0.079504,0.172693,0.357145,0.914496,0.019023,-0.042045,-0.088482
