sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-03_20:58:59_512 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1637780901,0.187289,-0.579225,-0.115235,-0.784947,0.053944,-0.043101,0.169698
2,1637797568,0.186671,-0.578701,-0.115835,-0.785393,-0.006472,-0.000718,0.107165
3,1637814235,0.186766,-0.578515,-0.116288,-0.785440,0.064182,-0.031729,0.080265
4,1637830902,0.186591,-0.578140,-0.116590,-0.785713,-0.030389,-0.011235,0.059460
5,1637847569,0.186478,-0.578078,-0.116749,-0.785762,-0.037982,0.000236,0.103767
6,1637864236,0.186569,-0.578086,-0.116972,-0.785701,-0.012597,0.009747,0.177515
7,1637880903,0.186568,-0.577970,-0.117072,-0.785772,0.025294,0.006790,0.177321
8,1637897570,0.186430,-0.577855,-0.117088,-0.785887,-0.040421,0.017095,0.106014
9,1637914237,0.186422,-0.577871,-0.117187,-0.785863,-0.054698,0.041084,0.042592
10,1637930904,0.186585,-0.578082,-0.117421,-0.785633,-0.023219,0.053687,0.043028
11,1637947571,0.186694,-0.578287,-0.117577,-0.785433,0.020381,0.050206,0.172027
12,1637964238,0.186635,-0.578431,-0.117622,-0.785335,-0.027676,-0.023727,0.120596
13,1637980905,0.186612,-0.578580,-0.117752,-0.785211,-0.004404,-0.023425,0.139469
14,1637997572,0.186621,-0.578841,-0.117903,-0.784994,-0.053020,-0.007379,0.045041
15,1638014239,0.186531,-0.579054,-0.117990,-0.784845,-0.018701,-0.063219,0.066003
16,1638030906,0.186350,-0.579255,-0.118027,-0.784734,-0.054609,-0.059707,0.057275
17,1638047573,0.186179,-0.579513,-0.118128,-0.784569,-0.035212,-0.041932,0.084057
18,1638064240,0.185960,-0.579790,-0.118253,-0.784397,0.011931,-0.055172,0.132750
19,1638080907,0.185677,-0.580095,-0.118339,-0.784226,0.009604,0.004487,0.101496
20,1638097574,0.185436,-0.580430,-0.118423,-0.784022,-0.046735,0.000647,0.133081
21,1638114241,0.185160,-0.580765,-0.118472,-0.783832,-0.043238,-0.024944,0.125033
22,1638130908,0.184796,-0.581172,-0.118479,-0.783615,-0.032573,-0.011396,0.132286
23,1638147575,0.184358,-0.581678,-0.118417,-0.783352,-0.006164,-0.007253,0.104288
24,1638164242,0.183989,-0.582292,-0.118421,-0.782983,-0.047494,0.073577,0.093579
25,1638180909,0.183671,-0.582795,-0.118443,-0.782679,-0.042164,0.076237,0.150270
26,1638197576,0.183221,-0.583275,-0.118416,-0.782431,-0.050925,0.073825,0.113001
27,1638214243,0.182605,-0.584079,-0.118317,-0.781991,-0.022819,0.101566,0.002458
28,1638230910,0.182017,-0.585069,-0.118361,-0.781380,0.054618,0.010693,0.083903
29,1638247577,0.181375,-0.585822,-0.118319,-0.780972,0.035148,-0.006776,0.195310
