sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-03_21:13:02_462 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,2480754408,0.690244,-0.400879,0.232678,-0.555630,0.008313,0.019726,0.053052
2,2480771075,0.690075,-0.400713,0.232802,-0.555907,-0.017511,0.035947,-0.001801
3,2480787742,0.689626,-0.400444,0.233388,-0.556412,0.026923,0.026866,-0.001848
4,2480804409,0.689556,-0.400307,0.233535,-0.556536,0.063328,-0.005969,0.085799
5,2480821076,0.689389,-0.400062,0.233680,-0.556857,-0.027473,-0.077963,0.052086
6,2480837743,0.689541,-0.400111,0.233448,-0.556732,0.038636,-0.119234,-0.026731
7,2480854410,0.689425,-0.400158,0.233513,-0.556814,0.025349,0.100606,0.066326
8,2480871077,0.689738,-0.399874,0.233737,-0.556537,-0.006265,0.075333,0.099623
9,2480887744,0.690189,-0.399351,0.234105,-0.556198,0.048271,-0.044032,0.188477
10,2480904411,0.691009,-0.399015,0.234072,-0.555434,0.009419,-0.082244,0.072297
11,2480921078,0.691455,-0.398709,0.234280,-0.555012,0.024953,-0.160958,-0.048279
12,2480937745,0.691551,-0.398410,0.234646,-0.554952,0.035227,0.023381,-0.080468
13,2480954412,0.691651,-0.398159,0.235099,-0.554815,-0.071147,0.188230,-0.048458
14,2480971079,0.691855,-0.398133,0.235700,-0.554325,-0.124726,0.169486,0.030430
15,2480987746,0.692201,-0.398258,0.236184,-0.553597,-0.134344,0.087607,0.097305
16,2481004413,0.692485,-0.398451,0.236542,-0.552948,-0.021092,-0.061840,0.022162
17,2481021080,0.692414,-0.398902,0.237246,-0.552411,0.025825,-0.124222,-0.067560
18,2481037747,0.692323,-0.399371,0.237822,-0.551939,0.030576,-0.028781,0.061644
19,2481054414,0.692395,-0.399828,0.238216,-0.551346,-0.023198,-0.046484,0.071083
20,2481071081,0.692655,-0.400023,0.238302,-0.550841,-0.051657,-0.115272,0.196761
21,2481087748,0.692945,-0.399956,0.238065,-0.550628,0.027493,-0.111421,0.235501
22,2481104415,0.693107,-0.399957,0.237781,-0.550545,-0.053611,-0.022119,0.091307
23,2481121082,0.693142,-0.400056,0.237481,-0.550560,0.017712,-0.036458,0.042480
24,2481137749,0.692792,-0.400231,0.237441,-0.550890,-0.190337,0.087311,0.015068
25,2481154416,0.692346,-0.400515,0.237588,-0.551181,-0.100477,0.040364,0.013498
26,2481171083,0.691832,-0.400837,0.237744,-0.551525,0.126779,-0.123304,-0.047581
27,2481187750,0.691630,-0.400511,0.236834,-0.552406,0.445156,-0.166146,0.053921
28,2481204417,0.691190,-0.399649,0.235050,-0.554339,0.551939,-0.393828,-0.132870
29,2481221084,0.691167,-0.398765,0.232864,-0.555925,-0.384262,0.446271,0.196395
30,2481237751,0.690557,-0.397700,0.230578,-0.558393,0.355907,-0.113098,-0.054664
31,2481254418,0.690430,-0.397288,0.228009,-0.559896,-0.343314,0.538955,0.001667
32,2481271085,0.690207,-0.397037,0.225782,-0.561251,-0.173873,0.262833,0.108474
33,2481287752,0.690067,-0.396681,0.223615,-0.562540,-0.104675,0.163778,-0.048874
34,2481304419,0.690188,-0.396598,0.221286,-0.563371,-0.197972,0.413645,0.100092
35,2481321086,0.689670,-0.396750,0.219858,-0.564455,-0.025792,0.303312,0.112114
36,2481337753,0.689133,-0.396665,0.218726,-0.565611,0.132494,-0.419255,-0.138660
37,2481354420,0.688501,-0.396212,0.217848,-0.567034,0.177359,-0.376977,0.050902
38,2481371087,0.686660,-0.395957,0.217005,-0.569763,0.011495,-0.429114,0.274940
39,2481387754,0.683429,-0.397111,0.215699,-0.573328,-0.046532,-0.235708,0.044638
40,2481404421,0.679775,-0.397491,0.213464,-0.578224,0.027009,-0.510626,0.184401
41,2481421088,0.674571,-0.399393,0.210285,-0.584143,0.299866,-0.350104,0.198446
42,2481437755,0.668543,-0.401673,0.205995,-0.590998,0.166797,-0.588333,0.072481
43,2481454422,0.662040,-0.404031,0.203104,-0.597675,-0.214921,-0.190543,-0.001226
44,2481471089,0.655187,-0.406636,0.201842,-0.603855,0.248944,-0.231800,0.110470
45,2481487756,0.649576,-0.408076,0.201113,-0.609165,0.165171,-0.335198,-0.047127
46,2481504423,0.644469,-0.409019,0.201241,-0.613897,0.687129,-0.275671,0.244625
47,2481521090,0.640769,-0.409377,0.200755,-0.617678,-0.230752,-0.040774,0.020980
48,2481537757,0.638359,-0.408896,0.199477,-0.620898,0.160695,-0.231169,-0.148441
49,2481554424,0.636390,-0.408311,0.198219,-0.623701,0.021504,0.005826,0.001663
50,2481571091,0.633738,-0.407471,0.199846,-0.626425,-0.666864,0.171211,-0.161181
