sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-03_21:02:29_054 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1847332016,0.585896,-0.561463,0.144915,-0.566113,0.020643,-0.118686,0.092983
2,1847348683,0.585010,-0.562198,0.143547,-0.566649,0.133045,-0.051295,0.076749
3,1847365350,0.584127,-0.562419,0.141501,-0.567853,0.087124,-0.064033,-0.036120
4,1847382017,0.582980,-0.563462,0.139545,-0.568483,-0.268857,0.015491,0.157362
5,1847398684,0.582481,-0.564051,0.139346,-0.568458,0.058457,0.490823,0.383037
6,1847415351,0.582717,-0.563641,0.139977,-0.568468,-0.218974,0.021218,-0.016207
7,1847432018,0.582585,-0.563740,0.140749,-0.568315,-0.006059,0.089968,0.074397
8,1847448685,0.582467,-0.563862,0.141464,-0.568138,-0.000244,0.006944,0.057996
9,1847465352,0.582391,-0.563947,0.142042,-0.567986,-0.012174,-0.084581,0.054267
10,1847482019,0.582152,-0.564163,0.142557,-0.567888,-0.023089,-0.084458,0.086110
11,1847498686,0.581815,-0.564467,0.142961,-0.567830,-0.016312,-0.038575,0.026247
12,1847515353,0.581419,-0.564799,0.143399,-0.567795,-0.029441,0.045524,0.074519
13,1847532020,0.580973,-0.565214,0.143994,-0.567688,-0.073872,0.048047,0.074278
14,1847548687,0.580506,-0.565620,0.144723,-0.567575,-0.059288,0.048965,0.079976
15,1847565354,0.579994,-0.566122,0.145887,-0.567300,0.004805,0.022736,0.071302
16,1847582021,0.579525,-0.566562,0.147374,-0.566956,0.051049,-0.073265,0.068863
17,1847598688,0.578838,-0.567200,0.149404,-0.566489,-0.032944,0.029022,0.072812
18,1847615355,0.578029,-0.568012,0.151813,-0.565860,-0.132972,0.058454,0.170693
19,1847632022,0.577437,-0.568584,0.154226,-0.565237,-0.125487,0.061436,0.275640
20,1847648689,0.577050,-0.568856,0.157688,-0.564403,-0.281696,0.403731,0.184320
