sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-03_20:55:37_569 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1435849901,0.446156,-0.297015,0.418553,-0.733172,-0.007665,0.062577,0.074173
2,1435866568,0.446096,-0.296484,0.419114,-0.733103,0.033719,0.081755,0.070981
3,1435883235,0.447122,-0.296183,0.419266,-0.732513,0.004626,0.026504,0.150014
4,1435899902,0.447563,-0.295797,0.419303,-0.732378,-0.104793,-0.040357,0.136748
5,1435916569,0.447375,-0.295759,0.419370,-0.732470,-0.079854,-0.103431,-0.027774
6,1435933236,0.447046,-0.295928,0.419272,-0.732659,-0.015174,-0.108269,-0.073050
7,1435949903,0.446889,-0.296168,0.418979,-0.732825,0.032671,-0.049029,-0.003852
8,1435966570,0.446679,-0.296165,0.418694,-0.733117,0.031773,0.020876,0.047934
9,1435983237,0.446507,-0.296058,0.418516,-0.733367,0.021227,0.053076,-0.005722
10,1435999904,0.446575,-0.296056,0.418387,-0.733400,0.005718,0.073346,-0.037339
11,1436016571,0.446610,-0.296045,0.418374,-0.733390,-0.001098,0.041384,0.005450
12,1436033238,0.446522,-0.295963,0.418422,-0.733450,0.027725,0.035935,0.027046
13,1436049905,0.446534,-0.295905,0.418424,-0.733465,0.046621,0.038756,0.011029
14,1436066572,0.446649,-0.295903,0.418419,-0.733398,0.064941,0.041782,-0.008997
15,1436083239,0.446770,-0.295884,0.418447,-0.733316,0.043596,0.041234,0.005136
16,1436099906,0.446863,-0.295854,0.418517,-0.733232,-0.001796,-0.011369,0.028656
17,1436116573,0.446935,-0.295818,0.418563,-0.733177,-0.029439,-0.032311,0.068761
