PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
18,1158353181,47.21978378295898,-78.58123016357422,129.41458129882812,9.69435787200928,1.29506146907806,1.31376540660858,0.57049083709717,0.90171420574188,-0.40199130773544
19,1158369848,47.13903045654297,-78.56246185302734,129.47695922851562,9.65753364562988,1.28715324401855,1.24523138999939,-0.85146850347519,0.71351212263107,-0.41258212924004
20,1158386515,47.06449890136719,-78.55065155029297,129.52041625976562,9.66583728790283,1.29136383533478,1.22240459918976,-1.59255909919739,0.26204994320869,-0.25599890947342
21,1158403182,47.06843185424805,-78.55426788330078,129.49903869628906,9.61498546600342,1.27331733703613,1.20595884323120,-0.69704961776733,-0.93145704269409,-0.10584447532892
22,1158419849,47.29030609130859,-78.60250854492188,129.21855163574219,9.56152820587158,1.32759869098663,1.44254434108734,-2.85753226280212,-5.00955009460449,-0.23442025482655
23,1158436516,47.49912643432617,-78.65682983398438,128.96411132812500,9.73190784454346,1.31495726108551,1.35638880729675,-2.10851454734802,-5.01950073242188,0.26841473579407
24,1158453183,47.72210311889648,-78.70319366455078,128.82315063476562,9.80223846435547,1.29367518424988,0.84352499246597,5.41139364242554,-3.70264911651611,0.84224170446396
25,1158469850,47.71932983398438,-78.70019531250000,128.82939147949219,9.72988033294678,1.36047148704529,1.65081667900085,0.53538870811462,-0.41825538873672,-0.18115861713886
26,1158486517,47.53785705566406,-78.67951202392578,128.92735290527344,9.69463634490967,1.33100903034210,1.96735835075378,-4.80143308639526,1.08488345146179,-0.23205104470253
27,1158503184,47.36166000366211,-78.66401672363281,128.95428466796875,9.49979496002197,1.37427043914795,1.33925521373749,-8.65440464019775,0.26220369338989,-0.56756472587585
28,1158519851,47.60901641845703,-78.72717285156250,128.69174194335938,9.61513233184814,1.25294589996338,0.87487232685089,-0.27825635671616,-5.44158458709717,0.61109977960587
29,1158536518,48.22848510742188,-78.85302734375000,128.15983581542969,9.76713848114014,1.21598708629608,1.18230891227722,6.18621873855591,-10.27058124542236,1.35315155982971
30,1158553185,48.36347961425781,-78.88587188720703,128.14393615722656,10.03187656402588,1.36021876335144,1.56156861782074,7.49532079696655,-2.05057859420776,1.24950933456421
31,1158569852,47.80241394042969,-78.77309417724609,128.81126403808594,9.89707469940186,1.50422334671021,1.38462901115417,5.94878911972046,9.68966674804688,0.04718501493335
32,1158586519,47.20122909545898,-78.64280700683594,129.46621704101562,9.70421600341797,1.49864900112152,1.42420041561127,2.79500627517700,10.34708118438721,-0.66217827796936
33,1158603186,46.70824050903320,-78.54492950439453,129.95787048339844,9.70721817016602,1.45205247402191,1.48528921604156,-0.33505257964134,7.66526079177856,-0.40831774473190
34,1158619853,46.34926605224609,-78.48838806152344,130.27809143066406,9.72109985351562,1.43252766132355,1.34611773490906,-2.37585973739624,4.50488328933716,0.06876369565725
35,1158636520,46.17123413085938,-78.46421813964844,130.39175415039062,9.63973522186279,1.44391000270844,1.24634981155396,-3.67685747146606,1.37625384330750,-0.20150794088840
36,1158653187,46.18003463745117,-78.47746276855469,130.30967712402344,9.57481479644775,1.36412191390991,1.20724964141846,-3.96259236335754,-1.86589801311493,-0.20901243388653
37,1158669854,46.30687332153320,-78.51660156250000,130.08447265625000,9.65761280059814,1.37662565708160,1.37063407897949,-5.30084371566772,-4.17935323715210,-0.26465609669685
38,1158686521,46.31764602661133,-78.53356933593750,129.95616149902344,9.65095615386963,1.33979630470276,1.56763148307800,-6.57393646240234,-2.42148923873901,-0.41907513141632
39,1158703188,46.37720870971680,-78.55039978027344,129.82902526855469,9.79556560516357,1.39497935771942,1.40194702148438,-3.57289457321167,-2.40226626396179,-0.41520747542381
40,1158719855,46.34437942504883,-78.52819061279297,129.78945922851562,9.79395294189453,1.30126893520355,1.25991415977478,-3.96528124809265,-0.03152922913432,-1.38930964469910
41,1158736522,46.50631332397461,-78.54191589355469,129.53160095214844,9.62439346313477,1.21712470054626,1.36230182647705,-5.11697006225586,-3.40774416923523,-1.62209081649780
42,1158753189,46.82166290283203,-78.58508300781250,129.11860656738281,9.67178344726562,1.24918627738953,1.43676161766052,-5.02996349334717,-5.95947408676147,-1.59039521217346
43,1158769856,47.23971176147461,-78.63400268554688,128.58815002441406,9.60951328277588,1.22756159305573,1.31637752056122,-5.78788185119629,-7.21233224868774,-2.23755168914795
44,1158786523,47.81848907470703,-78.69685363769531,127.88507843017578,9.61104774475098,1.30256593227386,1.49224209785461,-6.30395412445068,-9.27306938171387,-2.91932415962219
45,1158803190,48.29589080810547,-78.72214508056641,127.29162597656250,9.76084518432617,1.39204502105713,1.58176910877228,-5.93473291397095,-6.81035470962524,-3.63418745994568
46,1158819857,48.65988540649414,-78.70601654052734,126.82542419433594,9.84349155426025,1.45351684093475,1.35171508789062,-5.26775169372559,-4.07558298110962,-4.45415163040161
47,1158836524,49.06507492065430,-78.68175506591797,126.31809234619141,9.81961441040039,1.41210985183716,1.28668916225433,-5.20127391815186,-4.15042352676392,-5.12647199630737
48,1158853191,49.54396438598633,-78.66047668457031,125.72879791259766,9.72461509704590,1.40984034538269,1.36369609832764,-5.60717201232910,-5.05251598358154,-5.59819412231445
49,1158869858,50.06836700439453,-78.63606262207031,125.07212066650391,9.62672042846680,1.47546625137329,1.36266052722931,-6.83649349212646,-5.59647893905640,-6.22605228424072
50,1158886525,50.61966323852539,-78.61104583740234,124.34712982177734,9.54418373107910,1.47035360336304,1.30120527744293,-9.23637962341309,-6.26768636703491,-6.73327445983887
51,1158903192,51.16198348999023,-78.58585357666016,123.61183929443359,9.53430843353271,1.51302647590637,1.26700079441071,-10.37206363677979,-6.43032884597778,-6.77868795394897
52,1158919859,51.71398162841797,-78.56418609619141,122.84592437744141,9.56434726715088,1.68521142005920,1.28910040855408,-11.59882354736328,-6.93014955520630,-6.79182815551758
53,1158936526,52.12987136840820,-78.51952362060547,122.19360351562500,9.64832305908203,1.73172044754028,1.09231519699097,-13.07145214080811,-5.08659696578979,-7.00728178024292
54,1158953193,52.55735015869141,-78.47521972656250,121.49015808105469,9.60114097595215,1.74053943157196,0.95733410120010,-15.37712478637695,-5.65992546081543,-7.34767580032349
55,1158969860,53.16192245483398,-78.45732879638672,120.55415344238281,9.58980178833008,1.66384792327881,1.05826508998871,-18.42126083374023,-8.92339038848877,-7.73490762710571
56,1158986527,53.97953033447266,-78.47897338867188,119.33212280273438,9.66197204589844,1.63093280792236,1.52323698997498,-22.45161056518555,-13.18511772155762,-7.75879764556885
57,1159003194,54.48921966552734,-78.46398925781250,118.48976898193359,9.83249092102051,1.61158049106598,1.08715498447418,-18.60668182373047,-8.29166316986084,-6.73298740386963
58,1159019861,54.70491790771484,-78.41728210449219,117.97284698486328,10.01475906372070,1.64796364307404,0.38107812404633,-17.11241722106934,-4.06549596786499,-5.98382568359375
59,1159036528,55.06822967529297,-78.41085052490234,117.21862792968750,9.42883300781250,1.55676627159119,1.51546049118042,-22.20059585571289,-7.83372402191162,-5.64036321640015
60,1159053195,55.56814575195312,-78.44589233398438,116.25912475585938,9.77689552307129,1.62208974361420,1.97207760810852,-26.07438278198242,-11.31544208526611,-4.94172906875610
61,1159069862,55.70452117919922,-78.42638397216797,115.70459747314453,9.95109653472900,1.63374912738800,1.11309194564819,-24.07876968383789,-5.47078227996826,-4.82955360412598
62,1159086529,55.62917709350586,-78.37295532226562,115.40329742431641,9.71437931060791,1.47677350044250,0.53858834505081,-21.90180397033691,-1.82218050956726,-4.79405260086060
63,1159103196,56.15931701660156,-78.41977691650391,114.54830169677734,9.66535949707031,1.43847179412842,1.26757133007050,-18.10907554626465,-10.74414634704590,-3.55828809738159
64,1159119863,56.36444854736328,-78.42030334472656,114.08664703369141,9.75713443756104,1.57039773464203,1.30215322971344,-14.50020790100098,-5.26936960220337,-3.15872764587402
65,1159136530,56.61219406127930,-78.41220855712891,113.59630584716797,9.61513423919678,1.59394383430481,1.14933240413666,-13.62186717987061,-5.28600358963013,-3.76455736160278
66,1159153197,56.95173645019531,-78.41728973388672,112.99591827392578,9.70431041717529,1.54504120349884,1.30772805213928,-14.57877445220947,-6.84502553939819,-3.81071209907532
67,1159169864,57.28099441528320,-78.43528747558594,112.38780975341797,9.76075744628906,1.49192702770233,1.16917395591736,-15.66740608215332,-7.36720514297485,-3.16438794136047
68,1159186531,57.60828781127930,-78.46867370605469,111.78057861328125,9.83584880828857,1.46588194370270,1.07903218269348,-15.72286033630371,-7.85553979873657,-2.33736658096313
69,1159203198,57.93600082397461,-78.50708770751953,111.19200134277344,9.86896705627441,1.46337759494781,1.10677576065063,-14.60957527160645,-7.82339334487915,-1.90781486034393
70,1159219865,58.13974380493164,-78.52460479736328,110.76329040527344,9.87302207946777,1.48399138450623,1.14357268810272,-12.65118312835693,-5.53239774703979,-1.92141485214233
71,1159236532,58.07418823242188,-78.49685668945312,110.59912872314453,9.91001033782959,1.44355535507202,0.99774956703186,-13.23841667175293,-1.41489756107330,-2.55561089515686
72,1159253199,58.14956665039062,-78.48347473144531,110.33655548095703,9.69890403747559,1.46581709384918,0.99298632144928,-10.59416007995605,-2.88287687301636,-2.44013571739197
73,1159269866,58.19929885864258,-78.46665191650391,110.11718750000000,9.73933982849121,1.52069461345673,0.92519205808640,-9.58475017547607,-2.33683943748474,-2.34636712074280
74,1159286533,58.27639770507812,-78.44480895996094,109.86753845214844,9.71426105499268,1.42071640491486,0.92541009187698,-9.71248054504395,-2.49189901351929,-2.79739451408386
75,1159303200,58.44003677368164,-78.43502044677734,109.53253173828125,9.63738059997559,1.35272490978241,1.04121589660645,-9.53945350646973,-3.75165939331055,-2.72055625915527
76,1159319867,58.71393966674805,-78.44377136230469,109.12615203857422,9.66245174407959,1.44518053531647,1.15419888496399,-7.12176704406738,-5.07892274856567,-2.20374298095703
77,1159336534,59.00010299682617,-78.44747924804688,108.71574401855469,9.73286151885986,1.50611460208893,1.20143508911133,-6.62166547775269,-4.97029876708984,-2.46810436248779
78,1159353201,59.14083862304688,-78.42407226562500,108.43985748291016,9.84739398956299,1.57846939563751,1.23348271846771,-7.44645833969116,-2.76313662528992,-3.01531958580017
79,1159369868,59.12968444824219,-78.37689971923828,108.30047607421875,9.80533599853516,1.54800844192505,1.16901087760925,-8.52232074737549,-0.62640988826752,-3.40237903594971
80,1159386535,59.00185394287109,-78.31980133056641,108.28556060791016,9.77041149139404,1.52772092819214,1.01057350635529,-8.21316242218018,0.96743667125702,-3.13961815834045
81,1159403202,58.92271041870117,-78.28054046630859,108.24001312255859,9.62421226501465,1.52588665485382,0.93930906057358,-7.08597278594971,0.10275177657604,-2.41453552246094
82,1159419869,59.02258300781250,-78.26906585693359,108.05226135253906,9.64582633972168,1.57112050056458,1.16708064079285,-4.70751237869263,-2.24496603012085,-1.87944722175598
83,1159436536,59.00988388061523,-78.24294281005859,108.00595092773438,9.69428253173828,1.63952577114105,1.16673779487610,-3.14142298698425,-0.31444710493088,-1.74754154682159
84,1159453203,59.04316711425781,-78.22465515136719,107.90851593017578,9.66576957702637,1.67420423030853,1.17867612838745,-3.39383697509766,-1.09790134429932,-1.66490256786346
85,1159469870,59.00471496582031,-78.19987487792969,107.89498138427734,9.74041843414307,1.66527426242828,1.26184368133545,-2.76664566993713,-0.01758312061429,-1.47105276584625
86,1159486537,58.80208969116211,-78.15982818603516,108.05942535400391,9.70139408111572,1.69514441490173,1.19607758522034,-2.15562868118286,2.33278536796570,-1.12923824787140
87,1159503204,58.60494995117188,-78.13131713867188,108.21856689453125,9.71551036834717,1.72013950347900,1.13957047462463,-2.15743470191956,1.91969108581543,-0.55124938488007
88,1159519871,58.47282791137695,-78.11859130859375,108.31289672851562,9.73988437652588,1.66914951801300,1.10665583610535,-2.05630302429199,0.74657827615738,-0.15400916337967
89,1159536538,58.48238372802734,-78.13585662841797,108.22035217285156,9.72065734863281,1.58958148956299,1.29568362236023,-4.52253675460815,-2.15765213966370,0.17127852141857
90,1159553205,58.30037307739258,-78.13516998291016,108.33444213867188,9.80978870391846,1.49805164337158,1.17059266567230,-3.88201498985291,0.57585680484772,0.58930343389511
91,1159569872,58.10297012329102,-78.12712097167969,108.61109924316406,9.78547763824463,1.52000677585602,0.51265364885330,4.73622989654541,2.51133155822754,1.27332901954651
92,1159586539,57.96435165405273,-78.11504364013672,108.77628326416016,9.45771121978760,1.57041347026825,1.14009678363800,1.71408522129059,1.46737086772919,0.35255244374275
93,1159603206,58.00452804565430,-78.13854217529297,108.68247985839844,9.86121368408203,1.56272315979004,1.82094848155975,-2.75786042213440,-2.37164640426636,0.46398046612740
94,1159619873,57.58141708374023,-78.09646606445312,109.04177093505859,9.79068946838379,1.67570400238037,1.38149464130402,-3.95521616935730,4.45291566848755,0.11430309712887
95,1159636540,57.21049118041992,-78.06138610839844,109.39860534667969,9.67668437957764,1.61097168922424,0.79069948196411,-0.97292405366898,4.20991468429565,0.49470293521881
96,1159653207,57.34262084960938,-78.09700012207031,109.32006072998047,9.66536331176758,1.55752277374268,1.19078648090363,3.65641164779663,-2.62088418006897,1.15367925167084
97,1159669874,57.28688049316406,-78.10057067871094,109.47782897949219,9.79128456115723,1.61134123802185,1.50661182403564,6.25937986373901,0.87979000806808,1.11602866649628
98,1159686541,56.93275451660156,-78.05172729492188,109.94258880615234,9.64444065093994,1.66547024250031,1.22977828979492,6.37103939056396,5.77948760986328,0.54943734407425
99,1159703208,56.75181198120117,-78.02920532226562,110.18122100830078,9.59838581085205,1.62939250469208,1.32896709442139,3.48992896080017,2.57228994369507,0.37326028943062
100,1159719875,56.58989715576172,-78.01779937744141,110.35934448242188,9.65628528594971,1.58029949665070,1.30626654624939,1.07249963283539,1.57429087162018,0.52980506420135
101,1159736542,56.51410293579102,-78.02189636230469,110.43709564208984,9.65568447113037,1.62704563140869,1.07798683643341,0.35425567626953,0.01986905001104,0.62012827396393
102,1159753209,56.54982376098633,-78.03560638427734,110.41223907470703,9.59843730926514,1.61341559886932,1.07005071640015,1.02388691902161,-1.36374831199646,0.39611962437630
103,1159769876,56.73701477050781,-78.06005859375000,110.25849151611328,9.60357856750488,1.60156857967377,1.12692308425903,2.54681849479675,-3.05412268638611,0.05440778657794
104,1159786543,56.84209060668945,-78.06884765625000,110.14636230468750,9.68127822875977,1.61945784091949,1.31589150428772,0.05799355730414,-2.10633754730225,-0.44129404425621
105,1159803210,56.91797637939453,-78.07332611083984,110.09482574462891,9.74212169647217,1.69877934455872,1.38683283329010,1.86555862426758,-1.33787941932678,-0.24388413131237
106,1159819877,56.91057586669922,-78.06053924560547,110.12452697753906,9.79287242889404,1.66316974163055,1.11896908283234,1.63530051708221,0.07133777439594,-0.56067478656769
107,1159836544,57.16446685791016,-78.08593750000000,109.87634277343750,9.68264389038086,1.48567700386047,1.41602385044098,1.00429308414459,-4.06511926651001,-0.51834976673126
108,1159853211,57.44673919677734,-78.11353302001953,109.64396667480469,9.72549533843994,1.46196210384369,1.44680845737457,3.62946701049805,-3.97141575813293,-0.28040787577629
109,1159869878,57.76124954223633,-78.14288330078125,109.41719818115234,9.52564716339111,1.63493406772614,1.16777598857880,5.89438581466675,-3.96489763259888,-0.13506859540939
110,1159886545,58.33760833740234,-78.21656799316406,108.89741516113281,9.67940235137939,1.63980984687805,1.24242842197418,4.40235662460327,-8.41638565063477,0.24531206488609
111,1159903212,58.60921859741211,-78.25638580322266,108.66075897216797,9.84050750732422,1.54570138454437,1.15963351726532,2.73544311523438,-4.37601995468140,0.39882183074951
112,1159919879,58.72174453735352,-78.27697753906250,108.56044769287109,9.72312545776367,1.58864414691925,1.20845830440521,1.19690060615540,-2.34984970092773,0.29582026600838
113,1159936546,58.89776611328125,-78.30323028564453,108.37618255615234,9.64791774749756,1.62900841236115,1.13185667991638,0.07792024314404,-3.39460492134094,0.05919736251235
114,1159953213,59.54795455932617,-78.39262390136719,107.74063110351562,9.60492992401123,1.47888875007629,0.73206990957260,1.99941134452820,-10.02446842193604,0.54425084590912
115,1159969880,60.43989562988281,-78.51461791992188,106.89932250976562,9.74848270416260,1.46158063411713,0.85865122079849,4.40027141571045,-13.06928634643555,1.16077470779419
116,1159986547,61.16333389282227,-78.61328887939453,106.22808837890625,9.68944549560547,1.50899565219879,0.99100357294083,4.26826190948486,-10.52090549468994,1.14705872535706
117,1160003214,61.78680038452148,-78.69805145263672,105.65660858154297,9.78900337219238,1.52605223655701,1.15092861652374,4.13333368301392,-9.01446914672852,1.11861574649811
118,1160019881,62.13354873657227,-78.74684143066406,105.35323333740234,9.84816932678223,1.51458477973938,1.10344445705414,3.29848694801331,-5.17763328552246,0.78092485666275
119,1160036548,62.21011352539062,-78.76029205322266,105.32091522216797,9.76961708068848,1.51696765422821,1.04528939723969,3.02514791488647,-1.37613189220428,0.41106459498405
120,1160053215,62.22414398193359,-78.76400756835938,105.35950469970703,9.66895675659180,1.56930661201477,0.98198115825653,3.45325136184692,-0.36874598264694,0.27860853075981
121,1160069882,62.21680068969727,-78.76338958740234,105.42169189453125,9.71530914306641,1.63987863063812,0.91768354177475,3.56050491333008,-0.00265091471374,0.17564550042152
122,1160086549,62.25255966186523,-78.77228546142578,105.42694854736328,9.71547126770020,1.61191058158875,1.06229805946350,2.79070234298706,-0.86074042320251,0.37327310442924
123,1160103216,62.19504165649414,-78.77655029296875,105.49429321289062,9.78993129730225,1.50077760219574,1.15144693851471,0.86210429668427,-0.08498294651508,0.45928055047989
124,1160119883,62.07902908325195,-78.77342224121094,105.69637298583984,9.71119213104248,1.46970915794373,0.65095502138138,5.27359771728516,1.50860726833344,0.80589717626572
125,1160136550,61.94522476196289,-78.75911712646484,105.91304016113281,9.59570407867432,1.46948337554932,1.00822353363037,5.06375312805176,1.97478449344635,0.29900911450386
126,1160153217,61.76328277587891,-78.74920654296875,106.10887145996094,9.78154277801514,1.52662694454193,1.48553049564362,0.94453865289688,1.63232934474945,0.42711094021797
127,1160169884,61.27282714843750,-78.71131896972656,106.56518554687500,9.65013504028320,1.71393156051636,1.21268272399902,-2.23004651069641,5.12045907974243,0.41836428642273
128,1160186551,60.82276153564453,-78.68225860595703,106.99477386474609,9.76869392395020,1.67549777030945,0.77190488576889,-1.38991141319275,4.59457874298096,0.78734070062637
129,1160203218,60.71047210693359,-78.68878936767578,107.11931610107422,9.61285781860352,1.54768705368042,0.75537347793579,0.93271845579147,0.41929906606674,0.92507314682007
130,1160219885,60.92108154296875,-78.73110961914062,106.93223571777344,9.62091350555420,1.46593284606934,0.99065762758255,1.97959935665131,-3.82149171829224,1.00799417495728
131,1160236552,61.00766754150391,-78.75657653808594,106.89539337158203,9.73625850677490,1.64442086219788,1.07547342777252,3.36725735664368,-1.78871440887451,0.99367684125900
132,1160253219,61.10775756835938,-78.77603912353516,106.82608032226562,9.72578716278076,1.72741067409515,1.26481807231903,2.26553940773010,-1.94548952579498,0.49816066026688
133,1160269886,61.08220672607422,-78.78144836425781,106.88333129882812,9.76405429840088,1.66518104076385,1.28302073478699,2.18073582649231,-0.24079781770706,0.47199723124504
134,1160286553,61.06710433959961,-78.78913116455078,106.90393829345703,9.71131134033203,1.65474474430084,1.00569140911102,0.64323085546494,-0.68691974878311,0.38812839984894
135,1160303220,61.20973205566406,-78.80875396728516,106.76155090332031,9.62298202514648,1.69642567634583,0.90790897607803,0.52500277757645,-2.69203567504883,0.09492707252502
136,1160319887,61.65366744995117,-78.85697937011719,106.33001708984375,9.67661094665527,1.71565639972687,1.20016646385193,1.57654500007629,-6.46007394790649,0.00908610597253
137,1160336554,61.91354751586914,-78.88227844238281,106.05096435546875,9.77838325500488,1.66176712512970,1.23519313335419,-0.49278840422630,-4.23929929733276,-0.32396224141121
138,1160353221,62.03437423706055,-78.89176940917969,105.95048522949219,9.81912708282471,1.64446675777435,1.22115278244019,1.68411815166473,-1.96587705612183,-0.17898152768612
139,1160369888,62.01033020019531,-78.88291168212891,105.97486877441406,9.73865985870361,1.56998360157013,1.05361509323120,0.32216292619705,-0.18231117725372,-0.46603587269783
140,1160386555,62.01882171630859,-78.87624359130859,105.94445037841797,9.66032409667969,1.49812841415405,0.99415844678879,-0.93417191505432,-0.79836058616638,-0.65445566177368
141,1160403222,62.05632019042969,-78.87702178955078,105.89437866210938,9.74680233001709,1.55095100402832,1.08547902107239,-0.34784606099129,-1.20888090133667,-0.36787518858910
142,1160419889,62.01062011718750,-78.87483978271484,105.93184661865234,9.75359058380127,1.56281328201294,1.00199961662292,-0.19977903366089,-0.23570086061954,-0.04402822628617
143,1160436556,62.00771713256836,-78.87914276123047,105.91397857666016,9.72880649566650,1.54900121688843,1.02285909652710,-0.88219100236893,-0.98193961381912,-0.00445660995319
144,1160453223,62.00903320312500,-78.88585662841797,105.88587951660156,9.71042919158936,1.56379568576813,1.02297306060791,-1.22728359699249,-1.15248179435730,0.06543403118849
145,1160469890,62.07985687255859,-78.90232849121094,105.77881622314453,9.67962932586670,1.57259416580200,0.99744814634323,-1.70995497703552,-2.23701333999634,0.15799833834171
146,1160486557,62.19360733032227,-78.92356872558594,105.63096618652344,9.73383903503418,1.53507626056671,0.93702179193497,-1.52761828899384,-2.78064250946045,0.18878479301929
147,1160503224,62.30010223388672,-78.94448852539062,105.50923156738281,9.68760299682617,1.51329898834229,0.93423420190811,-0.43375104665756,-2.50538325309753,0.32139456272125
148,1160519891,62.44406890869141,-78.96786499023438,105.36389923095703,9.68118953704834,1.50693142414093,0.87829208374023,0.41886368393898,-2.81144213676453,0.33347091078758
149,1160536558,62.71813201904297,-79.00579833984375,105.09384918212891,9.67181491851807,1.50285160541534,0.88177096843719,0.88135236501694,-4.47598648071289,0.45719313621521
150,1160553225,62.99141311645508,-79.04994201660156,104.82010650634766,9.69514751434326,1.51056909561157,0.94852697849274,0.61706769466400,-4.67032241821289,0.79206645488739
151,1160569892,63.20629119873047,-79.09564971923828,104.61586761474609,9.74610042572021,1.56120324134827,0.96097272634506,1.20801651477814,-3.99332690238953,1.25505423545837
152,1160586559,63.33057403564453,-79.13112640380859,104.51697540283203,9.74154472351074,1.57517933845520,0.99738538265228,1.96876513957977,-2.64075875282288,1.25975418090820
153,1160603226,63.41800689697266,-79.15894317626953,104.45773315429688,9.71258354187012,1.53099524974823,0.91008144617081,2.09689259529114,-2.03047251701355,1.05564665794373
154,1160619893,63.53700256347656,-79.17996978759766,104.36844635009766,9.69555664062500,1.46820342540741,0.83079493045807,2.22335505485535,-2.14533233642578,0.53866702318192
155,1160636560,63.80333709716797,-79.20679473876953,104.14295196533203,9.67352867126465,1.43579018115997,0.78932392597198,3.03837752342224,-3.66966009140015,0.17725913226604
156,1160653227,64.30352020263672,-79.25671386718750,103.65805816650391,9.69007492065430,1.43048489093781,1.00516974925995,1.77632427215576,-6.87989234924316,0.17387825250626
157,1160669894,64.60511779785156,-79.29701995849609,103.40583801269531,9.86021804809570,1.44876110553741,0.76181572675705,3.58012413978577,-4.26391315460205,0.82135450839996
158,1160686561,64.77787780761719,-79.31526184082031,103.36408996582031,9.93161869049072,1.50367188453674,0.62953305244446,8.24871826171875,-1.57146751880646,0.65100449323654
159,1160703228,65.27184295654297,-79.36355590820312,102.90705871582031,9.68649101257324,1.47281575202942,1.26220774650574,3.03010416030884,-6.50485801696777,0.34349831938744
160,1160719895,65.30953216552734,-79.37538146972656,102.86190032958984,9.81636810302734,1.61418688297272,1.16320157051086,-0.05323600023985,-1.43437540531158,0.29039040207863
161,1160736562,65.40287017822266,-79.39488220214844,102.76667022705078,9.75289344787598,1.69830751419067,0.77399981021881,0.32539016008377,-2.13268017768860,0.48479083180428
162,1160753229,65.55345916748047,-79.42366790771484,102.66636657714844,9.72816371917725,1.56699609756470,0.58129954338074,3.46580147743225,-2.40768361091614,0.96742373704910
163,1160769896,66.00422668457031,-79.47953796386719,102.28993988037109,9.69735240936279,1.46143817901611,0.90882849693298,5.18976783752441,-5.83170509338379,1.21799302101135
164,1160786563,66.22533416748047,-79.52103424072266,102.15473175048828,9.81392192840576,1.55333507061005,0.95422321557999,5.64248418807983,-3.04289102554321,1.53095436096191
165,1160803230,66.45518493652344,-79.56442260742188,101.98224639892578,9.74418354034424,1.59461092948914,0.85442990064621,3.94828176498413,-3.45510268211365,1.49163913726807
166,1160819897,66.73356628417969,-79.61480712890625,101.73371887207031,9.82488822937012,1.51739227771759,0.92701816558838,2.38776350021362,-4.35951280593872,1.55821919441223
167,1160836564,66.87755584716797,-79.65528106689453,101.60354614257812,9.84060192108154,1.53376138210297,0.88404613733292,1.29885196685791,-2.93666219711304,1.53724205493927
168,1160853231,66.96636962890625,-79.68792724609375,101.51289367675781,9.77779388427734,1.54073977470398,0.76435148715973,0.32641464471817,-2.35324382781982,1.27480173110962
