sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-09_15:44:17_434 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1382137582,0.246012,0.709418,-0.266082,0.604490,-0.011313,0.041757,0.031231
2,1382154249,0.247383,0.708989,-0.266437,0.604277,0.007810,0.031059,-0.061237
3,1382170916,0.248471,0.708581,-0.266717,0.604185,0.076204,0.001136,0.016088
4,1382187583,0.249756,0.707696,-0.267126,0.604512,0.021006,0.052545,0.022798
5,1382204250,0.250876,0.707162,-0.267725,0.604409,0.096249,0.138492,-0.088646
6,1382220917,0.251509,0.706941,-0.268484,0.604066,0.200282,0.209848,-0.088694
7,1382237584,0.251741,0.706860,-0.269418,0.603649,0.358727,0.287597,-0.046248
8,1382254251,0.251452,0.706909,-0.270458,0.603246,0.593363,0.301652,-0.035736
9,1382270918,0.250697,0.706932,-0.271336,0.603140,0.716521,0.119822,-0.112578
10,1382287585,0.249434,0.706903,-0.271791,0.603492,0.612213,0.112224,-0.279903
11,1382304252,0.247534,0.707301,-0.272188,0.603629,0.393038,0.050869,0.062551
12,1382320919,0.245811,0.707525,-0.272287,0.604026,0.323401,-0.202497,0.315161
13,1382337586,0.244571,0.707383,-0.271713,0.604954,0.218452,-0.208126,0.197711
14,1382354253,0.243361,0.707512,-0.270810,0.605696,0.139444,-0.227889,0.020087
15,1382370920,0.242376,0.707511,-0.269903,0.606495,0.030856,-0.283435,0.091526
16,1382387587,0.241596,0.707139,-0.269084,0.607604,-0.086801,-0.318845,-0.019007
17,1382404254,0.241000,0.706758,-0.268526,0.608530,-0.141359,-0.209133,-0.207920
18,1382420921,0.240408,0.706602,-0.268516,0.608950,-0.162950,-0.088501,-0.223090
19,1382437588,0.239779,0.706624,-0.268964,0.608975,-0.045651,0.009633,-0.175477
20,1382454255,0.239041,0.706829,-0.269636,0.608730,-0.106277,0.078952,-0.069168
21,1382470922,0.238199,0.707156,-0.270497,0.608298,-0.206053,0.176575,0.147156
22,1382487589,0.237344,0.707429,-0.271360,0.607930,-0.337968,0.257654,0.423925
23,1382504256,0.236588,0.707574,-0.271985,0.607776,-0.649666,0.226721,0.610293
24,1382520923,0.236164,0.707739,-0.272423,0.607553,-0.771829,0.140022,0.714287
25,1382537590,0.236330,0.707760,-0.272796,0.607297,-0.784423,0.113985,0.731641
26,1382554257,0.237045,0.707643,-0.272987,0.607069,-0.700664,0.196766,0.534440
27,1382570924,0.237952,0.707792,-0.273169,0.606458,-0.573826,0.262895,0.297141
28,1382587591,0.239049,0.707945,-0.273444,0.605724,-0.429332,0.249743,0.139990
29,1382604258,0.240057,0.708172,-0.273750,0.604920,-0.293428,0.158524,-0.076081
30,1382620925,0.240695,0.708574,-0.274038,0.604066,-0.172126,0.085667,-0.083729
31,1382637592,0.240872,0.708901,-0.274180,0.603546,-0.073756,0.011381,-0.081537
32,1382654259,0.240604,0.709172,-0.274146,0.603350,-0.144579,-0.063056,-0.067016
33,1382670926,0.239978,0.709530,-0.274044,0.603225,-0.201614,-0.193977,-0.042651
34,1382687593,0.239271,0.709907,-0.273861,0.603145,-0.232855,-0.233435,0.123651
35,1382704260,0.238733,0.710045,-0.273554,0.603335,-0.258512,-0.323871,0.137804
36,1382720927,0.238446,0.710089,-0.273258,0.603531,-0.339274,-0.353618,0.104579
37,1382737594,0.238397,0.710052,-0.273106,0.603662,-0.335122,-0.287673,0.070786
38,1382754261,0.238514,0.709910,-0.273126,0.603775,-0.357951,-0.215652,0.008117
39,1382770928,0.238560,0.709810,-0.273374,0.603762,-0.330727,-0.292236,-0.129737
40,1382787595,0.238784,0.709602,-0.273959,0.603652,-0.341709,-0.320290,-0.133726
41,1382804262,0.239249,0.709275,-0.275168,0.603303,-0.352821,-0.267512,-0.130437
42,1382820929,0.239719,0.709069,-0.277020,0.602510,-0.208577,-0.357654,-0.185174
43,1382837596,0.240203,0.708722,-0.279287,0.601679,-0.207562,-0.258120,-0.008506
44,1382854263,0.240426,0.708381,-0.281587,0.600918,-0.341449,-0.234888,0.138911
45,1382870930,0.240541,0.708230,-0.283985,0.599921,-0.226602,-0.266252,0.125904
46,1382887597,0.240631,0.708225,-0.286174,0.598851,0.140438,-0.522098,0.100404
47,1382904264,0.241090,0.707855,-0.287822,0.598312,0.230671,-0.412205,0.195874
48,1382920931,0.241696,0.707257,-0.288947,0.598233,0.346264,-0.033716,-0.062317
49,1382937598,0.241883,0.707109,-0.290026,0.597811,0.405424,0.102313,-0.441875
50,1382954265,0.241594,0.707570,-0.291207,0.596806,0.444716,0.016968,-0.364797
51,1382970932,0.241126,0.708033,-0.292245,0.595939,0.243869,-0.055993,-0.162098
52,1382987599,0.240452,0.708682,-0.293147,0.594995,0.001688,-0.097517,-0.190471
53,1383004266,0.239718,0.709659,-0.294065,0.593674,-0.256019,-0.233009,-0.033233
54,1383020933,0.239404,0.710666,-0.294997,0.592130,-0.327618,-0.269726,0.096259
55,1383037600,0.239281,0.711776,-0.296051,0.590319,-0.134113,-0.174911,0.034263
56,1383054267,0.239251,0.713021,-0.296949,0.588375,-0.032647,-0.144759,0.146821
57,1383070934,0.239234,0.714143,-0.297697,0.586640,0.040723,-0.036605,0.260149
58,1383087601,0.239059,0.715264,-0.298340,0.585016,0.119468,-0.165068,0.175477
59,1383104268,0.239171,0.716141,-0.299140,0.583487,0.087132,-0.211587,0.183577
60,1383120935,0.239319,0.716748,-0.299698,0.582394,-0.040645,-0.092309,0.243715
61,1383137602,0.239358,0.717208,-0.300092,0.581607,-0.156029,0.013811,0.235609
62,1383154269,0.239260,0.717599,-0.300539,0.580934,-0.242351,0.003358,0.227902
63,1383170936,0.239022,0.717965,-0.301077,0.580301,-0.286289,-0.082826,0.228666
64,1383187603,0.238928,0.718142,-0.301761,0.579766,-0.377419,-0.228611,0.272709
65,1383204270,0.239267,0.718081,-0.302667,0.579230,-0.448619,-0.252621,0.274529
66,1383220937,0.239897,0.717944,-0.303720,0.578587,-0.395567,-0.226097,0.274959
67,1383237604,0.240913,0.717531,-0.304854,0.578081,-0.376645,-0.111879,0.298000
68,1383254271,0.242258,0.717061,-0.306034,0.577478,-0.571808,0.051879,0.224248
69,1383270938,0.243721,0.717051,-0.307619,0.576031,-0.425805,0.086611,0.123951
70,1383287605,0.245402,0.717260,-0.309423,0.574087,-0.157238,-0.284569,0.119207
71,1383304272,0.247792,0.716616,-0.310958,0.573035,-0.120964,-0.030230,0.096128
72,1383320939,0.249721,0.716030,-0.312055,0.572333,-0.271356,0.213632,-0.062730
73,1383337606,0.251519,0.715757,-0.313197,0.571262,-0.285878,0.207013,-0.076534
74,1383354273,0.253453,0.715367,-0.314394,0.570238,-0.082999,0.187715,-0.070089
75,1383370940,0.255336,0.714812,-0.315578,0.569438,-0.035246,0.237145,0.040331
76,1383387607,0.257130,0.714140,-0.316682,0.568862,-0.031303,0.165322,-0.058932
77,1383404274,0.259173,0.713388,-0.318192,0.568034,-0.044498,0.266890,-0.088848
78,1383420941,0.260947,0.712889,-0.320037,0.566812,0.099451,0.259311,-0.095872
79,1383437608,0.262221,0.712771,-0.322246,0.565118,0.156901,0.030823,0.378036
80,1383454275,0.263953,0.712011,-0.324422,0.564023,0.203797,0.048414,0.698462
81,1383470942,0.266161,0.710730,-0.326510,0.563396,0.149196,0.202331,0.450092
82,1383487609,0.268179,0.709911,-0.328301,0.562430,0.217477,0.191065,0.267653
83,1383504276,0.270423,0.709264,-0.329601,0.561411,0.370733,0.248755,0.598619
84,1383520943,0.272893,0.708218,-0.330148,0.561215,0.403466,0.306457,0.709937
85,1383537610,0.275028,0.706984,-0.330452,0.561549,0.552886,0.458385,0.562243
86,1383554277,0.277144,0.705466,-0.330312,0.562500,0.251624,0.395859,0.390641
87,1383570944,0.279337,0.703871,-0.329687,0.563778,0.146605,0.397332,0.101599
88,1383587611,0.281329,0.702535,-0.329132,0.564777,0.044126,0.422930,-0.032871
89,1383604278,0.283257,0.701520,-0.328777,0.565282,-0.016876,0.160778,0.057237
90,1383620945,0.285546,0.700322,-0.328410,0.565829,-0.113295,0.057069,0.032364
91,1383637612,0.287899,0.699134,-0.328371,0.566129,-0.300538,0.108982,-0.077552
92,1383654279,0.290390,0.697900,-0.328983,0.566024,-0.378828,0.252423,-0.108902
93,1383670946,0.292877,0.696795,-0.330200,0.565394,-0.359383,0.409485,-0.001825
94,1383687613,0.295320,0.695649,-0.331585,0.564723,-0.295649,0.473997,-0.026412
95,1383704280,0.297410,0.694713,-0.333161,0.563851,-0.167482,0.278782,-0.078613
96,1383720947,0.299320,0.693680,-0.334845,0.563113,0.001628,0.325037,0.008266
97,1383737614,0.300721,0.692664,-0.336399,0.562692,0.129705,0.227249,-0.039448
98,1383754281,0.301715,0.691883,-0.337878,0.562235,0.141554,-0.054371,0.026040
99,1383770948,0.302937,0.690922,-0.339029,0.562066,0.136707,-0.099980,0.226193
100,1383787615,0.304289,0.689856,-0.339830,0.562161,0.158298,0.016778,0.067847
101,1383804282,0.305398,0.689052,-0.340557,0.562105,0.161506,0.022655,0.008342
102,1383820949,0.306361,0.688299,-0.341090,0.562181,0.196435,0.097915,0.084281
103,1383837616,0.307070,0.687812,-0.341347,0.562235,0.317850,0.062532,-0.020759
104,1383854283,0.307561,0.687479,-0.341463,0.562303,0.396516,0.051980,-0.045954
105,1383870950,0.307671,0.687185,-0.341424,0.562626,0.354531,0.094810,-0.131410
106,1383887617,0.307194,0.687096,-0.341304,0.563068,0.220180,0.085840,-0.176522
107,1383904284,0.306282,0.687120,-0.341184,0.563608,-0.026707,-0.012919,-0.124072
108,1383920951,0.305411,0.687053,-0.341337,0.564068,-0.376426,-0.085147,-0.067237
109,1383937618,0.304647,0.687079,-0.341619,0.564280,-0.560646,-0.179156,-0.011880
110,1383954285,0.303969,0.687132,-0.341441,0.564689,-0.364336,-0.069790,0.169454
111,1383970952,0.303256,0.687011,-0.340787,0.565614,-0.422326,-0.109391,0.120241
112,1383987619,0.302784,0.687131,-0.340926,0.565636,-0.515457,-0.385826,-0.009722
113,1384004286,0.302715,0.687254,-0.341634,0.565096,-0.148095,-0.530264,0.118145
114,1384020953,0.302858,0.686928,-0.342077,0.565148,0.227284,-0.503282,0.032530
115,1384037620,0.302754,0.686491,-0.342500,0.565479,0.528233,-0.287056,-0.157808
116,1384054287,0.302170,0.686228,-0.343157,0.565712,0.635966,-0.137968,-0.100036
117,1384070954,0.301364,0.686102,-0.343898,0.565845,0.795374,-0.132080,0.011456
118,1384087621,0.300527,0.685912,-0.344560,0.566118,0.848474,-0.040342,0.135511
119,1384104288,0.299532,0.685747,-0.344937,0.566615,0.707586,0.002543,0.010551
120,1384120955,0.298281,0.685857,-0.345215,0.566972,0.404816,-0.066764,-0.006394
121,1384137622,0.297030,0.686120,-0.345430,0.567180,0.167615,-0.176613,0.128112
122,1384154289,0.295901,0.686397,-0.345578,0.567344,-0.113467,-0.265474,0.321926
123,1384170956,0.295183,0.686488,-0.345520,0.567645,-0.245204,-0.189307,0.367016
124,1384187623,0.294598,0.686477,-0.345493,0.567977,-0.336411,-0.105944,0.310683
125,1384204290,0.294305,0.686517,-0.345656,0.567982,-0.405668,-0.167400,0.310505
126,1384220957,0.294252,0.686404,-0.345892,0.568002,-0.241333,-0.115117,0.257953
127,1384237624,0.294362,0.686134,-0.346135,0.568123,-0.189668,-0.105209,0.267982
128,1384254291,0.294573,0.685751,-0.346286,0.568385,-0.013939,-0.100405,0.151652
129,1384270958,0.294797,0.685326,-0.346379,0.568723,0.099763,-0.071207,-0.079691
130,1384287625,0.294796,0.685203,-0.346532,0.568779,0.209789,-0.185894,-0.169631
131,1384304292,0.294779,0.684994,-0.346904,0.568813,0.205386,-0.160773,0.038452
132,1384320959,0.294697,0.684711,-0.347290,0.568960,0.241224,-0.207739,0.024580
133,1384337626,0.294621,0.684402,-0.347617,0.569172,0.207341,-0.082939,0.087871
134,1384354293,0.294516,0.684209,-0.347866,0.569306,0.068689,-0.082322,0.079458
135,1384370960,0.294302,0.684250,-0.348079,0.569238,0.076923,-0.183134,0.139166
136,1384387627,0.294235,0.684161,-0.348066,0.569387,0.167316,-0.194467,0.173694
137,1384404294,0.294218,0.684070,-0.347963,0.569569,0.090995,-0.142952,0.129442
138,1384420961,0.294073,0.684085,-0.347660,0.569810,0.045254,-0.129227,0.111537
139,1384437628,0.293974,0.684220,-0.347260,0.569942,-0.031303,-0.203311,0.063144
140,1384454295,0.293902,0.684409,-0.347040,0.569887,-0.069688,-0.160767,0.095180
141,1384470962,0.293833,0.684564,-0.347004,0.569758,-0.084411,-0.148032,0.251821
142,1384487629,0.294168,0.684451,-0.346847,0.569817,-0.028521,-0.131026,0.282871
143,1384504296,0.294720,0.684132,-0.346715,0.569996,0.121431,-0.004990,0.143102
144,1384520963,0.295214,0.683894,-0.346646,0.570067,0.123770,0.039556,0.008734
145,1384537630,0.295618,0.683779,-0.346737,0.569939,0.091124,0.057833,0.118572
146,1384554297,0.295989,0.683655,-0.346741,0.569894,0.090621,0.061408,0.225518
147,1384570964,0.296582,0.683491,-0.346477,0.569942,0.135315,0.159412,0.217453
148,1384587631,0.297150,0.683441,-0.346103,0.569934,0.259540,0.329456,0.176613
149,1384604298,0.297569,0.683482,-0.345640,0.569947,0.235406,0.340930,0.254687
150,1384620965,0.297968,0.683554,-0.345163,0.569942,0.227795,0.305428,0.211851
151,1384637632,0.298262,0.683740,-0.344634,0.569885,0.252739,0.204100,0.113671
152,1384654299,0.298364,0.684022,-0.344007,0.569872,0.196598,0.048423,0.040398
153,1384670966,0.298335,0.684356,-0.343175,0.569988,0.167380,-0.065570,0.030553
154,1384687633,0.298367,0.684698,-0.342151,0.570175,0.114331,-0.026818,0.011081
155,1384704300,0.298208,0.685228,-0.341006,0.570307,0.176091,-0.037490,-0.108274
156,1384720967,0.298043,0.685947,-0.339654,0.570337,0.020299,-0.139322,0.000371
157,1384737634,0.298047,0.686603,-0.338286,0.570359,0.043075,-0.152428,-0.045763
158,1384754301,0.298072,0.687233,-0.337218,0.570219,-0.104986,-0.101246,0.067938
159,1384770968,0.298189,0.687721,-0.336250,0.570141,-0.107572,-0.118445,0.066106
160,1384787635,0.298435,0.688093,-0.335331,0.570106,-0.092549,-0.126784,-0.166984
161,1384804302,0.298639,0.688556,-0.334756,0.569777,-0.108001,-0.096196,-0.260358
162,1384820969,0.298642,0.689012,-0.334447,0.569406,-0.054944,0.039410,-0.054843
163,1384837636,0.298637,0.689234,-0.334367,0.569186,-0.126939,0.041827,0.020528
164,1384854303,0.298700,0.689330,-0.334513,0.568951,-0.241721,0.067123,0.081197
165,1384870970,0.298876,0.689307,-0.334666,0.568797,-0.220836,0.164681,0.085370
166,1384887637,0.299030,0.689278,-0.334908,0.568609,-0.171529,0.332132,-0.047829
167,1384904304,0.298717,0.689621,-0.335383,0.568077,-0.123523,0.153945,-0.149738
168,1384920971,0.298560,0.689791,-0.335986,0.567597,-0.099349,0.071377,-0.050825
169,1384937638,0.298421,0.689853,-0.336575,0.567245,-0.013315,0.134206,-0.133121
170,1384954305,0.298107,0.689996,-0.337397,0.566748,0.088184,0.228300,-0.042575
171,1384970972,0.297528,0.690168,-0.338558,0.566150,0.234382,0.239912,0.101163
172,1384987639,0.296907,0.690210,-0.339796,0.565683,0.344380,0.270507,0.136997
173,1385004306,0.296070,0.690388,-0.340880,0.565252,0.413881,0.267676,0.250480
174,1385020973,0.295255,0.690568,-0.341779,0.564915,0.447099,0.298718,0.442560
175,1385037640,0.294473,0.690684,-0.342498,0.564746,0.398327,0.347397,0.568598
176,1385054307,0.293772,0.690677,-0.342866,0.564897,0.376263,0.325525,0.531930
177,1385070974,0.293204,0.690569,-0.342908,0.565299,0.316051,0.242274,0.425075
178,1385087641,0.292796,0.690405,-0.342754,0.565803,0.172815,0.141647,0.265703
179,1385104308,0.292611,0.690174,-0.342531,0.566316,0.045429,0.046814,0.063997
180,1385120975,0.292535,0.689856,-0.342201,0.566941,-0.078750,-0.057587,-0.263348
181,1385137642,0.292142,0.689674,-0.342134,0.567405,-0.306402,-0.167341,-0.373999
182,1385154309,0.291570,0.689753,-0.342450,0.567413,-0.558491,-0.416386,-0.118247
183,1385170976,0.291782,0.689491,-0.342850,0.567382,-0.701355,-0.395434,0.203815
184,1385187643,0.292706,0.689121,-0.343191,0.567148,-0.497455,-0.091065,0.157030
185,1385204310,0.293984,0.688773,-0.343613,0.566655,-0.327145,0.050108,0.137318
186,1385220977,0.295332,0.688321,-0.344149,0.566178,-0.271612,0.005016,0.068052
187,1385237644,0.296611,0.687845,-0.345053,0.565537,-0.315250,-0.146964,0.091681
188,1385254311,0.298099,0.687172,-0.346246,0.564843,-0.204464,-0.143535,0.166370
189,1385270978,0.299408,0.686489,-0.347710,0.564082,0.033757,0.043661,0.261114
190,1385287645,0.300758,0.685655,-0.349053,0.563548,0.373865,0.189451,0.221769
191,1385304312,0.301831,0.684964,-0.350122,0.563151,0.551744,0.326929,0.047821
192,1385320979,0.302366,0.684710,-0.350843,0.562724,0.619332,0.368936,0.187914
193,1385337646,0.302443,0.684598,-0.350987,0.562729,0.659560,0.300893,0.322819
194,1385354313,0.302338,0.684526,-0.350788,0.562997,0.480254,0.136189,0.171937
195,1385370980,0.302003,0.684591,-0.350538,0.563255,0.287295,0.030102,0.110678
196,1385387647,0.301634,0.684541,-0.350175,0.563738,0.140792,-0.022026,0.174108
197,1385404314,0.301290,0.684390,-0.349721,0.564386,0.045929,-0.051399,0.072313
198,1385420981,0.301027,0.684251,-0.349313,0.564948,-0.112730,-0.032303,0.122210
