sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-09_15:57:14_826 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,2159499737,0.253630,0.659784,-0.311233,0.635216,-0.064758,-0.013907,-0.014930
2,2159516404,0.252716,0.660682,-0.310983,0.634769,-0.124268,-0.104575,0.039346
3,2159533071,0.252449,0.661536,-0.310213,0.634362,-0.089961,-0.084608,0.036459
4,2159549738,0.252313,0.662225,-0.309259,0.634164,-0.113679,-0.034787,0.011065
5,2159566405,0.252478,0.662953,-0.308653,0.633632,-0.234659,-0.032717,-0.028835
6,2159583072,0.252526,0.664241,-0.308388,0.632392,-0.237294,-0.211435,0.018414
7,2159599739,0.252659,0.665657,-0.307963,0.631055,-0.336423,-0.341965,0.257711
8,2159616406,0.253490,0.666399,-0.307033,0.630392,-0.234386,-0.333366,0.324799
9,2159633073,0.254504,0.666600,-0.305901,0.630321,-0.145281,-0.213193,0.145856
10,2159649740,0.255308,0.666824,-0.305104,0.630145,-0.175737,-0.140013,0.015451
11,2159666407,0.255796,0.667194,-0.304517,0.629840,-0.024234,-0.092112,-0.057823
12,2159683074,0.256128,0.667605,-0.304055,0.629492,0.000518,-0.030470,0.001328
13,2159699741,0.256351,0.667873,-0.303708,0.629285,0.125719,0.076088,-0.039558
14,2159716408,0.256440,0.668102,-0.303539,0.629086,-0.053530,0.057447,-0.073715
15,2159733075,0.256548,0.668543,-0.303548,0.628570,-0.156823,0.006749,-0.009109
16,2159749742,0.256474,0.669169,-0.303365,0.628022,-0.077813,-0.015332,0.024764
17,2159766409,0.256648,0.669681,-0.303276,0.627447,-0.093359,0.060724,0.038738
18,2159783076,0.256769,0.670183,-0.303520,0.626744,-0.164975,0.130696,0.165197
19,2159799743,0.256886,0.670736,-0.303823,0.625957,-0.192770,-0.001364,0.232765
20,2159816410,0.257232,0.671070,-0.303985,0.625378,-0.164437,-0.033245,0.185867
21,2159833077,0.257600,0.671362,-0.304258,0.624780,-0.124616,0.022259,0.100066
22,2159849744,0.258050,0.671640,-0.304692,0.624084,-0.058440,0.094296,0.101499
23,2159866411,0.258436,0.671912,-0.305261,0.623353,-0.014584,0.031773,0.063525
24,2159883078,0.258905,0.672093,-0.305956,0.622622,-0.153558,-0.013353,0.090581
