sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-26_14:03:36_551 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,169891920,0.301712,0.707114,-0.402505,0.496948,0.340506,0.013803,-0.179609
2,169908587,0.299073,0.705948,-0.404745,0.498379,0.259008,-0.045148,0.119416
3,169925254,0.295568,0.705331,-0.405235,0.500940,0.201501,-0.184846,0.254397
4,169941921,0.292585,0.705281,-0.404287,0.503520,0.047772,-0.374175,0.128415
5,169958588,0.291642,0.705141,-0.403049,0.505254,-0.005793,-0.432470,0.101179
6,169975255,0.292801,0.704038,-0.402322,0.506698,0.041612,-0.262111,0.192596
7,169991922,0.293839,0.702727,-0.401284,0.508736,-0.072604,-0.125853,0.153770
8,170008589,0.294412,0.701958,-0.400051,0.510435,-0.309220,-0.105530,-0.050242
9,170025256,0.294840,0.701832,-0.399655,0.510672,-0.393498,-0.121298,-0.073694
10,170041923,0.294990,0.702126,-0.399596,0.510228,-0.368798,-0.167748,0.097275
11,170058590,0.295171,0.702450,-0.399400,0.509830,-0.270414,-0.307779,0.091945
12,170075257,0.296075,0.702339,-0.399386,0.509468,-0.261926,-0.373127,0.058262
13,170091924,0.297605,0.701796,-0.399315,0.509381,-0.251114,-0.220575,0.063396
14,170108591,0.299191,0.701127,-0.399081,0.509557,-0.173030,0.012527,0.019205
15,170125258,0.300214,0.700826,-0.398803,0.509587,-0.035656,0.148350,-0.128550
16,170141925,0.300472,0.701162,-0.398785,0.508988,0.027487,0.114152,-0.124066
17,170158592,0.300749,0.701586,-0.399154,0.507948,0.098157,0.080838,0.039901
18,170175259,0.300963,0.701852,-0.399045,0.507539,0.160463,0.087776,0.247722
19,170191926,0.301225,0.701673,-0.398692,0.507910,0.078559,0.097380,0.249701
20,170208593,0.301404,0.701448,-0.398628,0.508163,-0.072875,0.047900,0.107169
21,170225260,0.301597,0.701453,-0.398898,0.507831,-0.127835,-0.000234,0.123938
22,170241927,0.301964,0.701480,-0.398915,0.507561,-0.053702,0.031876,0.251692
23,170258594,0.302454,0.701455,-0.398225,0.507846,-0.092076,0.108777,0.178969
24,170275261,0.303606,0.701040,-0.398091,0.507836,-0.108534,0.180110,-0.033078
25,170291928,0.304673,0.700860,-0.398584,0.507059,0.053488,0.195931,-0.128742
26,170308595,0.305299,0.700976,-0.399541,0.505767,0.221453,0.201023,-0.004964
27,170325262,0.304826,0.701689,-0.399586,0.505027,0.327033,0.157164,0.182530
28,170341929,0.304915,0.701731,-0.400215,0.504417,0.223425,0.120751,0.298831
29,170358596,0.305344,0.701571,-0.400426,0.504213,0.213935,0.138324,0.202252
