sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-26_13:47:45_047 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,3513201295,-0.072278,-0.845705,0.017138,-0.528455,0.027641,-0.054836,0.145373
2,3513217962,-0.072416,-0.845577,0.017140,-0.528642,0.012318,-0.055428,0.125477
3,3513234629,-0.072554,-0.845437,0.017178,-0.528845,-0.003980,-0.046870,0.111708
4,3513251296,-0.072757,-0.845293,0.017258,-0.529044,-0.045749,-0.059233,0.098051
5,3513267963,-0.072963,-0.845195,0.017381,-0.529169,-0.040458,-0.023977,0.095872
6,3513284630,-0.073114,-0.845124,0.017482,-0.529258,-0.026348,-0.023704,0.117652
7,3513301297,-0.073221,-0.845041,0.017552,-0.529374,0.007659,-0.005001,0.144215
8,3513317964,-0.073311,-0.844919,0.017634,-0.529554,0.002216,-0.009962,0.128660
9,3513334631,-0.073422,-0.844771,0.017732,-0.529770,-0.015009,-0.035770,0.104132
10,3513351298,-0.073553,-0.844644,0.017845,-0.529952,-0.022891,-0.039018,0.088582
11,3513367965,-0.073733,-0.844544,0.017995,-0.530080,-0.005035,-0.022053,0.085198
12,3513384632,-0.073890,-0.844487,0.018175,-0.530143,0.030414,-0.000452,0.076196
13,3513401299,-0.074007,-0.844402,0.018320,-0.530256,0.037064,0.002864,0.109321
14,3513417966,-0.074166,-0.844288,0.018537,-0.530409,0.015884,-0.023844,0.069803
15,3513434633,-0.074325,-0.844204,0.018746,-0.530512,0.013324,-0.033849,0.049640
16,3513451300,-0.074451,-0.844156,0.018906,-0.530566,0.049863,-0.017526,0.067677
17,3513467967,-0.074567,-0.844097,0.019078,-0.530637,0.055747,-0.028465,0.068821
18,3513484634,-0.074659,-0.844015,0.019211,-0.530751,0.055919,-0.012700,0.081959
19,3513501301,-0.074707,-0.843974,0.019366,-0.530803,0.052765,-0.001570,0.069076
20,3513517968,-0.074842,-0.843900,0.019597,-0.530894,0.012431,-0.073706,0.114577
21,3513534635,-0.075061,-0.843810,0.019813,-0.530998,-0.017860,-0.091082,0.071574
22,3513551302,-0.075179,-0.843769,0.019944,-0.531041,0.014893,-0.033364,0.077332
23,3513567969,-0.075277,-0.843766,0.020065,-0.531027,0.014861,-0.004668,0.068383
24,3513584636,-0.075371,-0.843830,0.020198,-0.530908,0.057088,0.004596,0.084919
25,3513601303,-0.075423,-0.843858,0.020301,-0.530851,0.083890,-0.020115,0.115874
26,3513617970,-0.075567,-0.843812,0.020509,-0.530897,0.039040,-0.023784,0.089036
27,3513634637,-0.075643,-0.843851,0.020703,-0.530815,-0.026960,-0.029143,0.056185
28,3513651304,-0.075612,-0.843979,0.020812,-0.530612,-0.011210,-0.017209,0.099443
29,3513667971,-0.075654,-0.844044,0.020964,-0.530496,-0.004949,-0.018682,0.125855
30,3513684638,-0.075747,-0.844056,0.021116,-0.530458,0.025068,-0.026975,0.095712
31,3513701305,-0.075803,-0.844076,0.021245,-0.530414,0.028366,-0.016982,0.057917
32,3513717972,-0.075794,-0.844121,0.021315,-0.530340,0.044004,-0.021848,0.059780
33,3513734639,-0.075812,-0.844163,0.021478,-0.530264,0.046069,-0.039312,0.093938
34,3513751306,-0.075768,-0.844215,0.021539,-0.530185,0.061591,-0.013844,0.097551
35,3513767973,-0.075698,-0.844215,0.021548,-0.530195,0.040455,-0.004099,0.112267
36,3513784640,-0.075643,-0.844166,0.021603,-0.530279,0.010869,-0.051199,0.098076
37,3513801307,-0.075638,-0.844120,0.021710,-0.530348,-0.015607,-0.056286,0.057700
38,3513817974,-0.075647,-0.844106,0.021855,-0.530362,-0.001792,-0.007106,0.050679
39,3513834641,-0.075461,-0.844194,0.021832,-0.530250,0.030268,0.023595,0.113558
40,3513851308,-0.075346,-0.844213,0.021888,-0.530234,0.028155,-0.007697,0.155125
41,3513867975,-0.075247,-0.844163,0.021936,-0.530326,0.023549,-0.040359,0.129534
42,3513884642,-0.075209,-0.844110,0.022099,-0.530408,-0.002069,-0.035621,0.064597
43,3513901309,-0.074983,-0.844132,0.022108,-0.530406,-0.010721,-0.041199,0.044208
44,3513917976,-0.074761,-0.844213,0.022116,-0.530307,0.014798,-0.047636,0.060843
45,3513934643,-0.074552,-0.844391,0.022136,-0.530052,0.117405,-0.034280,0.136072
46,3513951310,-0.074289,-0.844428,0.022021,-0.530036,0.175547,-0.018111,0.188760
47,3513967977,-0.073967,-0.844302,0.021782,-0.530291,0.142508,-0.056363,0.180916
48,3513984644,-0.073700,-0.844096,0.021561,-0.530665,0.064669,-0.093955,0.139853
49,3514001311,-0.073569,-0.843929,0.021516,-0.530950,0.033922,-0.012629,0.184291
