sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-26_14:27:18_777 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1592160119,0.352332,0.638908,-0.341676,0.592390,-0.079319,-0.172580,-0.129768
2,1592176786,0.353376,0.640668,-0.343543,0.588777,0.051272,-0.223558,-0.035772
3,1592193453,0.352068,0.643936,-0.344470,0.585444,0.122729,-0.274537,0.117138
4,1592210120,0.349926,0.647365,-0.345953,0.582062,0.093212,-0.176747,0.415173
5,1592226787,0.348349,0.650329,-0.348192,0.578357,0.011163,-0.213933,0.545512
6,1592243454,0.347082,0.652886,-0.349405,0.575500,0.111614,-0.218874,0.502995
7,1592260121,0.346186,0.654218,-0.349525,0.574453,0.105244,-0.246915,0.428542
8,1592276788,0.345734,0.654635,-0.348599,0.574812,0.050856,-0.348573,0.246171
9,1592293455,0.346089,0.654338,-0.347655,0.575509,0.018884,-0.350752,0.134138
10,1592310122,0.346906,0.653617,-0.346609,0.576466,0.015085,-0.213375,0.078012
11,1592326789,0.347442,0.652946,-0.345142,0.577782,0.126351,-0.043780,0.074770
12,1592343456,0.347721,0.652198,-0.344195,0.579023,0.107389,0.126929,0.121308
13,1592360123,0.347962,0.651502,-0.343647,0.579986,-0.030325,0.237961,0.151212
14,1592376790,0.347932,0.651238,-0.343043,0.580658,-0.025644,0.241636,0.159505
15,1592393457,0.347743,0.651455,-0.342728,0.580714,-0.010225,0.232238,0.107813
16,1592410124,0.347368,0.652029,-0.342686,0.580319,0.082413,0.140227,0.055577
17,1592426791,0.346616,0.652828,-0.342619,0.579909,0.128339,0.049707,0.073216
18,1592443458,0.345893,0.653461,-0.342560,0.579663,0.022099,0.033869,0.206888
19,1592460125,0.345529,0.653524,-0.342159,0.580046,-0.081165,0.060708,0.359503
20,1592476792,0.345626,0.652953,-0.340971,0.581329,-0.180858,0.120484,0.414647
21,1592493459,0.346441,0.651802,-0.339621,0.582924,-0.233440,0.147125,0.262655
22,1592510126,0.347512,0.650713,-0.338394,0.584215,-0.115861,0.081069,0.074644
23,1592526793,0.348570,0.650226,-0.338040,0.584333,0.007372,0.054408,-0.105569
24,1592543460,0.348683,0.651002,-0.338393,0.583196,0.210007,0.084843,-0.082443
25,1592560127,0.347989,0.652629,-0.338993,0.581440,0.176051,0.229463,0.213018
26,1592576794,0.347757,0.653805,-0.339390,0.580025,0.171969,0.397024,0.439288
27,1592593461,0.348065,0.653716,-0.338782,0.580296,0.203846,0.476758,0.460383
28,1592610128,0.348554,0.652571,-0.337081,0.582278,0.117798,0.407936,0.249777
29,1592626795,0.349241,0.651187,-0.335243,0.584473,0.091597,0.242880,-0.141322
30,1592643462,0.349574,0.650420,-0.334236,0.585702,0.176513,-0.003081,-0.467736
31,1592660129,0.348718,0.651164,-0.334393,0.585298,0.133896,-0.193239,-0.515368
32,1592676796,0.347361,0.652907,-0.335515,0.583517,0.090913,-0.247841,-0.279045
33,1592693463,0.346218,0.654510,-0.336896,0.581602,0.228065,-0.280673,0.040191
34,1592710130,0.345483,0.655308,-0.337728,0.580657,0.203849,-0.272921,0.209577
35,1592726797,0.345411,0.655150,-0.338154,0.580630,0.187417,-0.233763,0.241156
36,1592743464,0.345485,0.654570,-0.338295,0.581158,0.173817,-0.132075,0.207441
37,1592760131,0.345950,0.653668,-0.338636,0.581698,0.159391,0.079302,0.230440
38,1592776798,0.346499,0.652700,-0.339189,0.582135,0.254212,0.246138,0.187032
39,1592793465,0.346553,0.652103,-0.339583,0.582542,0.258963,0.262653,0.079524
40,1592810132,0.346214,0.651972,-0.340303,0.582471,0.191405,0.217047,-0.011210
41,1592826799,0.345619,0.652331,-0.341527,0.581705,0.122529,0.164754,0.000762
42,1592843466,0.344960,0.652843,-0.342708,0.580827,0.076410,0.165021,0.039140
43,1592860133,0.344488,0.653197,-0.343654,0.580150,0.099866,0.132925,0.044628
44,1592876800,0.344100,0.653591,-0.344431,0.579474,0.138033,0.082977,0.024131
45,1592893467,0.343554,0.654165,-0.345200,0.578693,0.206279,0.136879,0.100327
46,1592910134,0.342807,0.654998,-0.345946,0.577748,0.181375,0.149041,0.179147
47,1592926801,0.342157,0.655943,-0.346565,0.576689,0.166709,0.169955,0.228250
48,1592943468,0.341655,0.656758,-0.347059,0.575761,0.230564,0.129177,0.213943
49,1592960135,0.340991,0.657391,-0.347091,0.575413,0.235809,0.055690,0.105677
50,1592976802,0.340398,0.657901,-0.347126,0.575160,0.209645,-0.003608,0.061039
51,1592993469,0.339782,0.658748,-0.347234,0.574489,0.288372,-0.025982,0.100902
52,1593010136,0.339153,0.659749,-0.347480,0.573562,0.321603,0.039879,0.108535
53,1593026803,0.338552,0.660442,-0.347616,0.573037,0.313523,0.097450,0.128874
54,1593043470,0.337975,0.660849,-0.347511,0.572972,0.288506,0.135781,0.143911
55,1593060137,0.337489,0.661121,-0.347368,0.573031,0.230753,0.119696,0.186119
56,1593076804,0.337000,0.661229,-0.346719,0.573588,0.130812,0.217093,0.247457
57,1593093471,0.336991,0.660734,-0.345867,0.574677,0.119129,0.269034,0.237344
58,1593110138,0.337048,0.660040,-0.345064,0.575923,0.172178,0.175785,-0.006805
59,1593126805,0.337039,0.659697,-0.344938,0.576396,0.137940,0.063273,-0.217499
60,1593143472,0.336695,0.660059,-0.345256,0.575992,0.155455,0.075750,-0.140717
61,1593160139,0.336128,0.660797,-0.345618,0.575259,0.168968,0.163909,0.164824
62,1593176806,0.335702,0.661349,-0.345806,0.574760,0.118866,0.235436,0.323576
63,1593193473,0.335816,0.661310,-0.345744,0.574777,0.109187,0.106157,0.153623
64,1593210140,0.336006,0.661165,-0.345521,0.574965,0.174152,-0.034295,-0.027462
65,1593226807,0.336160,0.661424,-0.345279,0.574724,0.134384,-0.067965,-0.050684
66,1593243474,0.336635,0.661653,-0.345600,0.573989,0.273319,0.141337,0.191663
67,1593260141,0.336742,0.661479,-0.345270,0.574325,0.410164,0.314247,0.412359
68,1593276808,0.336594,0.660816,-0.344215,0.575807,0.175470,0.307129,0.361619
69,1593293475,0.336893,0.659978,-0.343410,0.577071,-0.030160,0.163374,0.095415
70,1593310142,0.337375,0.659739,-0.343169,0.577206,0.049533,0.047982,-0.082938
71,1593326809,0.337529,0.660226,-0.343119,0.576590,0.103954,0.087556,0.013359
72,1593343476,0.337544,0.660861,-0.343112,0.575856,0.156988,0.133231,0.152218
73,1593360143,0.337629,0.661220,-0.343066,0.575422,0.174403,0.185081,0.205123
74,1593376810,0.337962,0.661162,-0.342735,0.575490,0.190565,0.180417,0.162784
75,1593393477,0.338520,0.660836,-0.342224,0.575841,0.137209,0.171956,0.052954
76,1593410144,0.339085,0.660526,-0.341809,0.576109,0.137028,0.118656,-0.074798
77,1593426811,0.339592,0.660473,-0.341881,0.575829,0.113222,0.111114,-0.139772
78,1593443478,0.339951,0.660737,-0.342462,0.574969,0.144631,0.126233,-0.040402
79,1593460145,0.340142,0.661170,-0.343512,0.573731,0.150646,0.108453,0.084110
80,1593476812,0.340202,0.661644,-0.344623,0.572481,0.120263,0.049446,0.097699
81,1593493479,0.340237,0.661967,-0.345680,0.571449,0.066199,-0.047465,0.046923
82,1593510146,0.340708,0.661993,-0.346538,0.570618,0.021907,-0.033325,0.010241
83,1593526813,0.341769,0.661726,-0.347312,0.569822,0.214681,-0.002616,-0.026439
84,1593543480,0.342252,0.661587,-0.347914,0.569325,0.322591,0.095771,0.031502
85,1593560147,0.342537,0.661525,-0.348726,0.568730,0.233215,0.273814,0.297888
86,1593576814,0.342826,0.661281,-0.349489,0.568370,0.234503,0.329379,0.378985
87,1593593481,0.342920,0.660914,-0.350136,0.568343,0.189186,0.179823,0.159391
88,1593610148,0.343100,0.660639,-0.351379,0.567787,0.103237,-0.014682,-0.068151
89,1593626815,0.343408,0.660576,-0.352469,0.566998,-0.041627,-0.123257,-0.100648
90,1593643482,0.343865,0.660622,-0.353701,0.565898,-0.002290,-0.086167,0.014924
91,1593660149,0.344188,0.660756,-0.354744,0.564892,-0.083363,-0.062240,0.085991
92,1593676816,0.345192,0.660649,-0.355985,0.563622,-0.071376,0.023659,0.161801
93,1593693483,0.346016,0.660498,-0.356830,0.562759,0.045969,0.037413,0.175068
94,1593710150,0.346667,0.660206,-0.357480,0.562288,-0.052342,0.106157,0.239554
95,1593726817,0.347716,0.659625,-0.358428,0.561719,-0.089415,0.127072,0.200693
96,1593743484,0.348563,0.659075,-0.359683,0.561036,-0.115976,-0.064593,0.031563
97,1593760151,0.349634,0.658821,-0.361330,0.559609,-0.118323,-0.107944,-0.093612
98,1593776818,0.351564,0.658328,-0.363228,0.557748,0.150687,-0.057108,-0.092796
99,1593793485,0.353247,0.657664,-0.365064,0.556267,0.328915,0.009468,0.090310
100,1593810152,0.354497,0.656830,-0.366809,0.555308,0.373367,0.113411,0.340563
101,1593826819,0.355858,0.655359,-0.368011,0.555380,0.418000,0.192719,0.502877
102,1593843486,0.357678,0.653103,-0.368933,0.556257,0.457682,0.213720,0.420504
103,1593860153,0.359567,0.650301,-0.369514,0.557934,0.444079,0.110853,0.249570
104,1593876820,0.361321,0.647390,-0.369821,0.559978,0.214547,0.014852,0.068484
105,1593893487,0.363186,0.644689,-0.370483,0.561447,0.111416,-0.079923,-0.007081
106,1593910154,0.365271,0.642132,-0.370794,0.562819,0.053108,0.039458,-0.015992
107,1593926821,0.367487,0.639799,-0.371348,0.563667,0.294134,0.100963,-0.004272
108,1593943488,0.368844,0.638067,-0.371871,0.564400,0.497439,0.259503,0.105435
109,1593960155,0.369403,0.636646,-0.372310,0.565348,0.293496,0.273128,0.159001
110,1593976822,0.369647,0.635455,-0.372636,0.566313,0.090779,0.134973,0.046245
111,1593993489,0.369988,0.634692,-0.373390,0.566450,0.002818,-0.069963,-0.151485
112,1594010156,0.370372,0.634420,-0.374548,0.565739,0.247594,-0.064316,-0.121078
113,1594026823,0.370268,0.634311,-0.375636,0.565207,0.315491,0.042456,0.079002
114,1594043490,0.370158,0.633978,-0.376213,0.565268,0.116116,0.119941,0.202900
115,1594060157,0.370365,0.633661,-0.376497,0.565299,-0.002187,0.064154,0.025267
116,1594076824,0.370391,0.633924,-0.376679,0.564866,-0.062339,-0.001694,-0.107039
117,1594093491,0.369914,0.634769,-0.376834,0.564126,0.076379,0.102942,0.078871
118,1594110158,0.369132,0.635870,-0.377108,0.563214,0.198842,0.256032,0.360375
119,1594126825,0.368648,0.636533,-0.377413,0.562577,0.263295,0.234590,0.404884
120,1594143492,0.368096,0.636645,-0.377490,0.562760,0.197880,0.003584,0.177385
121,1594160159,0.367522,0.636615,-0.377661,0.563054,-0.045349,-0.141395,0.032185
122,1594176826,0.367430,0.636608,-0.378499,0.562559,-0.072935,-0.102822,0.095996
123,1594193493,0.367395,0.636530,-0.379385,0.562073,0.161113,-0.006018,0.236795
124,1594210160,0.367306,0.636029,-0.379706,0.562482,0.187034,0.107903,0.292098
125,1594226827,0.367340,0.635138,-0.379923,0.563320,0.036525,0.079027,0.139041
126,1594243494,0.367329,0.634230,-0.380268,0.564117,-0.031503,0.075407,-0.008389
127,1594260161,0.367337,0.633355,-0.380890,0.564674,-0.083753,0.054814,0.007880
128,1594276828,0.367453,0.632488,-0.381708,0.565019,-0.153884,0.081222,0.086903
129,1594293495,0.367659,0.631616,-0.382575,0.565274,-0.114332,0.053083,0.121806
130,1594310162,0.368089,0.630722,-0.383446,0.565402,-0.031208,0.025084,0.067775
131,1594326829,0.368798,0.629707,-0.384119,0.565615,0.092357,0.033766,0.031560
132,1594343496,0.369710,0.628532,-0.384860,0.565821,0.170408,0.101619,0.044044
133,1594360163,0.370488,0.627297,-0.385472,0.566267,0.249049,0.197375,0.190982
134,1594376830,0.371027,0.625899,-0.385606,0.567369,0.172123,0.231030,0.266465
135,1594393497,0.371564,0.624392,-0.385233,0.568929,0.010671,0.220445,0.193795
136,1594410164,0.372431,0.623015,-0.384987,0.570036,-0.016986,0.058043,-0.097696
137,1594426831,0.373072,0.622134,-0.385113,0.570495,0.007230,-0.084320,-0.267779
138,1594443498,0.373426,0.621630,-0.385797,0.570351,-0.175375,-0.018974,-0.060446
139,1594460165,0.373790,0.621016,-0.386495,0.570308,-0.287649,0.008455,0.152824
140,1594476832,0.374761,0.620188,-0.387329,0.570006,-0.329534,-0.090231,0.044317
141,1594493499,0.376242,0.619336,-0.388444,0.569198,0.107559,-0.050623,0.031623
142,1594510166,0.377293,0.618753,-0.388775,0.568910,0.382300,0.082570,0.092723
143,1594526833,0.377927,0.618504,-0.388715,0.568802,0.358193,0.164360,0.058187
144,1594543500,0.377974,0.618678,-0.388608,0.568654,0.293834,0.162367,0.014629
145,1594560167,0.377786,0.618980,-0.388977,0.568197,0.211970,0.071213,-0.064146
146,1594576834,0.377670,0.619369,-0.389611,0.567415,0.225691,0.005201,-0.023741
147,1594593501,0.377707,0.619683,-0.390475,0.566453,0.397056,0.037151,0.161984
148,1594610168,0.377396,0.619768,-0.390670,0.566433,0.405869,0.124444,0.365317
149,1594626835,0.377109,0.619575,-0.390426,0.567003,-0.012568,-0.013696,0.126323
150,1594643502,0.377409,0.619508,-0.390303,0.566961,-0.166098,-0.108667,-0.208405
151,1594660169,0.377868,0.619789,-0.390348,0.566318,-0.140017,-0.002213,-0.155782
152,1594676836,0.378012,0.620591,-0.390477,0.565254,0.081141,0.037488,-0.069181
153,1594693503,0.377668,0.621644,-0.391228,0.563805,0.243533,0.181590,0.222950
154,1594710170,0.377033,0.622472,-0.392131,0.562687,0.271146,-0.019339,0.356045
155,1594726837,0.376750,0.623183,-0.391883,0.562263,0.063849,-0.278825,0.065680
156,1594743504,0.377530,0.623279,-0.391686,0.561772,0.171505,-0.140589,-0.088845
157,1594760171,0.378079,0.623300,-0.391166,0.561740,0.134828,0.019113,0.034750
158,1594776838,0.378295,0.623494,-0.390877,0.561581,-0.158444,0.067884,0.124588
159,1594793505,0.377372,0.624242,-0.392364,0.560333,-0.196297,0.060540,0.369878
160,1594810172,0.377216,0.624609,-0.393633,0.559138,-0.143694,-0.124279,0.250888
161,1594826839,0.377621,0.624919,-0.394737,0.557736,-0.160439,-0.364691,-0.163449
162,1594843506,0.378500,0.625207,-0.396505,0.555560,0.169430,-0.404299,-0.235535
163,1594860173,0.378967,0.625472,-0.396699,0.554804,-0.054109,-0.231920,-0.015077
164,1594876840,0.379492,0.625046,-0.396254,0.555243,-0.531209,0.020019,0.357227
165,1594893507,0.380660,0.624132,-0.396864,0.555037,-0.336703,0.199787,0.632549
166,1594910174,0.381956,0.622855,-0.396539,0.555813,-0.062860,0.205443,0.461114
167,1594926841,0.383003,0.621720,-0.395621,0.557016,-0.187084,0.012990,0.096823
168,1594943508,0.383910,0.621301,-0.395939,0.556633,-0.285159,-0.166561,-0.223179
169,1594960175,0.384785,0.621469,-0.396795,0.555230,-0.209275,-0.218739,-0.185016
170,1594976842,0.385957,0.621480,-0.397531,0.553876,-0.202462,-0.199067,-0.022667
171,1594993509,0.387539,0.621206,-0.397788,0.552893,-0.040709,-0.156877,0.094661
172,1595010176,0.389150,0.620982,-0.397857,0.551963,0.293620,0.020693,0.249033
173,1595026843,0.390507,0.620609,-0.397260,0.551854,0.539249,0.184661,0.396446
174,1595043510,0.391426,0.619858,-0.395481,0.553323,0.535566,0.279879,0.376966
175,1595060177,0.391967,0.619041,-0.393407,0.555329,0.342741,0.190026,0.164490
176,1595076844,0.392551,0.618597,-0.392028,0.556386,0.243583,0.024300,-0.079133
177,1595093511,0.392858,0.619065,-0.391284,0.556172,0.322800,-0.065056,-0.198267
178,1595110178,0.392712,0.620139,-0.390770,0.555440,0.399908,0.138784,0.100913
179,1595126845,0.392353,0.621046,-0.389919,0.555279,0.464241,0.278876,0.316651
180,1595143512,0.391590,0.621768,-0.388551,0.555967,0.289762,0.179297,0.192763
