sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-26_12:22:43_022 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1521562853,0.277221,0.627071,-0.368969,0.627529,0.004879,-0.038414,0.235691
2,1521579520,0.277595,0.626948,-0.368344,0.627853,-0.065263,0.036163,0.216043
3,1521596187,0.278162,0.627188,-0.367956,0.627589,-0.161975,0.113266,0.118252
4,1521612854,0.278297,0.628439,-0.367986,0.626260,-0.140266,0.018794,0.027083
5,1521629521,0.278478,0.629946,-0.367932,0.624695,-0.076889,-0.114664,0.089650
6,1521646188,0.279109,0.630925,-0.367401,0.623737,0.106195,-0.134295,0.110400
7,1521662855,0.279739,0.631002,-0.366879,0.623684,0.266935,-0.103766,-0.088345
8,1521679522,0.279896,0.630761,-0.366707,0.623958,0.271388,-0.019533,-0.141264
9,1521696189,0.279622,0.630579,-0.366972,0.624109,0.251711,0.001613,-0.156851
10,1521712856,0.278966,0.630415,-0.367428,0.624301,0.265209,-0.029620,-0.197061
11,1521729523,0.277891,0.630308,-0.368160,0.624457,0.235075,-0.044346,-0.203905
12,1521746190,0.276682,0.630548,-0.369089,0.624203,0.200246,-0.056489,0.027926
13,1521762857,0.275551,0.630950,-0.369612,0.623988,0.355015,-0.082431,0.286619
14,1521779524,0.274855,0.630822,-0.369442,0.624524,0.352077,-0.043957,0.361196
15,1521796191,0.274200,0.630227,-0.368969,0.625691,0.199025,0.014002,0.124889
16,1521812858,0.273292,0.629716,-0.368756,0.626728,-0.188574,0.068219,0.009085
17,1521829525,0.272236,0.629815,-0.368916,0.626993,-0.245670,-0.016645,0.068667
18,1521846192,0.271391,0.630052,-0.369054,0.627042,-0.073124,-0.073461,0.198758
19,1521862859,0.270784,0.629827,-0.368907,0.627616,-0.099907,0.026696,0.221530
20,1521879526,0.270176,0.629596,-0.368891,0.628119,-0.151554,0.057781,0.112270
21,1521896193,0.269384,0.629635,-0.369110,0.628291,-0.125959,-0.028028,0.051514
22,1521912860,0.268594,0.629553,-0.369479,0.628494,-0.144381,-0.091809,0.042872
23,1521929527,0.267937,0.629299,-0.369807,0.628836,-0.159919,-0.090288,0.028580
24,1521946194,0.267207,0.629121,-0.369942,0.629245,-0.154044,-0.026621,0.000858
25,1521962861,0.266579,0.629150,-0.369877,0.629521,-0.233589,0.066631,0.133609
26,1521979528,0.266127,0.629366,-0.369479,0.629730,-0.228409,0.109039,0.244268
27,1521996195,0.265741,0.629236,-0.368936,0.630341,-0.371030,0.196299,0.184418
28,1522012862,0.265080,0.629226,-0.368479,0.630896,-0.524524,0.191919,0.157829
29,1522029529,0.264451,0.630235,-0.368368,0.630218,-0.551444,0.117428,0.367254
30,1522046196,0.264713,0.631632,-0.368314,0.628739,-0.093085,0.068149,0.366371
31,1522062863,0.264911,0.632309,-0.367630,0.628375,0.408024,0.049557,0.100846
32,1522079530,0.264937,0.632075,-0.366815,0.629076,0.128395,0.018391,-0.191887
33,1522096197,0.264713,0.631811,-0.366349,0.629707,-0.162773,-0.111850,-0.391153
