sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-26_12:32:45_170 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,2123520868,0.387234,0.663449,-0.424821,0.478975,0.164967,-0.077531,0.095531
2,2123537535,0.387757,0.662848,-0.424747,0.479449,0.119513,-0.119252,0.130296
3,2123554202,0.388083,0.662284,-0.424496,0.480186,0.008116,-0.165660,0.002042
4,2123570869,0.388313,0.661849,-0.424397,0.480688,0.087379,-0.155301,-0.085514
5,2123587536,0.388516,0.661477,-0.424418,0.481016,0.096964,-0.065311,-0.026708
6,2123604203,0.388742,0.661146,-0.424424,0.481284,0.115994,0.001553,0.068799
7,2123620870,0.388847,0.660872,-0.424388,0.481608,0.112359,-0.014144,0.069558
8,2123637537,0.389046,0.660512,-0.424533,0.481813,0.043619,-0.033378,0.009082
9,2123654204,0.389239,0.660079,-0.424914,0.481914,-0.058115,0.045594,0.048763
10,2123670871,0.389314,0.659743,-0.425130,0.482124,-0.055863,-0.027028,0.080968
11,2123687538,0.389198,0.659705,-0.425537,0.481909,0.019840,-0.017747,0.109783
12,2123704205,0.388987,0.659831,-0.426107,0.481405,0.069997,0.029774,0.186152
13,2123720872,0.389101,0.659692,-0.426636,0.481034,0.081082,0.071156,0.234764
14,2123737539,0.389189,0.659409,-0.426903,0.481113,-0.001980,0.013927,0.123403
15,2123754206,0.389348,0.659183,-0.427259,0.480978,0.051581,0.043444,0.072081
16,2123770873,0.389238,0.659190,-0.427581,0.480771,0.047137,0.077426,0.067130
17,2123787540,0.388988,0.659310,-0.427970,0.480463,0.079439,0.044116,0.082088
18,2123804207,0.388613,0.659509,-0.428440,0.480075,0.101979,0.027341,0.093053
19,2123820874,0.388253,0.659655,-0.429013,0.479654,0.138138,0.044615,0.140368
20,2123837541,0.388207,0.659556,-0.429618,0.479285,0.085171,0.000344,0.205759
21,2123854208,0.388129,0.659368,-0.429763,0.479477,0.076950,-0.078618,0.132804
22,2123870875,0.388366,0.659019,-0.429919,0.479625,0.083779,-0.027854,0.083156
23,2123887542,0.388466,0.658778,-0.430107,0.479706,0.072200,0.001296,0.066372
24,2123904209,0.388373,0.658725,-0.430476,0.479524,0.038444,-0.062839,0.090362
25,2123920876,0.388384,0.658626,-0.430895,0.479273,0.016717,-0.067899,0.178764
26,2123937543,0.388634,0.658267,-0.431219,0.479273,0.037286,0.024191,0.200427
27,2123954210,0.388856,0.657831,-0.431398,0.479529,0.140309,0.056593,0.167373
28,2123970877,0.389046,0.657373,-0.431574,0.479846,0.081447,0.094890,0.112747
29,2123987544,0.389239,0.656975,-0.431712,0.480111,0.066123,0.091864,0.047071
30,2124004211,0.389265,0.656772,-0.431913,0.480186,-0.010267,0.062539,0.072572
31,2124020878,0.389056,0.656822,-0.432275,0.479962,0.000243,0.009676,0.160722
32,2124037545,0.388863,0.656900,-0.432687,0.479640,-0.005874,-0.026439,0.207720
33,2124054212,0.388979,0.656812,-0.432930,0.479446,0.036372,-0.003202,0.177530
34,2124070879,0.389302,0.656646,-0.433040,0.479313,0.070579,0.022539,0.043081
35,2124087546,0.389446,0.656644,-0.433179,0.479072,0.111904,0.062414,0.012852
36,2124104213,0.389322,0.656850,-0.433372,0.478716,0.121705,0.065906,0.041247
37,2124120880,0.389209,0.657083,-0.433614,0.478269,0.181705,0.025032,0.119387
38,2124137547,0.389131,0.657213,-0.433809,0.477977,0.175494,0.025062,0.220372
39,2124154214,0.389067,0.657230,-0.433979,0.477853,0.151373,0.002622,0.212741
40,2124170881,0.389040,0.657165,-0.434238,0.477727,0.052188,-0.014528,0.165037
41,2124187548,0.389040,0.657088,-0.434579,0.477524,0.034582,-0.032258,0.078810
42,2124204215,0.389051,0.657060,-0.434909,0.477253,0.049231,0.025003,0.076039
43,2124220882,0.388921,0.657144,-0.435169,0.477006,0.048469,0.030183,0.043662
44,2124237549,0.388464,0.657437,-0.435581,0.476598,0.086588,-0.021484,0.052594
45,2124254216,0.387766,0.657792,-0.436264,0.476052,0.111308,-0.031069,0.177482
46,2124270883,0.387289,0.657864,-0.436871,0.475785,0.175495,0.043677,0.326962
47,2124287550,0.387516,0.657354,-0.436868,0.476306,0.126471,0.139812,0.174542
48,2124304217,0.388097,0.656612,-0.436632,0.477072,0.072874,0.082110,-0.183886
49,2124320884,0.388214,0.656375,-0.436663,0.477276,-0.065821,0.093572,-0.104652
50,2124337551,0.387977,0.656564,-0.436688,0.477186,-0.068642,0.147833,0.078348
51,2124354218,0.387567,0.656944,-0.436793,0.476899,0.038608,0.044733,0.136525
52,2124370885,0.387240,0.657153,-0.437135,0.476563,0.106202,-0.010472,0.207922
53,2124387552,0.387316,0.656845,-0.437310,0.476765,0.019952,0.001302,0.160115
54,2124404219,0.387730,0.656260,-0.437265,0.477276,0.071760,0.007740,0.035492
55,2124420886,0.387750,0.655960,-0.437313,0.477628,0.094276,-0.017915,0.082518
56,2124437553,0.387433,0.655966,-0.437398,0.477800,0.054337,-0.035677,0.153777
57,2124454220,0.387222,0.655888,-0.437283,0.478182,0.046596,-0.058736,0.111303
58,2124470887,0.387323,0.655558,-0.437160,0.478665,0.102082,-0.071903,0.065432
59,2124487554,0.387638,0.654914,-0.437059,0.479383,0.092779,0.036332,0.120175
60,2124504221,0.387961,0.654163,-0.436864,0.480324,0.024894,0.064379,0.122742
61,2124520888,0.387965,0.653731,-0.436800,0.480967,-0.095980,-0.038416,0.044641
62,2124537555,0.387484,0.653660,-0.437230,0.481061,-0.086117,-0.084062,0.155918
63,2124554222,0.387060,0.653462,-0.437738,0.481208,-0.018186,-0.029821,0.264722
64,2124570889,0.387109,0.652869,-0.438046,0.481693,0.105744,-0.034832,0.197575
