sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-26_14:19:26_974 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1120319383,0.296315,0.748948,-0.213043,0.553079,0.036550,-0.035370,0.085398
2,1120336050,0.296678,0.748618,-0.213527,0.553144,0.030871,-0.010264,0.117189
3,1120352717,0.297098,0.748187,-0.214172,0.553253,-0.010988,-0.022854,0.090726
4,1120369384,0.297122,0.748129,-0.214021,0.553376,0.009696,-0.014466,0.044972
5,1120386051,0.297030,0.748222,-0.214089,0.553274,-0.026683,-0.012748,0.064952
6,1120402718,0.297274,0.748286,-0.214676,0.552829,-0.087662,-0.083614,0.090526
7,1120419385,0.297440,0.748547,-0.214822,0.552329,-0.091194,-0.121527,0.120731
8,1120436052,0.297692,0.748804,-0.214603,0.551930,-0.069427,-0.087830,0.176464
9,1120452719,0.298238,0.748752,-0.214366,0.551797,-0.016615,0.010186,0.181525
10,1120469386,0.298847,0.748516,-0.214353,0.551793,0.028534,0.049703,0.087437
11,1120486053,0.299014,0.748450,-0.214270,0.551825,0.035580,0.017764,0.005094
12,1120502720,0.298817,0.748679,-0.214164,0.551662,0.023534,-0.000219,0.008587
13,1120519387,0.298730,0.749021,-0.214518,0.551107,-0.022691,-0.017003,0.079431
14,1120536054,0.298822,0.749282,-0.215009,0.550511,-0.020488,-0.037889,0.108692
15,1120552721,0.298690,0.749537,-0.215014,0.550233,0.017673,-0.017189,0.141652
16,1120569388,0.298647,0.749712,-0.215094,0.549987,0.014635,0.004559,0.132044
17,1120586055,0.298643,0.749831,-0.215151,0.549805,0.055508,0.052847,0.091764
18,1120602722,0.298490,0.750016,-0.215172,0.549627,0.039788,0.050634,0.067790
19,1120619389,0.298272,0.750310,-0.215397,0.549255,0.045048,0.037695,0.065940
20,1120636056,0.297686,0.750906,-0.215495,0.548721,-0.015267,0.013087,0.104829
21,1120652723,0.297191,0.751504,-0.215728,0.548078,-0.043037,-0.000446,0.163875
22,1120669390,0.296430,0.752155,-0.215338,0.547750,-0.030917,0.004831,0.192100
23,1120686057,0.295973,0.752533,-0.215145,0.547554,0.010214,0.041834,0.178617
24,1120702724,0.295857,0.752649,-0.215475,0.547327,0.062392,0.041686,0.104194
25,1120719391,0.295500,0.752897,-0.215564,0.547144,0.085599,0.014981,0.075593
26,1120736058,0.295800,0.753007,-0.216712,0.546378,0.061541,0.034666,0.096571
27,1120752725,0.295474,0.753345,-0.217013,0.545968,0.022415,0.071616,0.154563
28,1120769392,0.295256,0.753644,-0.217547,0.545460,0.028211,0.053487,0.157107
29,1120786059,0.294721,0.754053,-0.217680,0.545132,0.057965,0.018556,0.151933
30,1120802726,0.294408,0.754258,-0.217777,0.544978,0.071185,0.036845,0.147679
31,1120819393,0.294041,0.754406,-0.217771,0.544973,0.087145,0.063627,0.156996
32,1120836060,0.293582,0.754502,-0.217635,0.545142,0.006087,0.011641,0.132822
33,1120852727,0.293085,0.754644,-0.217457,0.545285,-0.096700,-0.099894,0.098496
34,1120869394,0.292635,0.754887,-0.217160,0.545308,-0.142737,-0.136476,0.131502
35,1120886061,0.292619,0.755004,-0.217005,0.545216,-0.078048,-0.073243,0.189075
36,1120902728,0.292629,0.755038,-0.216624,0.545316,0.005828,-0.015994,0.166714
37,1120919395,0.292935,0.754817,-0.216476,0.545516,0.066527,0.018082,0.104929
38,1120936062,0.293082,0.754697,-0.216055,0.545770,0.078756,0.045171,0.111476
39,1120952729,0.293220,0.754562,-0.215863,0.545958,0.129558,0.123880,0.113405
40,1120969396,0.293100,0.754421,-0.215625,0.546312,0.092540,0.099847,0.107224
41,1120986063,0.292969,0.754250,-0.215272,0.546758,-0.014383,0.024894,0.169502
42,1121002730,0.293213,0.753817,-0.214760,0.547424,-0.027619,0.046099,0.167521
43,1121019397,0.293594,0.753200,-0.214076,0.548337,-0.018511,0.064505,0.101384
44,1121036064,0.293950,0.752522,-0.213270,0.549390,0.011712,0.130406,-0.030714
45,1121052731,0.293855,0.752220,-0.212364,0.550204,0.034360,0.108670,-0.116891
46,1121069398,0.293144,0.752624,-0.211618,0.550319,0.032141,0.102368,0.029432
47,1121086065,0.291605,0.753350,-0.210594,0.550536,0.136498,0.108724,0.263610
48,1121102732,0.290363,0.753514,-0.209990,0.551198,0.176821,-0.050923,0.392165
49,1121119399,0.288935,0.753298,-0.207853,0.553051,0.208517,-0.159952,0.369801
50,1121136066,0.290048,0.751690,-0.207755,0.554689,0.285986,-0.030849,0.276361
51,1121152733,0.290805,0.749917,-0.206660,0.557097,0.214732,0.174041,0.107171
52,1121169400,0.292831,0.747942,-0.208082,0.558161,-0.030350,0.159373,-0.111393
53,1121186067,0.292011,0.747936,-0.207162,0.558940,-0.167286,-0.008246,-0.235274
54,1121202734,0.292418,0.748289,-0.208612,0.557715,-0.203323,-0.030644,0.030224
55,1121219401,0.292535,0.748684,-0.209214,0.556897,-0.036278,0.048056,0.316240
56,1121236068,0.292271,0.748689,-0.208506,0.557294,0.030995,0.009202,0.310579
57,1121252735,0.293256,0.747914,-0.208742,0.557728,0.071366,0.022902,0.116264
58,1121269402,0.294063,0.747348,-0.209057,0.557944,0.056471,0.095489,0.040953
59,1121286069,0.294336,0.747253,-0.209184,0.557881,0.011946,0.078703,0.066101
60,1121302736,0.294522,0.747471,-0.209396,0.557411,0.022613,-0.075027,0.100625
61,1121319403,0.295182,0.747519,-0.209912,0.556802,0.024517,-0.142817,0.149948
62,1121336070,0.295876,0.747087,-0.209800,0.557056,0.041187,-0.027934,0.180099
63,1121352737,0.296497,0.746388,-0.209596,0.557739,0.042265,0.058382,0.081429
64,1121369404,0.296951,0.745971,-0.210061,0.557881,-0.027525,0.038845,0.010639
65,1121386071,0.296879,0.745994,-0.210240,0.557820,-0.147530,-0.034674,-0.010163
66,1121402738,0.297059,0.746054,-0.210668,0.557483,-0.252682,-0.109708,0.023705
67,1121419405,0.297378,0.746212,-0.211230,0.556888,-0.235837,-0.128102,0.098928
68,1121436072,0.297801,0.746275,-0.211907,0.556320,-0.155740,-0.093275,0.121790
69,1121452739,0.298431,0.746205,-0.212359,0.555905,-0.066736,-0.051085,0.098890
70,1121469406,0.298934,0.746308,-0.212508,0.555439,0.221377,0.157568,0.106462
71,1121486073,0.298933,0.746629,-0.212279,0.555096,0.489864,0.375482,0.162972
72,1121502740,0.298334,0.746959,-0.211793,0.555159,0.462710,0.332797,0.148484
73,1121519407,0.297621,0.747129,-0.211474,0.555436,0.242791,0.119230,0.092322
74,1121536074,0.296844,0.747380,-0.211377,0.555550,0.028574,-0.070638,0.016863
75,1121552741,0.296123,0.747858,-0.211074,0.555406,-0.121606,-0.193731,0.088278
76,1121569408,0.295747,0.748345,-0.210930,0.555006,-0.099290,-0.160056,0.195166
77,1121586075,0.295715,0.748318,-0.210571,0.555195,-0.107973,-0.133443,0.214806
78,1121602742,0.296098,0.747810,-0.210319,0.555771,-0.102914,-0.008881,0.169904
79,1121619409,0.296333,0.747292,-0.209999,0.556463,-0.012253,0.123275,0.048663
80,1121636076,0.296073,0.747270,-0.209841,0.556691,0.003929,0.128981,0.022855
81,1121652743,0.295759,0.747728,-0.210143,0.556128,-0.025533,0.067141,0.156009
82,1121669410,0.295306,0.748251,-0.210034,0.555706,-0.017182,-0.058425,0.278315
83,1121686077,0.295316,0.748190,-0.209705,0.555907,-0.085042,-0.177247,0.225606
84,1121702744,0.295888,0.747663,-0.209491,0.556394,-0.124047,-0.120105,0.126294
85,1121719411,0.296326,0.747109,-0.209139,0.557036,-0.115332,0.058378,0.104869
86,1121736078,0.296293,0.746944,-0.208923,0.557356,0.012159,0.082570,0.075806
87,1121752745,0.295775,0.747266,-0.208853,0.557225,0.145373,-0.040264,0.021947
88,1121769412,0.295404,0.747445,-0.209032,0.557115,0.140722,-0.124438,0.056888
89,1121786079,0.295655,0.747049,-0.209574,0.557309,0.055502,-0.061679,0.136975
90,1121802746,0.295775,0.746451,-0.209811,0.557958,-0.032039,0.004996,0.169722
91,1121819413,0.295730,0.746012,-0.209797,0.558573,-0.132739,-0.034011,0.164471
92,1121836080,0.295849,0.745711,-0.209683,0.558955,-0.132004,-0.101559,0.165725
93,1121852747,0.296330,0.745287,-0.209582,0.559304,-0.093099,-0.079573,0.248840
94,1121869414,0.297029,0.744564,-0.209158,0.560054,-0.119746,-0.049482,0.253755
95,1121886081,0.297882,0.743526,-0.208451,0.561241,-0.044351,-0.033253,0.113390
96,1121902748,0.298720,0.742705,-0.207764,0.562137,-0.132246,-0.060041,0.051532
97,1121919415,0.299443,0.742210,-0.207183,0.562621,-0.118674,0.033522,0.086699
98,1121936082,0.299926,0.741802,-0.206583,0.563123,-0.001085,0.054408,0.036871
99,1121952749,0.300142,0.741627,-0.206131,0.563403,0.010588,0.005926,0.059555
100,1121969416,0.300448,0.741392,-0.205928,0.563623,0.014946,0.059043,0.152329
101,1121986083,0.300683,0.740851,-0.205718,0.564286,-0.002737,0.079803,0.244200
102,1122002750,0.300962,0.740064,-0.205587,0.565217,-0.140551,-0.007875,0.190794
103,1122019417,0.301591,0.739181,-0.205505,0.566066,-0.237933,-0.083819,0.092127
104,1122036084,0.302310,0.738505,-0.205290,0.566643,-0.133304,-0.057718,0.024273
105,1122052751,0.302717,0.738357,-0.205081,0.566694,-0.023098,0.024708,0.094434
106,1122069418,0.302555,0.738673,-0.204597,0.566544,0.074381,0.047187,0.245374
107,1122086085,0.302395,0.738873,-0.203826,0.566646,0.101607,-0.108483,0.255305
108,1122102752,0.302990,0.738237,-0.202995,0.567455,0.093259,-0.159494,0.056309
109,1122119419,0.304096,0.736979,-0.202572,0.568649,0.105984,0.037999,-0.205853
110,1122136086,0.304595,0.736240,-0.202664,0.569305,0.116241,0.203040,-0.263402
111,1122152753,0.303654,0.736802,-0.203081,0.568932,0.123194,0.140071,-0.162726
112,1122169420,0.302169,0.738031,-0.203776,0.567881,0.086370,-0.010548,0.111843
113,1122186087,0.301100,0.738732,-0.204439,0.567298,0.086097,-0.068634,0.373571
114,1122202754,0.300638,0.738396,-0.204800,0.567850,0.079692,-0.048501,0.432890
115,1122219421,0.300449,0.737538,-0.204659,0.569116,-0.068458,-0.116164,0.258483
116,1122236088,0.300452,0.736658,-0.204323,0.570372,-0.128210,-0.192210,-0.003422
117,1122252755,0.300287,0.736407,-0.203891,0.570938,-0.070582,-0.168331,-0.143428
118,1122269422,0.299538,0.737148,-0.203494,0.570516,-0.008273,-0.115709,0.024140
119,1122286089,0.298268,0.738128,-0.202690,0.570201,0.121027,-0.120045,0.166211
120,1122302756,0.297250,0.738545,-0.201861,0.570487,0.188339,-0.232424,0.167434
121,1122319423,0.296904,0.738151,-0.201358,0.571354,0.210844,-0.135115,0.141049
122,1122336090,0.296571,0.737450,-0.200879,0.572599,0.164102,0.082417,0.122046
123,1122352757,0.295589,0.736868,-0.200195,0.574094,0.087938,0.219737,0.001390
124,1122369424,0.293960,0.736588,-0.199552,0.575512,-0.151933,0.017251,-0.150211
125,1122386091,0.292332,0.737044,-0.199289,0.575848,-0.400133,-0.196704,-0.100922
126,1122402758,0.291136,0.737924,-0.199019,0.575420,-0.441355,-0.208457,0.138164
127,1122419425,0.290102,0.738687,-0.198777,0.575047,-0.278064,-0.113659,0.367322
128,1122436092,0.289482,0.738758,-0.198441,0.575384,-0.144357,0.030353,0.447380
129,1122452759,0.289377,0.738001,-0.198058,0.576540,-0.117274,0.087840,0.284410
