sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-05-26_13:50:41_556 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,3689839004,0.028841,0.782243,0.003286,0.622299,-0.206198,0.195307,0.157352
2,3689855671,0.027568,0.784878,0.002022,0.619035,-0.065412,-0.253369,0.065587
3,3689872338,0.027868,0.786661,0.003302,0.616749,-0.235079,-0.341806,0.215298
4,3689889005,0.030260,0.788381,0.004618,0.614427,-0.154442,-0.107448,0.016138
5,3689905672,0.032133,0.790070,0.005162,0.612154,-0.208075,-0.000293,-0.030860
6,3689922339,0.032792,0.791784,0.005688,0.609895,0.022036,0.192990,0.140295
7,3689939006,0.033135,0.792710,0.005594,0.608674,0.143613,0.176788,0.220918
8,3689955673,0.033063,0.792942,0.005427,0.608377,0.262579,0.117912,0.162949
9,3689972340,0.032692,0.793094,0.005159,0.608201,0.013955,0.053486,0.108129
10,3689989007,0.032238,0.793678,0.004807,0.607466,0.055738,0.060616,-0.070421
11,3690005674,0.031612,0.794761,0.004733,0.606083,0.093686,0.041300,0.062921
12,3690022341,0.030954,0.795944,0.004478,0.604564,0.150369,-0.082952,0.256026
13,3690039008,0.030735,0.796635,0.003748,0.603669,0.070173,-0.252639,0.141377
14,3690055675,0.030540,0.797508,0.003045,0.602529,0.181358,-0.245408,-0.002340
15,3690072342,0.030597,0.798636,0.002227,0.601034,0.027889,-0.181854,0.062368
16,3690089009,0.030450,0.799940,0.001250,0.599308,0.147559,-0.107741,0.113225
17,3690105676,0.030382,0.800868,0.000235,0.598071,0.023485,-0.145327,0.107926
18,3690122343,0.030469,0.801915,-0.000971,0.596662,0.023280,-0.149681,-0.085704
19,3690139010,0.030486,0.803317,-0.002464,0.594768,0.051531,-0.106267,-0.089871
20,3690155677,0.030659,0.804767,-0.004361,0.592784,0.195786,-0.039720,-0.103220
21,3690172344,0.030733,0.806260,-0.006511,0.590728,0.231581,-0.222963,-0.079759
22,3690189011,0.030935,0.807784,-0.009008,0.588600,0.450104,-0.282035,0.006655
23,3690205678,0.031429,0.808961,-0.011529,0.586910,0.389602,-0.201821,0.036911
24,3690222345,0.032008,0.809743,-0.013695,0.585753,-0.115805,-0.162303,0.245711
25,3690239012,0.032194,0.810274,-0.015337,0.584967,-0.156195,0.086071,0.097301
26,3690255679,0.032454,0.810621,-0.016756,0.584433,-0.059078,0.149134,0.158785
27,3690272346,0.032602,0.810752,-0.018096,0.584204,0.312852,-0.016809,0.166832
28,3690289013,0.033097,0.810285,-0.019317,0.584784,0.189326,-0.070251,0.366881
29,3690305680,0.033506,0.809558,-0.020305,0.585733,0.009549,0.043595,0.152287
30,3690322347,0.033672,0.808998,-0.021137,0.586467,0.049011,-0.060147,0.144610
31,3690339014,0.034154,0.808377,-0.022239,0.587254,0.167367,-0.009300,0.250182
32,3690355681,0.034438,0.807842,-0.023187,0.587936,0.396812,0.006273,0.112244
33,3690372348,0.034799,0.807148,-0.024127,0.588830,0.402930,-0.064697,0.058768
34,3690389015,0.034999,0.806518,-0.024894,0.589649,0.461391,-0.098641,-0.027156
35,3690405682,0.035200,0.806047,-0.025591,0.590252,0.309673,-0.125970,0.005157
36,3690422349,0.035257,0.805592,-0.026003,0.590850,0.287224,-0.161028,0.011932
37,3690439016,0.035357,0.804793,-0.026246,0.591922,0.176184,-0.323063,0.192258
38,3690455683,0.035727,0.803585,-0.026417,0.593532,0.140960,-0.320259,0.216517
39,3690472350,0.036572,0.802525,-0.026836,0.594893,0.302138,-0.255322,0.200092
40,3690489017,0.037547,0.801441,-0.027294,0.596272,0.225827,-0.199240,0.178731
41,3690505684,0.038637,0.800346,-0.027706,0.597652,0.111259,-0.145628,0.077446
42,3690522351,0.039526,0.799219,-0.027940,0.599089,0.200344,-0.156262,0.115651
43,3690539018,0.040350,0.798057,-0.028323,0.600564,0.185879,-0.235128,0.221251
44,3690555685,0.041104,0.797219,-0.028720,0.601607,0.223917,-0.171979,0.305932
45,3690572352,0.041807,0.796364,-0.028909,0.602680,0.342296,-0.232874,0.626686
46,3690589019,0.043095,0.795156,-0.029193,0.604169,0.265859,-0.115076,0.842262
47,3690605686,0.045061,0.793912,-0.029378,0.605650,-0.017131,0.421225,1.120579
48,3690622353,0.047193,0.792401,-0.029363,0.607464,0.186910,0.920626,1.363538
49,3690639020,0.048966,0.790796,-0.029091,0.609425,0.272283,0.984613,0.893337
50,3690655687,0.049937,0.789916,-0.028954,0.610494,0.146799,0.531346,0.072623
51,3690672354,0.051023,0.789360,-0.029589,0.611093,0.178952,-0.217334,0.029674
52,3690689021,0.052266,0.788710,-0.030382,0.611788,-0.006432,-0.341524,-0.002373
53,3690705688,0.053227,0.788826,-0.031273,0.611511,-0.635151,-0.453319,-0.183567
54,3690722355,0.054916,0.789209,-0.033467,0.610750,-1.130333,-0.935451,-0.152767
55,3690739022,0.057545,0.789333,-0.036621,0.610166,-0.854245,-0.751366,-0.165549
56,3690755689,0.060029,0.789527,-0.039335,0.609507,-1.032644,-0.594468,-0.224835
57,3690772356,0.063582,0.789080,-0.043375,0.609452,-1.122162,-0.919216,-0.544000
58,3690789023,0.066166,0.788853,-0.047384,0.609172,-1.146366,-0.154891,-0.179014
59,3690805690,0.068011,0.788641,-0.051042,0.608948,-1.089583,-0.005611,0.524328
60,3690822357,0.070057,0.789131,-0.054756,0.607756,-0.940222,-0.163893,0.564943
61,3690839024,0.072306,0.790562,-0.059175,0.605214,-0.636522,-0.711547,-0.013214
62,3690855691,0.074947,0.792528,-0.065453,0.601664,-0.393995,-0.852243,-0.274000
63,3690872358,0.077555,0.794192,-0.072874,0.598278,-0.534924,-0.343601,0.443489
64,3690889025,0.079720,0.794201,-0.079637,0.597118,-0.847605,0.088725,0.708563
65,3690905692,0.081745,0.793393,-0.086091,0.597023,-0.928113,0.119033,0.312356
66,3690922359,0.083655,0.793366,-0.093307,0.595708,-0.862241,-0.144197,-0.240926
67,3690939026,0.086461,0.794589,-0.101306,0.592361,-0.291040,-0.748190,-0.592845
68,3690955693,0.088779,0.796209,-0.109266,0.588415,-0.198904,-0.376446,0.074266
69,3690972360,0.089971,0.798094,-0.115680,0.584442,0.195765,-0.079997,1.161806
70,3690989027,0.091563,0.798984,-0.121351,0.581822,0.614435,-0.155337,0.991461
71,3691005694,0.094192,0.798284,-0.127152,0.581124,1.113956,0.210639,0.836176
72,3691022361,0.097089,0.796350,-0.132810,0.582035,0.583569,0.550495,1.571961
73,3691039028,0.099566,0.793633,-0.137986,0.584120,0.457439,0.604750,1.374030
74,3691055695,0.101230,0.791248,-0.142453,0.585993,0.938175,0.784816,0.751141
75,3691072362,0.101806,0.789302,-0.146192,0.587595,0.843426,0.478868,0.617696
76,3691089029,0.102370,0.787524,-0.150622,0.588762,0.453876,-0.283797,0.511772
