sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_14:56:52_140 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,678515059,0.462613,0.661117,-0.424364,0.410890,0.083451,0.109298,0.219087
2,678531726,0.463318,0.660287,-0.424584,0.411204,0.115897,0.287301,0.155720
3,678548393,0.462210,0.660521,-0.425854,0.410760,0.272338,0.344963,0.192638
4,678565060,0.459722,0.661070,-0.427794,0.410654,0.248370,0.303682,0.344143
5,678581727,0.457298,0.661459,-0.429336,0.411125,0.026276,0.158273,0.412659
6,678598394,0.455985,0.661621,-0.429945,0.411684,-0.157247,0.062506,0.295004
7,678615061,0.455758,0.661723,-0.429948,0.411769,-0.139967,-0.018909,0.194831
8,678631728,0.456022,0.661815,-0.429702,0.411586,-0.060107,0.029970,0.220834
9,678648395,0.456192,0.661960,-0.429259,0.411626,-0.017021,0.074247,0.230893
10,678665062,0.456059,0.662210,-0.428627,0.412030,-0.077053,-0.009650,0.174939
11,678681729,0.456051,0.662407,-0.428047,0.412324,-0.269080,-0.093406,0.191514
12,678698396,0.456855,0.662319,-0.427225,0.412429,-0.340995,-0.022082,0.213140
13,678715063,0.458191,0.662067,-0.426162,0.412450,-0.217537,0.108640,0.088630
14,678731730,0.459160,0.662088,-0.425392,0.412133,0.019775,0.175811,-0.001758
15,678748397,0.459191,0.662617,-0.424972,0.411683,0.133626,0.128366,0.019704
16,678765064,0.458742,0.663318,-0.424731,0.411304,0.097784,0.006483,0.060593
17,678781731,0.458507,0.663680,-0.424585,0.411132,0.019494,-0.090579,0.105392
18,678798398,0.458798,0.663639,-0.424221,0.411249,-0.020920,-0.045163,0.050982
19,678815065,0.459010,0.663561,-0.424075,0.411289,-0.210414,0.022792,-0.028977
20,678831732,0.458724,0.663982,-0.424228,0.410771,-0.291573,-0.010745,0.017894
21,678848399,0.458643,0.664537,-0.424179,0.410013,-0.056316,-0.124000,0.006654
22,678865066,0.458983,0.664792,-0.424042,0.409362,0.099556,-0.147806,0.140985
23,678881733,0.459507,0.664760,-0.423631,0.409251,0.229105,-0.086496,0.196742
24,678898400,0.459767,0.664615,-0.423121,0.409721,0.173755,-0.067146,0.108715
25,678915067,0.459688,0.664590,-0.422850,0.410129,0.086048,-0.095479,0.057359
26,678931734,0.459359,0.664711,-0.422775,0.410380,0.039249,-0.123003,0.091103
27,678948401,0.459232,0.664747,-0.422606,0.410638,0.043441,-0.089522,0.148614
28,678965068,0.459255,0.664619,-0.422253,0.411182,0.140075,-0.018648,0.181172
29,678981735,0.458910,0.664568,-0.421826,0.412087,0.166788,-0.017792,0.078151
30,678998402,0.458239,0.664616,-0.421609,0.412978,0.071576,-0.024535,0.018459
31,679015069,0.457469,0.664635,-0.421613,0.413796,0.000638,-0.038641,0.038876
32,679031736,0.456763,0.664715,-0.421734,0.414322,0.021406,-0.085114,0.061577
33,679048403,0.456141,0.664868,-0.421771,0.414726,0.045556,-0.101115,0.095932
34,679065070,0.455706,0.664929,-0.421659,0.415220,-0.016178,-0.076850,0.108831
35,679081737,0.455420,0.664967,-0.421454,0.415679,0.030581,-0.074687,0.037008
36,679098404,0.455011,0.665115,-0.421392,0.415953,0.080506,-0.060746,0.078972
37,679115071,0.454478,0.665429,-0.421123,0.416307,0.182288,-0.044484,0.128101
38,679131738,0.453980,0.665778,-0.420657,0.416762,0.253427,-0.068551,0.079238
39,679148405,0.453636,0.666043,-0.420179,0.417196,0.303947,0.008536,0.132061
40,679165072,0.452917,0.666364,-0.419674,0.417971,0.304203,0.075920,0.253675
41,679181739,0.451637,0.666853,-0.418950,0.419302,0.031083,0.030186,0.215443
42,679198406,0.450511,0.667422,-0.418340,0.420215,-0.300831,-0.161848,-0.032955
43,679215073,0.449885,0.667987,-0.418224,0.420103,-0.383705,-0.198838,0.003588
44,679231740,0.449728,0.668375,-0.417948,0.419928,-0.163232,-0.086969,0.161661
45,679248407,0.449501,0.668652,-0.417464,0.420213,-0.178141,-0.062180,0.171472
46,679265074,0.449072,0.669062,-0.417096,0.420386,-0.196051,-0.075315,0.111599
47,679281741,0.448803,0.669389,-0.416693,0.420550,-0.196868,-0.089211,0.193493
48,679298408,0.449033,0.669437,-0.415951,0.420964,-0.041670,-0.007731,0.257180
49,679315075,0.449182,0.669421,-0.415212,0.421558,0.049915,0.086208,0.256709
50,679331742,0.448928,0.669585,-0.414557,0.422214,-0.040537,0.096802,0.269019
51,679348409,0.448613,0.669775,-0.413742,0.423045,-0.223827,0.034359,0.236606
52,679365076,0.448333,0.669963,-0.413024,0.423744,-0.458270,-0.078955,0.149485
53,679381743,0.448167,0.670160,-0.412565,0.424055,-0.590005,-0.154437,0.161187
54,679398410,0.448364,0.670100,-0.412150,0.424345,-0.547134,-0.245093,0.150118
55,679415077,0.449485,0.669500,-0.411508,0.424729,-0.422319,-0.218427,0.029036
56,679431744,0.451249,0.668575,-0.411084,0.424728,-0.214791,0.004863,-0.111109
57,679448411,0.452603,0.667964,-0.410885,0.424440,0.092969,0.283803,0.011376
58,679465078,0.452838,0.667901,-0.410707,0.424461,0.242328,0.361667,0.190160
59,679481745,0.452330,0.668162,-0.410497,0.424796,-0.053133,0.147263,0.138249
60,679498412,0.451810,0.668472,-0.410636,0.424727,-0.312736,-0.138496,0.111012
61,679515079,0.452024,0.668322,-0.410958,0.424423,-0.309511,-0.242361,0.228127
62,679531746,0.453137,0.667660,-0.410952,0.424284,-0.282134,-0.180889,0.105062
63,679548413,0.454370,0.666977,-0.411209,0.423791,-0.115656,-0.041758,0.051718
64,679565080,0.455266,0.666486,-0.411418,0.423398,0.129232,0.108529,0.121508
65,679581747,0.455996,0.666048,-0.411155,0.423557,0.361810,0.190036,0.144552
66,679598414,0.456219,0.665707,-0.410736,0.424260,0.192916,0.242038,0.168459
67,679615081,0.455583,0.665823,-0.410848,0.424652,-0.198424,0.053302,0.054671
68,679631748,0.455165,0.665950,-0.411473,0.424296,-0.309207,-0.229604,-0.003223
69,679648415,0.455498,0.665632,-0.412086,0.423842,-0.313783,-0.268946,0.090568
70,679665082,0.456153,0.665105,-0.412534,0.423529,-0.417870,-0.179331,0.017182
71,679681749,0.456879,0.664652,-0.413420,0.422594,-0.398896,-0.228182,-0.101017
72,679698416,0.457608,0.664266,-0.414750,0.421105,-0.334991,-0.222877,0.151567
73,679715083,0.458834,0.663563,-0.415297,0.420339,-0.157421,-0.090498,0.357658
74,679731750,0.460485,0.662521,-0.415439,0.420038,0.041603,-0.035217,0.129703
75,679748417,0.462035,0.661493,-0.415890,0.419508,0.195574,0.137989,0.089401
76,679765084,0.462569,0.660963,-0.416234,0.419415,0.203220,0.284930,0.199596
77,679781751,0.462283,0.660918,-0.416237,0.419798,-0.032144,0.119675,0.062478
78,679798418,0.462459,0.660743,-0.416689,0.419431,-0.134086,-0.116570,-0.132812
79,679815085,0.463466,0.660150,-0.417384,0.418561,0.068696,-0.017978,0.003100
80,679831752,0.464266,0.659547,-0.417828,0.418182,0.253730,0.160895,0.150329
81,679848419,0.464609,0.659232,-0.417860,0.418266,0.167759,0.147041,-0.024547
82,679865086,0.464625,0.659174,-0.418076,0.418123,0.047281,0.074130,-0.072448
83,679881753,0.464234,0.659367,-0.418524,0.417806,0.020520,0.028807,0.122360
84,679898420,0.463976,0.659571,-0.418650,0.417644,-0.117951,-0.098590,0.092381
85,679915087,0.464353,0.659577,-0.418798,0.417066,0.010345,-0.193796,-0.021542
86,679931754,0.465183,0.659373,-0.418969,0.416293,0.348552,0.028949,0.080186
87,679948421,0.465459,0.659212,-0.418944,0.416263,0.451813,0.339673,0.302737
88,679965088,0.464819,0.659468,-0.418233,0.417288,0.232906,0.284951,0.119133
89,679981755,0.463786,0.660065,-0.417883,0.417842,-0.179062,-0.000804,-0.150255
90,679998422,0.463058,0.660700,-0.418201,0.417328,-0.169653,-0.109067,0.063519
91,680015089,0.462991,0.660971,-0.418043,0.417131,0.111427,-0.028360,0.264627
92,680031756,0.463402,0.660865,-0.417342,0.417544,0.198789,0.093823,0.128530
93,680048423,0.463332,0.661013,-0.416880,0.417850,0.298660,0.188004,0.012006
94,680065090,0.462467,0.661591,-0.416604,0.418168,0.184639,0.202446,0.136976
95,680081757,0.461440,0.662260,-0.416185,0.418660,-0.053262,0.012710,0.143890
96,680098424,0.460827,0.662750,-0.415788,0.418954,-0.153613,-0.064691,0.115169
97,680115091,0.460700,0.662960,-0.415422,0.419124,-0.011901,0.007312,0.125851
98,680131758,0.460520,0.663202,-0.415016,0.419342,0.088966,0.122819,0.045588
99,680148425,0.459933,0.663748,-0.414783,0.419352,0.088653,0.090832,0.051675
100,680165092,0.459102,0.664407,-0.414891,0.419113,0.161988,0.047163,0.283092
101,680181759,0.458427,0.664746,-0.414447,0.419754,0.250266,0.110728,0.444441
102,680198426,0.457606,0.665012,-0.413534,0.421126,-0.027845,0.034348,0.240709
103,680215093,0.456648,0.665719,-0.412681,0.421885,-0.172241,-0.064215,0.041770
104,680231760,0.455956,0.666455,-0.411906,0.422228,0.063531,-0.106230,0.133701
105,680248427,0.455690,0.666840,-0.410985,0.422806,0.235879,-0.033762,0.258476
106,680265094,0.455300,0.667118,-0.409689,0.424044,0.307488,0.048709,0.161021
107,680281761,0.454591,0.667607,-0.408608,0.425076,0.141236,-0.050405,-0.082802
108,680298428,0.453774,0.668217,-0.408178,0.425403,0.099085,-0.078606,-0.004216
109,680315095,0.452989,0.668709,-0.407659,0.425964,-0.022662,-0.123041,0.143497
110,680331762,0.452363,0.669102,-0.407167,0.426482,-0.206202,-0.270582,0.016289
111,680348429,0.452294,0.669411,-0.406828,0.426394,-0.080583,-0.285092,-0.009414
112,680365096,0.452442,0.669557,-0.406354,0.426459,0.361639,-0.094287,0.147124
113,680381763,0.452035,0.669711,-0.405498,0.427462,0.495976,0.035661,0.209527
114,680398430,0.450953,0.670200,-0.404612,0.428677,0.195751,-0.065269,0.126390
