sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_12:58:24_491 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1062957148,0.434637,0.648969,-0.545772,0.303419,0.023930,0.062504,-0.257017
2,1062973815,0.432390,0.649487,-0.547160,0.303023,-0.152049,0.150946,-0.108082
3,1062990482,0.429833,0.650884,-0.548829,0.300631,-0.243013,0.112103,0.172276
4,1063007149,0.428228,0.652189,-0.549858,0.298205,-0.062644,0.027235,0.380295
5,1063023816,0.427456,0.652609,-0.550548,0.297120,0.190837,-0.164537,0.366020
6,1063040483,0.427184,0.652160,-0.551087,0.297497,0.302137,-0.406934,0.013884
7,1063057150,0.426883,0.651316,-0.551815,0.298428,0.150655,-0.284848,-0.125452
8,1063073817,0.426300,0.650592,-0.552813,0.298993,0.066817,0.035646,0.060795
9,1063090484,0.425792,0.649788,-0.553883,0.299484,0.052857,0.299898,0.246169
10,1063107151,0.425198,0.648980,-0.554988,0.300035,0.068868,0.199130,0.231050
11,1063123818,0.423487,0.648856,-0.556167,0.300538,0.049392,-0.155119,0.024351
12,1063140485,0.421119,0.649030,-0.557870,0.300333,-0.028484,-0.301786,-0.010130
13,1063157152,0.418509,0.649216,-0.560048,0.299524,-0.020296,-0.238259,0.160045
14,1063173819,0.416268,0.648955,-0.562302,0.298991,-0.090270,-0.003730,0.334152
15,1063190486,0.414757,0.648047,-0.564569,0.298786,-0.098387,0.198526,0.376100
16,1063207153,0.414194,0.646533,-0.566513,0.299170,0.080449,0.155821,0.188345
17,1063223820,0.413414,0.645331,-0.567901,0.300208,0.207765,-0.036196,-0.157973
18,1063240487,0.411858,0.644681,-0.569454,0.300801,0.117922,-0.177007,-0.286942
19,1063257154,0.409611,0.644318,-0.571746,0.300301,-0.036719,-0.223512,0.017554
20,1063273821,0.407529,0.643753,-0.574106,0.299842,-0.222129,-0.174382,0.318493
21,1063290488,0.406056,0.642681,-0.576474,0.299595,-0.265900,-0.133599,0.457799
22,1063307155,0.404949,0.641422,-0.578820,0.299271,0.053045,-0.101626,0.451714
23,1063323822,0.404138,0.640065,-0.580656,0.299714,0.212221,0.050913,0.456715
24,1063340489,0.404109,0.638402,-0.581753,0.301171,0.257625,0.085576,0.207916
25,1063357156,0.404125,0.636771,-0.582482,0.303185,0.158445,-0.012410,-0.278520
26,1063373823,0.402727,0.635740,-0.584181,0.303938,-0.140223,-0.076709,-0.462036
27,1063390490,0.400410,0.634796,-0.587485,0.302603,-0.237377,0.043296,0.028325
28,1063407157,0.398414,0.633178,-0.591335,0.301122,-0.111485,-0.077276,0.330316
29,1063423824,0.395396,0.631801,-0.595455,0.299872,0.010021,-0.378576,0.330114
30,1063440491,0.391730,0.630466,-0.599775,0.298881,0.099663,-0.358856,0.500877
31,1063457158,0.390396,0.627713,-0.603329,0.299270,0.028418,-0.147684,0.546944
32,1063473825,0.391156,0.623743,-0.605705,0.301768,0.025261,-0.292898,0.250329
33,1063490492,0.392375,0.619677,-0.607945,0.304050,-0.170619,-0.190440,0.010494
34,1063507159,0.394301,0.615355,-0.610754,0.304705,-0.131863,-0.113007,-0.188294
35,1063523826,0.395815,0.611085,-0.613828,0.305156,-0.026251,0.065594,-0.071157
36,1063540493,0.397276,0.607229,-0.616841,0.304880,0.248078,0.235468,0.163549
37,1063557160,0.397584,0.604169,-0.619143,0.305889,0.345241,0.168971,0.165963
38,1063573827,0.396381,0.601666,-0.621814,0.306965,0.157316,0.175645,0.198433
39,1063590494,0.393422,0.600000,-0.625490,0.306565,-0.077032,-0.054939,0.095456
40,1063607161,0.392167,0.598318,-0.628266,0.305782,-0.341336,-0.026883,0.000683
41,1063623828,0.392850,0.595990,-0.630104,0.305669,-0.050163,-0.446371,-0.082020
42,1063640495,0.393864,0.593717,-0.631782,0.305326,0.041421,-0.282045,0.465562
43,1063657162,0.395902,0.591098,-0.632722,0.305823,0.166919,0.106402,0.821880
44,1063673829,0.399524,0.587464,-0.632420,0.308727,0.435283,0.187954,0.615723
45,1063690496,0.403409,0.583379,-0.632045,0.312169,0.251977,0.301373,0.235579
46,1063707163,0.408752,0.578372,-0.631399,0.315823,0.166173,0.800300,0.124397
47,1063723830,0.415649,0.572555,-0.629822,0.320534,0.363123,0.846961,-0.234388
48,1063740497,0.420193,0.568395,-0.628597,0.324392,0.499912,0.641491,-0.645458
49,1063757164,0.422159,0.565819,-0.628770,0.326006,0.236648,0.969338,-0.967570
50,1063773831,0.420565,0.564954,-0.630555,0.326119,0.115673,0.803672,-0.832240
51,1063790498,0.414440,0.566090,-0.634702,0.323937,-0.078896,0.519572,-0.079810
52,1063807165,0.406856,0.568452,-0.639306,0.320342,0.041169,0.096225,0.213015
53,1063823832,0.400486,0.570443,-0.642801,0.317826,0.200104,-0.541161,0.215015
54,1063840499,0.397402,0.570704,-0.645359,0.316041,-0.161296,-0.436152,0.410855
55,1063857166,0.399882,0.567974,-0.646364,0.315775,-0.003863,-0.273644,0.537892
56,1063873833,0.405842,0.563367,-0.645659,0.317860,0.054977,0.050398,0.328533
57,1063890500,0.412796,0.558290,-0.644440,0.320326,0.010274,0.438594,-0.042836
58,1063907167,0.418318,0.554272,-0.643333,0.322359,0.332548,0.526414,-0.474397
59,1063923834,0.421165,0.551810,-0.642797,0.323941,0.338452,0.683427,-0.670642
60,1063940501,0.420704,0.551201,-0.643511,0.324160,0.095900,0.778799,-0.585773
61,1063957168,0.417258,0.552423,-0.645449,0.322679,0.192380,0.692355,-0.177673
62,1063973835,0.412521,0.554630,-0.647502,0.320864,0.305708,0.544959,0.187278
63,1063990502,0.408598,0.556740,-0.648528,0.320157,-0.013326,0.179749,0.121119
64,1064007169,0.406613,0.558009,-0.648865,0.319791,-0.467561,-0.101067,0.050450
65,1064023836,0.406401,0.558470,-0.648510,0.319976,-0.356633,-0.239945,0.368464
66,1064040503,0.407713,0.558151,-0.647314,0.321284,-0.106170,-0.233988,0.548065
67,1064057170,0.410278,0.557101,-0.645665,0.323151,0.254480,-0.177692,0.461001
68,1064073837,0.413239,0.555732,-0.643768,0.325515,0.050034,0.037102,0.149309
69,1064090504,0.415843,0.554418,-0.642567,0.326810,-0.360099,0.302206,-0.614026
70,1064107171,0.416980,0.553674,-0.643010,0.325748,-0.294988,0.640427,-0.833824
71,1064123838,0.415467,0.554224,-0.644958,0.322882,0.130214,0.787378,-0.546450
72,1064140505,0.411937,0.555705,-0.648255,0.318223,0.446059,0.741129,-0.118390
73,1064157172,0.406949,0.558012,-0.651596,0.313749,0.598739,0.496004,0.493373
74,1064173839,0.401609,0.560809,-0.654163,0.310282,0.244356,0.236960,0.649710
75,1064190506,0.398689,0.562636,-0.656080,0.306670,0.176094,-0.041103,0.204747
76,1064207173,0.397833,0.563773,-0.656456,0.304885,0.330144,-0.231375,0.153020
77,1064223840,0.398091,0.564475,-0.655979,0.304276,-0.107071,0.198406,0.107457
78,1064240507,0.398444,0.565130,-0.655775,0.303034,-0.504323,0.381805,-0.308348
79,1064257174,0.396009,0.567313,-0.656311,0.300981,-0.626482,0.403336,-0.444363
80,1064273841,0.390323,0.571568,-0.657349,0.298078,-0.609288,0.454746,-0.200224
81,1064290508,0.384287,0.575779,-0.658872,0.294431,-0.266936,0.581124,0.278426
82,1064307175,0.380131,0.578518,-0.660404,0.291005,-0.080161,0.405658,0.750892
83,1064323842,0.378479,0.579770,-0.661478,0.288214,0.124025,0.197551,0.922819
84,1064340509,0.378160,0.580180,-0.662269,0.285982,0.166423,-0.190821,0.643567
85,1064357176,0.378309,0.580254,-0.662179,0.285845,0.069274,-0.498270,0.052391
86,1064373843,0.378929,0.580061,-0.661493,0.287000,-0.194311,-0.368968,-0.245632
87,1064390510,0.380276,0.579480,-0.661137,0.287213,0.035284,-0.082064,-0.128249
88,1064407177,0.381756,0.578550,-0.660752,0.288010,0.788876,0.008680,0.202888
89,1064423844,0.382281,0.577874,-0.659815,0.290806,0.224014,0.335941,0.491373
90,1064440511,0.382964,0.576961,-0.659399,0.292658,-0.329727,0.711437,0.589829
91,1064457178,0.383862,0.575661,-0.659730,0.293295,-0.375156,0.385899,0.154622
92,1064473845,0.384079,0.575173,-0.660005,0.293348,0.000941,0.010014,-0.371472
93,1064490512,0.384030,0.574960,-0.659929,0.294000,0.299473,-0.198455,-0.397524
94,1064507179,0.383703,0.574901,-0.659951,0.294494,-0.431688,0.251163,-0.160085
95,1064523846,0.384172,0.574527,-0.660209,0.294031,-0.196654,0.267774,0.273982
96,1064540513,0.384602,0.574305,-0.660244,0.293825,0.234069,0.159568,0.316101
97,1064557180,0.385432,0.574298,-0.659556,0.294297,0.561859,0.017356,0.056558
98,1064573847,0.385573,0.574827,-0.658493,0.295456,0.362327,-0.046719,-0.088223
99,1064590514,0.385482,0.575130,-0.657948,0.296200,0.052398,0.154861,0.052222
100,1064607181,0.385926,0.574976,-0.657505,0.296903,0.029858,0.137943,0.057694
101,1064623848,0.386437,0.574782,-0.656933,0.297878,0.095563,-0.016698,0.028466
102,1064640515,0.386725,0.574783,-0.656403,0.298672,-0.101524,-0.069583,-0.200748
103,1064657182,0.386997,0.574998,-0.656042,0.298698,-0.019186,0.004735,-0.257141
104,1064673849,0.387144,0.575443,-0.655658,0.298494,-0.063016,0.202393,-0.102005
105,1064690516,0.386635,0.576261,-0.655355,0.298239,-0.057879,0.150764,-0.041486
106,1064707183,0.386026,0.577147,-0.655155,0.297756,0.104138,0.021465,0.012265
107,1064723850,0.385590,0.577680,-0.655272,0.297027,0.037506,-0.061684,0.018718
108,1064740517,0.385571,0.578087,-0.655045,0.296761,0.384621,-0.183479,0.383295
109,1064757184,0.385703,0.578270,-0.654345,0.297775,-0.127032,-0.210466,0.160335
110,1064773851,0.385748,0.578121,-0.654829,0.296940,-0.370252,-0.312374,-0.362292
111,1064790518,0.385083,0.578417,-0.655334,0.296110,-0.293666,-0.187455,-0.335746
112,1064807185,0.384439,0.578798,-0.655751,0.295282,-0.296348,0.064400,-0.158580
113,1064823852,0.383100,0.579378,-0.656714,0.293740,-0.238891,0.082194,-0.054739
114,1064840519,0.380695,0.580525,-0.657828,0.292103,-0.232089,0.093544,0.062227
115,1064857186,0.378733,0.581428,-0.658944,0.290338,-0.281562,0.147053,0.176438
116,1064873853,0.377625,0.581843,-0.660222,0.288037,-0.223420,-0.039206,0.047029
117,1064890520,0.376543,0.582292,-0.661400,0.285836,-0.169321,-0.156352,-0.204068
118,1064907187,0.375414,0.582660,-0.662420,0.284204,0.004944,-0.123640,-0.066931
119,1064923854,0.374129,0.583003,-0.663241,0.283279,0.356490,-0.120286,0.296216
120,1064940521,0.373705,0.583049,-0.663424,0.283316,0.406593,0.031358,0.567229
121,1064957188,0.374996,0.582356,-0.663003,0.284020,0.178884,0.149846,0.326861
122,1064973855,0.376877,0.581114,-0.662852,0.284426,0.083235,0.097146,-0.046981
123,1064990522,0.376939,0.580238,-0.663492,0.284641,-0.581866,0.116927,-0.331264
124,1065007189,0.375600,0.579614,-0.665417,0.283184,-0.872640,0.254749,-0.301169
125,1065023856,0.373769,0.579238,-0.667719,0.280948,-0.452867,-0.017551,-0.141224
126,1065040523,0.371849,0.579380,-0.669362,0.279291,0.135535,-0.227856,0.127642
127,1065057190,0.370664,0.579472,-0.670378,0.278235,0.322690,-0.271485,0.142883
128,1065073857,0.369841,0.579528,-0.671031,0.277637,0.139813,-0.258464,0.068583
129,1065090524,0.368708,0.579637,-0.671866,0.276896,-0.228911,-0.146751,0.034462
130,1065107191,0.366672,0.580086,-0.673219,0.275368,-0.444635,-0.117314,-0.040824
131,1065123858,0.364411,0.580672,-0.674614,0.273716,-0.322633,-0.051363,-0.191057
132,1065140525,0.363010,0.580955,-0.675495,0.272802,0.057938,-0.029737,-0.085027
133,1065157192,0.362396,0.580862,-0.676005,0.272554,0.215269,0.115925,0.052448
134,1065173859,0.361689,0.580637,-0.676729,0.272179,0.168833,0.214691,0.146077
135,1065190526,0.360158,0.580528,-0.678147,0.270906,-0.156176,0.194168,0.161655
136,1065207193,0.357412,0.580883,-0.680051,0.269004,-0.218618,0.018025,0.102284
137,1065223860,0.354510,0.581589,-0.681764,0.266973,-0.285091,-0.174268,-0.042657
138,1065240527,0.351356,0.582704,-0.683219,0.264984,-0.208925,-0.336611,-0.069335
139,1065257194,0.348838,0.583321,-0.684874,0.262670,-0.151006,-0.322489,-0.023627
140,1065273861,0.347673,0.583451,-0.685956,0.261100,0.016521,-0.259463,0.132296
141,1065290528,0.347076,0.583426,-0.686435,0.260693,0.088555,-0.147811,0.312639
142,1065307195,0.346309,0.583461,-0.687019,0.260092,-0.205355,-0.037338,0.303456
143,1065323862,0.346226,0.582865,-0.688079,0.258736,-0.284446,0.088160,-0.123715
144,1065340529,0.345783,0.582426,-0.689572,0.256328,-0.556210,-0.031776,-0.279774
145,1065357196,0.343535,0.582826,-0.691024,0.254528,0.088840,-0.197559,-0.072823
146,1065373863,0.341760,0.583066,-0.692445,0.252497,0.177176,-0.118734,0.380164
147,1065390530,0.340942,0.583194,-0.693206,0.251215,0.189599,-0.184538,0.350716
