sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_12:54:54_172 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,852625887,0.471107,0.640540,-0.504938,0.335863,0.006523,-0.040861,0.023362
2,852642554,0.471337,0.640422,-0.504666,0.336175,0.012012,-0.024644,0.039480
3,852659221,0.471392,0.640403,-0.504465,0.336435,-0.025833,0.000815,0.140485
4,852675888,0.471509,0.640443,-0.504294,0.336451,-0.031390,-0.036343,0.170313
5,852692555,0.471775,0.640436,-0.504003,0.336528,-0.008135,-0.075066,0.107973
6,852709222,0.472175,0.640257,-0.503636,0.336856,-0.034229,0.025327,0.063514
7,852725889,0.472359,0.640218,-0.503447,0.336955,-0.104291,0.052721,0.016829
8,852742556,0.472209,0.640503,-0.503444,0.336629,-0.111035,0.014942,0.055848
9,852759223,0.472081,0.640844,-0.503417,0.336199,-0.075981,-0.053357,0.188060
10,852775890,0.472131,0.641039,-0.503256,0.335997,-0.023569,-0.120415,0.157516
11,852792557,0.472246,0.641121,-0.503060,0.335974,-0.031544,-0.035250,0.124213
12,852809224,0.472342,0.641186,-0.502953,0.335875,-0.066482,0.054883,0.090222
13,852825891,0.472306,0.641345,-0.502953,0.335622,-0.019409,0.022143,0.075095
14,852842558,0.472221,0.641528,-0.502953,0.335390,0.024339,-0.031190,0.093072
15,852859225,0.472239,0.641589,-0.502916,0.335306,-0.013840,-0.017381,0.094902
16,852875892,0.472193,0.641695,-0.502916,0.335167,-0.045796,-0.012156,0.075467
17,852892559,0.472046,0.641897,-0.503001,0.334859,-0.040984,-0.047247,0.116577
18,852909226,0.471946,0.642034,-0.503153,0.334510,-0.018107,-0.078429,0.155211
19,852925893,0.471891,0.642126,-0.503253,0.334258,0.014673,-0.090993,0.127657
20,852942560,0.471903,0.642150,-0.503286,0.334148,-0.011028,-0.037567,0.110744
21,852959227,0.471960,0.642146,-0.503318,0.334025,0.007998,-0.004107,0.066981
22,852975894,0.471833,0.642284,-0.503375,0.333854,0.015842,0.001849,0.063598
23,852992561,0.471594,0.642485,-0.503532,0.333569,0.028890,-0.088914,0.085016
24,853009228,0.471318,0.642663,-0.503684,0.333387,-0.002568,-0.111047,0.135177
25,853025895,0.471240,0.642677,-0.503806,0.333285,-0.053536,-0.095264,0.108452
26,853042562,0.471118,0.642744,-0.503908,0.333173,0.004191,-0.061277,0.081197
27,853059229,0.470933,0.642839,-0.504072,0.333003,0.031112,-0.042635,0.092995
28,853075896,0.470767,0.642895,-0.504259,0.332848,-0.007177,-0.028296,0.117826
29,853092563,0.470646,0.642909,-0.504504,0.332621,0.005894,-0.049162,0.092156
30,853109230,0.470515,0.642917,-0.504784,0.332364,0.014676,-0.069684,0.114937
31,853125897,0.470375,0.642904,-0.505079,0.332139,0.080109,-0.078981,0.083507
32,853142564,0.470142,0.642934,-0.505362,0.331980,0.126098,-0.092801,0.081883
33,853159231,0.469841,0.642982,-0.505615,0.331930,0.082600,-0.084405,0.101103
34,853175898,0.469566,0.642991,-0.505875,0.331905,0.037496,-0.062141,0.097418
35,853192565,0.469242,0.643028,-0.506163,0.331853,-0.005680,-0.063190,0.078938
36,853209232,0.468890,0.643067,-0.506560,0.331669,0.014820,-0.095111,0.119686
37,853225899,0.468647,0.643035,-0.506870,0.331600,0.077417,-0.079977,0.139063
38,853242566,0.468558,0.642900,-0.507035,0.331737,0.084247,-0.016224,0.107342
39,853259233,0.468376,0.642870,-0.507114,0.331931,0.069468,0.032184,0.058161
40,853275900,0.467999,0.642990,-0.507356,0.331859,0.003329,0.035309,0.051001
41,853292567,0.467527,0.643189,-0.507742,0.331548,-0.002190,-0.063219,0.107737
42,853309234,0.467170,0.643365,-0.507932,0.331420,0.096023,-0.159114,0.112068
43,853325901,0.466965,0.643398,-0.507988,0.331559,0.046322,-0.102456,0.141439
44,853342568,0.466791,0.643346,-0.508152,0.331652,-0.007307,-0.032056,0.101588
45,853359235,0.466557,0.643356,-0.508414,0.331561,-0.021226,-0.015675,0.083383
46,853375902,0.466225,0.643471,-0.508770,0.331258,0.061423,-0.091051,0.091021
47,853392569,0.465819,0.643674,-0.508943,0.331171,0.129861,-0.117168,0.112591
48,853409236,0.465453,0.643851,-0.508966,0.331304,0.052814,-0.044756,0.111174
49,853425903,0.464894,0.644124,-0.509199,0.331202,-0.001827,-0.059199,0.041822
50,853442570,0.464196,0.644491,-0.509562,0.330908,-0.001547,-0.080390,0.087891
51,853459237,0.463665,0.644740,-0.509799,0.330802,-0.004696,-0.085858,0.124355
52,853475904,0.463372,0.644821,-0.509881,0.330930,-0.051200,-0.063755,0.106802
53,853492571,0.463105,0.644920,-0.509934,0.331027,-0.049408,-0.036465,0.068016
54,853509238,0.462814,0.645045,-0.510027,0.331049,-0.015481,-0.039694,0.061007
55,853525905,0.462427,0.645226,-0.510166,0.331022,-0.018352,-0.077543,0.050994
56,853542572,0.462011,0.645410,-0.510356,0.330951,-0.040546,-0.092423,0.103343
57,853559239,0.461703,0.645523,-0.510498,0.330943,-0.049078,-0.085975,0.111824
58,853575906,0.461434,0.645649,-0.510598,0.330917,0.008672,-0.054155,0.081887
59,853592573,0.461185,0.645789,-0.510643,0.330922,0.044348,0.003708,0.104187
60,853609240,0.460858,0.645966,-0.510729,0.330898,0.034841,-0.000984,0.069544
61,853625907,0.460419,0.646198,-0.510913,0.330774,-0.024678,-0.040478,0.081298
62,853642574,0.460053,0.646375,-0.511076,0.330685,-0.076361,-0.056490,0.092520
63,853659241,0.459672,0.646583,-0.511218,0.330587,-0.030669,-0.061230,0.084646
64,853675908,0.459272,0.646790,-0.511397,0.330462,0.005293,-0.046719,0.087041
65,853692575,0.458939,0.646921,-0.511526,0.330469,-0.013371,-0.027541,0.055139
66,853709242,0.458534,0.647100,-0.511682,0.330439,-0.025844,0.008226,0.030470
67,853725909,0.457901,0.647458,-0.511909,0.330264,0.012474,0.008116,0.048461
68,853742576,0.457159,0.647938,-0.512208,0.329887,-0.010683,0.003115,0.091837
69,853759243,0.456571,0.648298,-0.512483,0.329565,-0.016100,-0.007285,0.096577
70,853775910,0.456239,0.648462,-0.512667,0.329418,-0.041761,0.013217,0.053203
71,853792577,0.455929,0.648608,-0.512744,0.329440,-0.004132,0.059146,-0.023715
72,853809244,0.455403,0.648858,-0.512816,0.329563,-0.025406,0.179395,0.007825
