sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_15:07:45_424 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1331794256,0.269788,0.750339,-0.297495,0.525079,0.020220,-0.089359,0.061371
2,1331810923,0.270179,0.749908,-0.296870,0.525846,-0.033573,-0.081589,0.087003
3,1331827590,0.270894,0.749616,-0.296213,0.526266,-0.029159,-0.023106,0.080445
4,1331844257,0.271302,0.749543,-0.295783,0.526401,-0.023395,0.013943,0.081038
5,1331860924,0.271472,0.749592,-0.295546,0.526377,-0.056059,0.007819,0.091660
6,1331877591,0.271608,0.749689,-0.295423,0.526238,-0.009290,0.003068,0.084907
7,1331894258,0.271722,0.749716,-0.295400,0.526153,-0.012290,0.036914,0.091997
8,1331910925,0.271741,0.749744,-0.295436,0.526083,0.045316,0.041813,0.045218
9,1331927592,0.271549,0.749822,-0.295553,0.526005,0.044307,0.024548,0.037147
10,1331944259,0.271236,0.749996,-0.295788,0.525787,0.045920,0.012790,0.098104
11,1331960926,0.270986,0.749974,-0.296130,0.525755,0.008909,0.027229,0.168995
12,1331977593,0.270813,0.749633,-0.296648,0.526038,-0.036744,-0.026522,0.081337
13,1331994260,0.270443,0.749393,-0.297142,0.526291,-0.088494,-0.046990,0.102011
14,1332010927,0.270128,0.749389,-0.297583,0.526209,-0.112581,0.006671,0.202250
15,1332027594,0.269973,0.749597,-0.298038,0.525735,-0.021932,-0.009834,0.194242
16,1332044261,0.269572,0.749988,-0.298403,0.525175,0.163442,0.002184,0.164698
17,1332060928,0.268894,0.749997,-0.298750,0.525313,0.147871,0.016244,0.163614
18,1332077595,0.268440,0.749406,-0.299208,0.526128,-0.022236,-0.026124,0.084828
19,1332094262,0.268038,0.748664,-0.299644,0.527140,-0.078055,0.009027,-0.034502
20,1332110929,0.267450,0.748234,-0.300161,0.527754,-0.124049,0.083124,-0.017727
21,1332127596,0.266796,0.748279,-0.300975,0.527558,-0.149497,0.147577,0.128272
22,1332144263,0.266216,0.748491,-0.302069,0.526924,-0.026134,0.088055,0.194160
23,1332160930,0.265518,0.748579,-0.303168,0.526521,0.115508,-0.026040,0.195580
24,1332177597,0.264816,0.748232,-0.304075,0.526844,0.138415,-0.073117,0.145915
25,1332194264,0.264144,0.747641,-0.304744,0.527635,0.104554,-0.129178,0.029599
26,1332210931,0.263412,0.747075,-0.305107,0.528591,-0.011326,-0.074515,0.017400
27,1332227598,0.262705,0.746653,-0.305271,0.529443,-0.124546,0.095896,0.149373
28,1332244265,0.262118,0.746629,-0.305643,0.529553,-0.009895,0.094429,0.181518
29,1332260932,0.261220,0.747039,-0.306052,0.529183,0.187504,-0.010995,0.212673
30,1332277599,0.260179,0.747218,-0.306269,0.529318,0.216708,-0.163988,0.222414
31,1332294266,0.259475,0.746828,-0.306404,0.530134,0.145760,-0.312901,0.115048
32,1332310933,0.258843,0.746042,-0.306300,0.531609,0.131355,-0.331241,-0.027411
33,1332327600,0.258171,0.745141,-0.306330,0.533179,0.032832,-0.261085,-0.017541
34,1332344267,0.257476,0.744368,-0.306709,0.534375,-0.022963,-0.190844,0.103159
35,1332360934,0.256598,0.743691,-0.307098,0.535516,-0.087015,-0.106169,0.202776
