sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_13:14:56_459 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,2054910680,0.375125,0.657622,-0.480503,0.442654,0.046563,0.032939,0.085250
2,2054927347,0.374728,0.657498,-0.480937,0.442704,0.035149,0.021349,0.167705
3,2054944014,0.374469,0.657344,-0.481205,0.442859,-0.003518,-0.038887,0.203652
4,2054960681,0.374907,0.656868,-0.481050,0.443365,0.002111,-0.120592,0.161370
5,2054977348,0.375828,0.655911,-0.480719,0.444357,0.033252,-0.083494,0.083717
6,2054994015,0.376561,0.654965,-0.480425,0.445450,0.074368,-0.054436,0.022257
7,2055010682,0.376667,0.654416,-0.480256,0.446348,0.057379,-0.053781,0.000463
8,2055027349,0.376464,0.654164,-0.480197,0.446952,-0.035611,-0.048941,0.082218
9,2055044016,0.376521,0.653818,-0.480077,0.447540,-0.048885,-0.032717,0.131422
10,2055060683,0.376731,0.653389,-0.479749,0.448340,-0.006569,-0.008940,0.117493
11,2055077350,0.376986,0.652923,-0.479348,0.449232,0.020534,0.050024,0.106619
12,2055094017,0.377068,0.652668,-0.479171,0.449723,0.035978,0.023507,0.046977
13,2055110684,0.376760,0.652752,-0.479169,0.449860,0.037329,-0.039294,0.046810
14,2055127351,0.376254,0.652912,-0.479173,0.450047,0.016646,-0.069092,0.089772
15,2055144018,0.375945,0.652896,-0.479195,0.450305,-0.021402,-0.105491,0.069193
16,2055160685,0.375808,0.652791,-0.479187,0.450581,0.024637,-0.107231,0.080907
17,2055177352,0.375795,0.652608,-0.479109,0.450941,0.058042,-0.109365,0.085691
18,2055194019,0.375849,0.652269,-0.479068,0.451428,0.057175,-0.111500,0.052575
19,2055210686,0.375878,0.651861,-0.479147,0.451909,-0.012394,-0.139711,-0.058260
20,2055227353,0.375707,0.651581,-0.479485,0.452098,0.012890,-0.181079,-0.062237
21,2055244020,0.375311,0.651379,-0.480123,0.452040,0.002142,-0.226798,0.068326
22,2055260687,0.374757,0.651020,-0.480752,0.452348,0.085101,-0.267603,0.225955
23,2055277354,0.374524,0.650136,-0.480914,0.453639,-0.014193,-0.159144,0.376213
24,2055294021,0.375094,0.648675,-0.480537,0.455655,-0.184589,0.025215,0.451100
25,2055310688,0.376846,0.646693,-0.479782,0.457817,-0.287011,0.177591,0.317585
26,2055327355,0.379426,0.644541,-0.478876,0.459665,-0.217481,0.196307,0.047132
27,2055344022,0.381945,0.642761,-0.478048,0.460932,-0.105854,0.230806,-0.154898
28,2055360689,0.383831,0.641713,-0.477547,0.461345,0.031760,0.290290,-0.079858
29,2055377356,0.385133,0.641309,-0.477337,0.461038,0.064154,0.293949,-0.068245
30,2055394023,0.385899,0.641315,-0.477525,0.460194,0.197806,0.089080,-0.253860
31,2055410690,0.385742,0.641784,-0.477930,0.459251,0.291357,-0.037814,-0.285398
32,2055427357,0.385214,0.642351,-0.478530,0.458275,0.193272,-0.120220,-0.185848
33,2055444024,0.384754,0.642811,-0.479175,0.457343,0.123569,-0.261243,-0.015031
34,2055460691,0.384070,0.643246,-0.479902,0.456541,0.125858,-0.389019,0.168528
35,2055477358,0.383486,0.643482,-0.480651,0.455912,-0.007023,-0.507180,0.249699
36,2055494025,0.383130,0.643607,-0.481136,0.455522,-0.061284,-0.698919,0.237687
37,2055510692,0.383820,0.642580,-0.480902,0.456637,-0.076775,-0.707669,0.400879
38,2055527359,0.385398,0.640585,-0.479935,0.459122,-0.107192,-0.622931,0.630988
39,2055544026,0.387618,0.638231,-0.478618,0.461897,-0.204889,-0.288723,0.567860
40,2055560693,0.391210,0.634898,-0.476654,0.465481,-0.083036,-0.384412,0.079078
41,2055577360,0.393379,0.632506,-0.474412,0.469184,0.093316,-0.363316,-0.000370
42,2055594027,0.394955,0.630494,-0.472466,0.472520,-0.154196,0.129088,0.249208
43,2055610694,0.396663,0.628418,-0.470875,0.475434,-0.017990,0.039539,0.170387
44,2055627361,0.396951,0.626870,-0.469562,0.478527,0.149845,0.212863,0.176813
45,2055644028,0.398419,0.624779,-0.468027,0.481534,-0.034781,0.252778,-0.174526
46,2055660695,0.399767,0.622468,-0.466775,0.484616,0.083064,0.232672,-0.170276
47,2055677362,0.400474,0.620567,-0.466233,0.486985,0.014902,0.466745,0.078290
48,2055694029,0.400570,0.619288,-0.466677,0.488109,0.082537,0.241641,0.042459
49,2055710696,0.400278,0.617874,-0.467715,0.489146,0.068144,0.045204,0.140490
50,2055727363,0.400305,0.615671,-0.468840,0.490822,-0.106598,-0.008461,0.301312
51,2055744030,0.400934,0.612651,-0.469559,0.493393,-0.089394,0.079579,0.427917
52,2055760697,0.402116,0.609312,-0.469855,0.496275,0.102858,0.194456,0.398601
53,2055777364,0.403024,0.606127,-0.470448,0.498870,0.153631,0.241040,0.292598
54,2055794031,0.403942,0.603079,-0.471292,0.501020,-0.102848,0.108488,-0.048128
55,2055810698,0.404366,0.600375,-0.472293,0.502980,-0.156518,0.121649,-0.017282
56,2055827365,0.404238,0.598242,-0.473537,0.504452,-0.087428,0.197657,0.294580
57,2055844032,0.403887,0.596816,-0.475137,0.504919,0.005992,-0.029661,0.383490
58,2055860699,0.403676,0.595315,-0.476681,0.505402,0.026086,-0.035268,0.393951
59,2055877366,0.404160,0.592960,-0.477613,0.506903,0.065064,-0.351377,0.164443
60,2055894033,0.405299,0.590238,-0.478072,0.508734,-0.084382,-0.121805,0.102590
61,2055910700,0.406716,0.587434,-0.478693,0.510263,-0.139566,-0.095644,0.027932
62,2055927367,0.407614,0.585127,-0.479506,0.511433,-0.014164,-0.081215,-0.051277
63,2055944034,0.407940,0.583201,-0.480452,0.512483,0.041104,-0.198623,-0.106306
64,2055960701,0.407752,0.581339,-0.481687,0.513587,-0.160612,-0.130484,0.188083
65,2055977368,0.408158,0.578941,-0.482915,0.514820,-0.473556,-0.092186,0.338865
66,2055994035,0.409929,0.575700,-0.483608,0.516394,-0.415201,-0.294327,0.094626
67,2056010702,0.411944,0.572412,-0.483775,0.518285,-0.147728,-0.120741,0.122839
68,2056027369,0.414022,0.569229,-0.484001,0.519922,-0.032991,0.012026,0.043947
69,2056044036,0.415781,0.566452,-0.484380,0.521197,0.296650,0.039204,0.003280
70,2056060703,0.417574,0.563768,-0.484738,0.522339,0.499955,0.215253,0.003829
71,2056077370,0.419422,0.561051,-0.485031,0.523510,0.670653,0.302809,-0.110957
72,2056094037,0.420353,0.558781,-0.485720,0.524553,0.657660,0.406512,-0.095560
