sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_13:56:47_114 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,270591086,0.250807,0.829522,-0.488648,0.101141,-0.029125,0.051155,0.145279
2,270607753,0.250400,0.829820,-0.488363,0.101078,0.038657,0.051104,0.081946
3,270624420,0.249971,0.830033,-0.488169,0.101331,-0.025486,-0.042284,-0.032823
4,270641087,0.249876,0.830142,-0.487990,0.101532,-0.016570,0.012008,-0.000121
5,270657754,0.249557,0.830339,-0.487804,0.101596,-0.085452,0.119637,0.064579
6,270674421,0.249248,0.830583,-0.487589,0.101389,-0.051311,0.056504,0.135080
7,270691088,0.249170,0.830720,-0.487370,0.101519,-0.049688,-0.040035,0.111895
8,270707755,0.249137,0.830805,-0.487202,0.101706,0.008219,-0.016262,0.020328
9,270724422,0.248905,0.830944,-0.487000,0.102107,0.068713,-0.020560,0.030131
10,270741089,0.248641,0.831125,-0.486650,0.102936,0.074143,-0.017249,-0.002139
11,270757756,0.248429,0.831243,-0.486417,0.103598,0.030172,0.035229,-0.024160
12,270774423,0.248066,0.831407,-0.486225,0.104053,0.070809,0.102280,0.069818
13,270791090,0.247907,0.831567,-0.485867,0.104823,0.043743,0.018478,0.101321
14,270807757,0.247782,0.831682,-0.485601,0.105440,-0.009939,0.089261,0.036623
15,270824424,0.247696,0.831818,-0.485321,0.105855,-0.008594,0.161140,0.085525
16,270841091,0.247762,0.831957,-0.484905,0.106513,-0.017634,0.142601,0.076173
17,270857758,0.247783,0.832208,-0.484330,0.107113,0.015046,0.060190,-0.010565
18,270874425,0.247547,0.832584,-0.483674,0.107701,0.050990,0.042585,0.157395
19,270891092,0.247371,0.832971,-0.482863,0.108753,-0.036572,0.021465,0.221707
20,270907759,0.247204,0.833329,-0.482015,0.110141,-0.083329,-0.071427,0.045699
21,270924426,0.246974,0.833649,-0.481300,0.111354,-0.025440,-0.135024,-0.097285
22,270941093,0.246909,0.833908,-0.480687,0.112209,-0.013993,-0.203983,-0.091825
23,270957760,0.246848,0.834098,-0.480236,0.112857,-0.059858,-0.265394,0.035138
24,270974427,0.246799,0.834152,-0.480018,0.113491,-0.091278,-0.239634,0.104413
25,270991094,0.246583,0.834070,-0.480120,0.114129,-0.096792,-0.107523,0.039225
26,271007761,0.246098,0.833846,-0.480701,0.114361,-0.040111,-0.011660,0.007032
27,271024428,0.245829,0.833552,-0.481284,0.114636,0.057146,-0.089412,0.034453
28,271041095,0.245732,0.833249,-0.481728,0.115178,0.017176,-0.121525,-0.028139
29,271057762,0.245410,0.832970,-0.482277,0.115581,-0.012417,-0.021023,0.040389
30,271074429,0.244978,0.832699,-0.482887,0.115909,-0.084999,-0.029979,0.134727
31,271091096,0.244788,0.832337,-0.483513,0.116294,-0.098932,0.029455,0.177361
32,271107763,0.244606,0.831777,-0.484493,0.116606,-0.086051,0.123054,0.172594
33,271124430,0.244131,0.831229,-0.485595,0.116933,0.095253,0.044564,0.163619
34,271141097,0.243734,0.830741,-0.486470,0.117588,0.179986,0.086394,0.100175
35,271157764,0.243331,0.830357,-0.487105,0.118501,0.040442,0.039435,0.057668
36,271174431,0.243042,0.830073,-0.487540,0.119292,-0.032433,-0.096697,0.029459
37,271191098,0.242709,0.829815,-0.487960,0.120046,-0.035987,-0.044081,0.107080
38,271207765,0.242217,0.829514,-0.488506,0.120895,0.038832,0.058890,0.130912
39,271224432,0.241692,0.829331,-0.488840,0.121851,0.065646,0.081091,0.126838
40,271241099,0.240885,0.829120,-0.489256,0.123199,-0.064116,-0.022233,0.128990
41,271257766,0.239284,0.828985,-0.489918,0.124591,0.020065,0.024007,0.087412
42,271274433,0.237630,0.828766,-0.490651,0.126321,-0.168972,0.059920,0.019588
43,271291100,0.236451,0.828512,-0.491495,0.126920,-0.177238,-0.093334,-0.343948
44,271307767,0.234797,0.828111,-0.493049,0.126577,-0.302159,-0.150375,-0.089024
45,271324434,0.232920,0.827507,-0.495169,0.125715,-0.206059,0.018133,0.233770
46,271341101,0.230710,0.826932,-0.497302,0.125159,-0.038957,-0.013259,0.224187
47,271357768,0.227773,0.826614,-0.499132,0.125352,0.023748,-0.108863,0.161640
48,271374435,0.224969,0.826212,-0.501022,0.125527,-0.148242,-0.122694,0.032741
49,271391102,0.222808,0.825574,-0.503063,0.125412,-0.285993,-0.242124,-0.068099
50,271407769,0.220372,0.824724,-0.505704,0.124683,-0.272982,-0.319355,-0.120311
51,271424436,0.217680,0.823786,-0.508690,0.123465,-0.137353,-0.209767,-0.017114
52,271441103,0.214962,0.822792,-0.511648,0.122624,-0.025461,-0.257397,-0.038221
53,271457770,0.211797,0.821385,-0.515421,0.121765,0.194984,-0.177322,0.002983
54,271474437,0.209554,0.820382,-0.518174,0.120716,0.146600,0.085677,0.105988
55,271491104,0.208003,0.819183,-0.520981,0.119453,-0.331999,-0.120511,-0.002513
56,271507771,0.205254,0.817696,-0.524691,0.118149,-0.086753,-0.354052,-0.100084
57,271524438,0.201317,0.815919,-0.529191,0.117132,0.501818,-0.106258,-0.111991
58,271541105,0.197441,0.814756,-0.532580,0.116469,0.704634,0.066922,-0.229361
59,271557772,0.194334,0.814220,-0.534717,0.115646,0.415246,0.108492,0.019141
60,271574439,0.193251,0.813759,-0.536094,0.114322,-0.549042,0.022798,0.258964
61,271591106,0.190540,0.813070,-0.538210,0.113828,-0.281340,0.169809,0.111444
62,271607773,0.188563,0.811902,-0.540738,0.113480,0.105414,0.164805,0.479141
63,271624440,0.187078,0.810710,-0.542852,0.114364,0.343120,0.046142,0.294909
64,271641107,0.186048,0.809677,-0.544603,0.115041,0.380833,0.100536,0.127490
65,271657774,0.185237,0.808920,-0.545950,0.115282,-0.026010,0.267481,0.005367
66,271674441,0.184483,0.807998,-0.547485,0.115681,-0.260305,0.078638,0.071430
67,271691108,0.183265,0.807066,-0.549204,0.115976,-0.215041,0.107942,0.130851
68,271707775,0.182257,0.806333,-0.550566,0.116207,-0.107680,0.173255,0.227795
69,271724442,0.181978,0.805350,-0.552038,0.116476,-0.095813,0.136252,0.133651
70,271741109,0.181718,0.804372,-0.553511,0.116644,0.090890,0.236222,-0.021884
71,271757776,0.181175,0.803505,-0.554880,0.116962,0.195139,0.239626,-0.011701
72,271774443,0.180681,0.802735,-0.556090,0.117267,0.234646,0.258009,-0.117901
73,271791110,0.179730,0.802055,-0.557287,0.117697,0.186197,0.252132,0.184250
74,271807777,0.180476,0.800892,-0.558580,0.118341,-0.169019,0.258353,0.176891
75,271824444,0.180909,0.799726,-0.559998,0.118866,-0.234539,0.284122,-0.225560
76,271841111,0.180592,0.798892,-0.561270,0.118954,-0.029725,0.442076,-0.178465
77,271857778,0.180564,0.798083,-0.562300,0.119563,-0.016886,0.336412,0.224634
78,271874445,0.180726,0.797004,-0.563563,0.120563,0.158781,0.085241,0.233955
79,271891112,0.181280,0.795815,-0.564911,0.121274,0.193050,0.244358,0.018138
80,271907779,0.182553,0.794630,-0.566124,0.121479,0.020429,0.310082,-0.441150
81,271924446,0.183488,0.793356,-0.567785,0.120644,0.068847,0.144534,-0.498051
82,271941113,0.184208,0.792257,-0.569365,0.119317,0.276207,0.139573,0.156407
83,271957780,0.185373,0.791003,-0.570759,0.119175,0.210372,0.220138,0.446438
84,271974447,0.185295,0.789979,-0.572117,0.119568,0.695944,0.257665,0.091059
