sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_13:44:29_794 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,3828244896,0.334918,0.698313,-0.439523,0.454997,-0.027627,-0.135112,0.363823
2,3828261563,0.336574,0.696615,-0.438619,0.457244,-0.284076,0.051715,0.506201
3,3828278230,0.339781,0.695595,-0.436736,0.458227,-0.062161,0.057857,0.086696
4,3828294897,0.340658,0.694780,-0.435786,0.459713,-0.378135,0.115316,-0.032513
5,3828311564,0.341988,0.694802,-0.434927,0.459506,-0.399265,0.643583,0.289667
6,3828328231,0.343037,0.695432,-0.434466,0.458205,0.308427,0.662496,-0.002714
7,3828344898,0.342552,0.696446,-0.434849,0.456662,0.889360,0.541508,-0.320659
8,3828361565,0.339945,0.697577,-0.436465,0.455341,0.888937,0.266689,-0.186275
9,3828378232,0.335820,0.698965,-0.438471,0.454345,0.014110,-0.039169,0.361687
10,3828394899,0.334181,0.699240,-0.439131,0.454493,-0.126836,0.093194,0.621519
11,3828411566,0.333816,0.698308,-0.438596,0.456706,0.384899,-0.077013,0.153284
12,3828428233,0.332527,0.697320,-0.438313,0.459418,0.061227,0.164799,0.087302
13,3828444900,0.332624,0.696113,-0.438805,0.460707,-0.060227,0.249939,-0.211895
14,3828461567,0.332888,0.695558,-0.439430,0.460759,0.384040,-0.157185,-0.846486
15,3828478234,0.330819,0.696155,-0.439912,0.460888,0.019783,-0.047574,-0.296597
16,3828494901,0.329149,0.696849,-0.440661,0.460320,-0.686571,0.295696,0.592036
17,3828511568,0.328921,0.697354,-0.441756,0.458663,-0.441709,-0.221039,0.251442
18,3828528235,0.328017,0.698004,-0.442313,0.457784,-0.148482,-0.481972,0.063197
