sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_14:52:49_934 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,436293399,0.360976,0.640079,-0.290992,0.612634,0.023081,0.000272,0.041429
2,436310066,0.361329,0.639846,-0.291271,0.612535,0.039293,0.013339,0.089936
3,436326733,0.361502,0.639526,-0.291557,0.612632,0.041364,0.021059,0.128836
4,436343400,0.361697,0.639194,-0.291965,0.612669,-0.007424,0.005996,0.089692
5,436360067,0.361975,0.639087,-0.292344,0.612436,-0.014245,-0.005355,0.100518
6,436376734,0.362275,0.639038,-0.292650,0.612163,-0.012839,-0.018676,0.129351
7,436393401,0.362748,0.638833,-0.292864,0.611995,0.038924,-0.010271,0.126775
8,436410068,0.363240,0.638501,-0.293056,0.611957,0.054495,0.029757,0.085172
9,436426735,0.363691,0.638191,-0.293328,0.611883,0.036821,-0.002984,0.104906
10,436443402,0.364213,0.637787,-0.293567,0.611879,0.056572,0.018210,0.146916
11,436460069,0.364854,0.637145,-0.293730,0.612087,0.126972,0.094624,0.126881
12,436476736,0.365332,0.636556,-0.293890,0.612338,0.155152,0.133780,0.069202
13,436493403,0.365649,0.636135,-0.294160,0.612457,0.138622,0.101449,0.083157
14,436510070,0.365822,0.635699,-0.294357,0.612712,0.055852,0.070235,0.129553
15,436526737,0.365954,0.635367,-0.294539,0.612890,0.006234,0.024628,0.094276
16,436543404,0.366165,0.635147,-0.294583,0.612970,0.064630,0.013596,0.054245
17,436560071,0.366483,0.634914,-0.294568,0.613029,0.108944,0.054720,-0.019880
18,436576738,0.366722,0.634786,-0.294622,0.612993,0.070792,0.086796,0.054464
19,436593405,0.366874,0.634748,-0.294778,0.612866,0.080226,0.084708,0.123280
20,436610072,0.366883,0.634710,-0.294926,0.612829,0.071975,0.023300,0.139145
21,436626739,0.366841,0.634694,-0.295069,0.612802,-0.009100,-0.052330,0.093902
22,436643406,0.366782,0.634808,-0.295153,0.612678,0.008695,-0.046478,0.110168
23,436660073,0.366840,0.634861,-0.295080,0.612624,0.054724,-0.047923,0.081538
24,436676740,0.366945,0.634843,-0.294861,0.612685,0.087451,-0.002346,0.037564
25,436693407,0.366962,0.634954,-0.294707,0.612634,0.072124,0.008325,-0.000029
26,436710074,0.366773,0.635264,-0.294662,0.612448,0.066458,-0.037641,0.041885
27,436726741,0.366506,0.635603,-0.294647,0.612263,0.055997,-0.084531,0.101971
28,436743408,0.366301,0.635773,-0.294544,0.612258,-0.006017,-0.145986,0.110769
29,436760075,0.366215,0.635750,-0.294394,0.612406,0.013893,-0.072971,0.090060
30,436776742,0.366030,0.635844,-0.294276,0.612476,0.062265,-0.057010,0.028683
31,436793409,0.365655,0.636157,-0.294207,0.612408,0.084504,-0.097197,0.055956
32,436810076,0.365267,0.636453,-0.294160,0.612354,0.038896,-0.166457,0.130410
33,436826743,0.365243,0.636405,-0.294183,0.612407,-0.009546,-0.182328,0.131503
34,436843410,0.365234,0.636249,-0.294193,0.612570,0.064672,-0.117894,0.039950
35,436860077,0.365029,0.636256,-0.294276,0.612645,0.034455,-0.079887,0.017251
36,436876744,0.364767,0.636359,-0.294434,0.612618,0.085944,-0.091081,0.075876
37,436893411,0.364599,0.636348,-0.294561,0.612669,0.020926,-0.126836,0.084134
38,436910078,0.364520,0.636241,-0.294635,0.612791,0.020041,-0.129690,0.069190
39,436926745,0.364391,0.636163,-0.294712,0.612912,0.038214,-0.058577,0.035299
40,436943412,0.364154,0.636227,-0.294906,0.612892,0.053694,-0.052208,0.062921
41,436960079,0.363911,0.636276,-0.295200,0.612845,0.049245,-0.113814,0.128148
42,436976746,0.363849,0.636092,-0.295434,0.612960,-0.008007,-0.141169,0.161516
43,436993413,0.363845,0.635811,-0.295599,0.613174,0.015311,-0.113470,0.103636
44,437010080,0.363820,0.635633,-0.295784,0.613285,-0.008825,-0.082621,0.034491
45,437026747,0.363666,0.635680,-0.296036,0.613206,0.007247,-0.089055,0.050526
46,437043414,0.363467,0.635774,-0.296238,0.613128,-0.004923,-0.106119,0.148351
47,437060081,0.363398,0.635713,-0.296441,0.613134,0.003211,-0.146747,0.155845
48,437076748,0.363425,0.635546,-0.296669,0.613181,-0.033159,-0.111674,0.128710
49,437093415,0.363370,0.635459,-0.296878,0.613202,-0.001384,-0.107388,0.119311
50,437110082,0.363342,0.635401,-0.297036,0.613203,-0.012146,-0.114751,0.156186
51,437126749,0.363503,0.635206,-0.297140,0.613259,-0.015968,-0.116153,0.139368
52,437143416,0.363759,0.634985,-0.297181,0.613317,0.017410,-0.084147,0.065760
53,437160083,0.363841,0.634938,-0.297130,0.613341,0.024132,-0.074866,0.043860
54,437176750,0.363918,0.634958,-0.297058,0.613310,0.005781,-0.071831,0.119856
55,437193417,0.364157,0.634826,-0.296953,0.613356,0.047581,-0.042473,0.157784
56,437210084,0.364364,0.634695,-0.296760,0.613461,0.030862,-0.015234,0.101196
57,437226751,0.364487,0.634742,-0.296638,0.613398,0.048779,-0.032808,0.056487
58,437243418,0.364502,0.635028,-0.296595,0.613114,0.032147,-0.099157,0.102790
59,437260085,0.364637,0.635170,-0.296552,0.612907,0.046198,-0.155696,0.182229
60,437276752,0.364910,0.635067,-0.296330,0.612959,0.080256,-0.141477,0.171647
61,437293419,0.365311,0.634848,-0.296084,0.613066,0.096393,-0.085316,0.121538
62,437310086,0.365626,0.634678,-0.295855,0.613165,0.114399,-0.071077,0.065534
63,437326753,0.365773,0.634647,-0.295566,0.613248,0.117914,-0.142167,0.072953
64,437343420,0.366268,0.634405,-0.295451,0.613260,-0.009678,-0.396029,0.180709
65,437360087,0.367549,0.633190,-0.295312,0.613815,0.038448,-0.472411,0.398674
66,437376754,0.369624,0.630692,-0.294724,0.615421,-0.091015,-0.282407,0.377054
67,437393421,0.371523,0.628042,-0.293331,0.617650,-0.147926,0.140987,0.139409
68,437410088,0.372292,0.626791,-0.291665,0.619244,-0.293779,0.121599,-0.190480
69,437426755,0.372452,0.627228,-0.290349,0.619324,-0.577296,-0.313736,-0.117641
70,437443422,0.372006,0.628174,-0.288934,0.619295,-0.378417,-0.461133,0.302434
71,437460089,0.372884,0.627388,-0.287558,0.620204,-0.588791,-0.301244,0.456198
72,437476756,0.374535,0.625426,-0.286361,0.621742,0.185815,0.138726,-0.159703
73,437493423,0.374345,0.624737,-0.285181,0.623091,0.882167,0.450630,-0.697388
74,437510090,0.372304,0.625966,-0.284630,0.623332,0.671952,0.164035,-0.604987
75,437526757,0.369350,0.628221,-0.283972,0.623120,0.748689,0.017969,0.008975
76,437543424,0.366521,0.630203,-0.282710,0.623363,0.556582,-0.136722,0.496952
77,437560091,0.364471,0.631697,-0.280787,0.623923,0.478194,-0.280673,0.503396
78,437576758,0.363152,0.633320,-0.278579,0.624035,0.501902,-0.286859,0.385570
79,437593425,0.362046,0.634960,-0.276205,0.624067,0.675228,-0.223722,0.206137
80,437610092,0.360825,0.636633,-0.273840,0.624112,0.457273,-0.286730,0.215279
81,437626759,0.359607,0.638785,-0.271751,0.623529,0.000132,-0.556801,0.381475
82,437643426,0.359580,0.640089,-0.270050,0.622945,-0.357416,-0.584426,0.635729
83,437660093,0.360525,0.639693,-0.268358,0.623537,-0.352932,-0.421731,0.412571
84,437676760,0.362193,0.638034,-0.267006,0.624849,-0.524068,-0.286869,-0.001657
85,437693427,0.364635,0.636678,-0.266345,0.625095,-0.692561,-0.103032,-0.139518
86,437710094,0.366436,0.636670,-0.265837,0.624265,-0.181993,0.190678,-0.030558
87,437726761,0.367421,0.636891,-0.265478,0.623613,-0.289927,0.093920,0.350822
88,437743428,0.368977,0.636024,-0.264951,0.623803,0.160447,0.185625,0.386439
89,437760095,0.370823,0.634221,-0.264166,0.624877,0.358624,0.413588,0.132626
90,437776762,0.372734,0.632922,-0.263479,0.625346,0.274277,0.431205,-0.233852
91,437793429,0.373995,0.632869,-0.262844,0.624914,0.299698,0.377331,-0.275949
92,437810096,0.375277,0.633390,-0.262019,0.623963,-0.118459,0.129254,0.076412
93,437826763,0.376609,0.633630,-0.260977,0.623353,0.103715,0.022020,0.155718
94,437843430,0.378070,0.633220,-0.259525,0.623492,-0.019046,-0.030103,0.123508
95,437860097,0.379344,0.632785,-0.258068,0.623765,0.133112,0.135715,-0.090873
96,437876764,0.380313,0.632876,-0.256992,0.623526,0.232383,0.143397,-0.141311
97,437893431,0.380975,0.633144,-0.256110,0.623212,0.222527,0.081316,0.002916
98,437910098,0.381344,0.633367,-0.255219,0.623126,0.146310,0.035981,0.146653
99,437926765,0.381617,0.633329,-0.254312,0.623368,-0.194741,-0.102646,0.313008
100,437943432,0.382290,0.633300,-0.253656,0.623252,-0.273326,-0.271151,0.325214
101,437960099,0.382984,0.633511,-0.253038,0.622863,-0.229880,-0.247058,0.524579
102,437976766,0.383854,0.633215,-0.252281,0.622935,-0.238738,-0.252834,0.461840
103,437993433,0.384826,0.632196,-0.251577,0.623656,-0.196353,-0.213979,0.181189
104,438010100,0.385917,0.630933,-0.251121,0.624444,-0.228989,-0.125484,-0.121626
105,438026767,0.386646,0.629804,-0.250762,0.625277,-0.009579,0.066300,-0.383654
106,438043434,0.386883,0.629385,-0.250632,0.625604,0.119137,0.162715,-0.423730
107,438060101,0.386986,0.629440,-0.250784,0.625423,0.154675,0.059307,-0.214724
108,438076768,0.387262,0.629386,-0.250887,0.625266,-0.101992,-0.100869,0.078132
109,438093435,0.387890,0.628934,-0.250858,0.625342,-0.325339,-0.217824,0.136443
110,438110102,0.388594,0.628538,-0.250815,0.625321,-0.293498,-0.144607,0.061574
111,438126769,0.389410,0.628334,-0.251013,0.624938,-0.223590,-0.065195,0.020087
112,438143436,0.389924,0.628237,-0.251041,0.624705,-0.046003,0.031998,0.002759
113,438160103,0.390530,0.628139,-0.251103,0.624400,0.048793,0.131225,0.018032
114,438176770,0.391060,0.628163,-0.251164,0.624020,0.160658,0.149414,0.032868
115,438193437,0.391519,0.628243,-0.251252,0.623616,0.154422,0.111444,0.082986
116,438210104,0.391904,0.628238,-0.251293,0.623362,0.161390,0.089559,0.106446
117,438226771,0.392215,0.628227,-0.251340,0.623159,0.001543,0.035618,0.120440
118,438243438,0.392487,0.628346,-0.251475,0.622812,0.010837,0.014172,0.136057
119,438260105,0.392760,0.628418,-0.251513,0.622552,0.015833,0.004467,0.127788
120,438276772,0.392991,0.628357,-0.251422,0.622505,-0.033934,0.009851,0.130789
121,438293439,0.393131,0.628377,-0.251388,0.622410,0.006275,0.038152,0.034384
122,438310106,0.393229,0.628529,-0.251511,0.622145,0.002424,0.019420,0.045221
123,438326773,0.393249,0.628728,-0.251577,0.621905,0.034524,0.039698,0.066518
124,438343440,0.393188,0.629012,-0.251747,0.621587,0.018915,0.008135,0.072408
125,438360107,0.393021,0.629313,-0.251975,0.621296,0.048200,-0.038423,0.083323
126,438376774,0.392905,0.629453,-0.252190,0.621140,0.087611,-0.049661,0.107621
