sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.1.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-06-13_13:02:50_002 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1,1328459443,0.384387,0.632047,-0.451505,0.498907,-0.009081,-0.040027,0.080222
2,1328476110,0.384553,0.631977,-0.451350,0.499008,-0.027626,-0.081525,0.117280
3,1328492777,0.385108,0.631724,-0.450864,0.499339,-0.100911,-0.060916,0.069526
4,1328509444,0.385702,0.631781,-0.450333,0.499288,-0.104865,-0.017736,0.047441
5,1328526111,0.386128,0.631990,-0.450051,0.498949,-0.082658,-0.067263,0.079676
6,1328542778,0.386650,0.632013,-0.449742,0.498794,-0.067707,-0.086321,0.122407
7,1328559445,0.387240,0.631860,-0.449384,0.498852,-0.064707,-0.046655,0.085346
8,1328576112,0.387752,0.631771,-0.449146,0.498782,-0.075084,0.015758,0.029677
9,1328592779,0.388061,0.631857,-0.449062,0.498508,-0.052482,0.006327,0.068681
10,1328609446,0.388324,0.631930,-0.448998,0.498269,-0.001196,-0.020360,0.109373
11,1328626113,0.388618,0.631865,-0.448904,0.498207,0.011841,-0.009233,0.113809
12,1328642780,0.388905,0.631746,-0.448864,0.498170,-0.008078,0.028773,0.081584
13,1328659447,0.389111,0.631682,-0.448859,0.498094,-0.005753,0.041418,0.070722
14,1328676114,0.389239,0.631672,-0.448882,0.497987,0.004190,0.024058,0.082160
15,1328692781,0.389366,0.631621,-0.448933,0.497905,0.015188,0.035837,0.122376
16,1328709448,0.389513,0.631524,-0.448956,0.497893,-0.017399,0.026992,0.104798
17,1328726115,0.389625,0.631474,-0.448978,0.497850,-0.006825,0.005021,0.070446
18,1328742782,0.389691,0.631461,-0.448997,0.497797,0.005222,-0.009597,0.071486
19,1328759449,0.389822,0.631362,-0.448987,0.497828,0.013824,0.020120,0.119515
20,1328776116,0.390012,0.631187,-0.448934,0.497950,0.052952,0.082723,0.075118
21,1328792783,0.390123,0.631088,-0.448877,0.498039,0.062398,0.112974,0.020830
22,1328809450,0.390118,0.631106,-0.448948,0.497956,0.038296,0.087494,0.052645
23,1328826117,0.390075,0.631143,-0.449018,0.497880,-0.002029,0.017098,0.108482
24,1328842784,0.390132,0.631095,-0.448896,0.498007,-0.034903,-0.021207,0.108709
25,1328859451,0.390244,0.631015,-0.448730,0.498170,-0.086443,0.025968,0.084940
26,1328876118,0.390346,0.631014,-0.448604,0.498205,-0.043469,0.065099,0.096830
27,1328892785,0.390382,0.631131,-0.448472,0.498146,-0.014603,0.012633,0.102917
28,1328909452,0.390552,0.631146,-0.448292,0.498156,-0.013046,-0.001891,0.123279
29,1328926119,0.390853,0.631039,-0.448146,0.498188,0.007773,0.011483,0.102661
30,1328942786,0.391095,0.630900,-0.448098,0.498218,0.021090,0.039855,0.066534
31,1328959453,0.391248,0.630781,-0.448116,0.498231,0.024184,0.011564,0.047748
